|6.6.6
mars_lf97_atl_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  23801.0        922.891        3487.09        7.88180        4.42481     
  23901.0        925.016        3487.15        7.88163        4.42434     
  24001.0        927.136        3487.22        7.88147        4.42387     
  24101.0        929.252        3487.29        7.88130        4.42341     
  24201.0        931.364        3487.36        7.88114        4.42294     
  24301.0        933.472        3487.42        7.88099        4.42248     
  24401.0        935.576        3487.49        7.88083        4.42202     
  24501.0        937.676        3487.56        7.88068        4.42156     
  24601.0        939.771        3487.63        7.88053        4.42110     
  24701.0        941.862        3487.70        7.88038        4.42064     
  24801.0        943.949        3487.77        7.88023        4.42018     
  24901.0        946.032        3487.84        7.88009        4.41973     
  25001.0        948.111        3487.91        7.87995        4.41927     
  25101.0        950.185        3487.98        7.87981        4.41882     
  25201.0        952.255        3488.06        7.87967        4.41837     
  25301.0        954.322        3488.13        7.87953        4.41792     
  25401.0        956.384        3488.20        7.87940        4.41747     
  25501.0        958.442        3488.28        7.87927        4.41703     
  25601.0        960.496        3488.35        7.87914        4.41658     
  25701.0        962.545        3488.42        7.87902        4.41615     
  25801.0        964.591        3488.50        7.87891        4.41573     
  25901.0        966.633        3488.55        7.87868        4.41522     
  26001.0        968.670        3488.62        7.87853        4.41477     
  26101.0        970.703        3488.69        7.87838        4.41432     
  26201.0        972.733        3488.76        7.87823        4.41387     
  26301.0        974.758        3488.82        7.87808        4.41342     
  26401.0        976.779        3488.89        7.87794        4.41298     
  26501.0        978.796        3488.96        7.87780        4.41253     
  26601.0        980.809        3489.03        7.87766        4.41209     
  26701.0        982.818        3489.10        7.87752        4.41165     
  26801.0        984.822        3489.18        7.87738        4.41120     
  26901.0        986.823        3489.25        7.87725        4.41076     
  27001.0        988.820        3489.32        7.87712        4.41033     
  27101.0        990.813        3489.39        7.87699        4.40989     
  27201.0        992.801        3489.46        7.87686        4.40945     
  27301.0        994.786        3489.54        7.87674        4.40902     
  27401.0        996.766        3489.61        7.87662        4.40859     
  27501.0        998.743        3489.68        7.87650        4.40815     
  27601.0        1000.72        3489.76        7.87638        4.40772     
  27701.0        1002.68        3489.83        7.87627        4.40730     
  27801.0        1004.65        3489.99        7.87652        4.40701     
  27901.0        1006.61        3490.07        7.87643        4.40659     
  28001.0        1008.57        3490.15        7.87634        4.40617     
  28101.0        1010.52        3490.23        7.87625        4.40575     
  28201.0        1012.47        3490.31        7.87617        4.40533     
  28301.0        1014.41        3490.39        7.87608        4.40492     
  28401.0        1016.35        3490.47        7.87600        4.40451     
  28501.0        1018.29        3490.55        7.87592        4.40409     
  28601.0        1020.22        3490.63        7.87584        4.40368     
  28701.0        1022.15        3490.72        7.87577        4.40327     
  28801.0        1024.08        3490.80        7.87570        4.40287     
  28901.0        1026.00        3490.89        7.87565        4.40247     
  29001.0        1027.91        3490.51        7.87341        4.40124     
  29101.0        1029.83        3490.59        7.87332        4.40083     
  29201.0        1031.74        3490.64        7.87306        4.40035     
  29301.0        1033.64        3491.23        7.87545        4.40089     
  29401.0        1035.54        3491.32        7.87540        4.40049     
  29501.0        1037.44        3491.41        7.87536        4.40010     
  29601.0        1039.33        3491.50        7.87532        4.39971     
  29701.0        1041.22        3491.59        7.87529        4.39932     
  29801.0        1043.11        3491.68        7.87525        4.39893     
  29901.0        1044.99        3491.77        7.87522        4.39855     
  30001.0        1046.87        3491.86        7.87519        4.39816     
  30101.0        1048.74        3491.46        7.87285        4.39691     
  30201.0        1050.61        3491.55        7.87282        4.39653     
  30301.0        1052.48        3491.65        7.87280        4.39615     
  30401.0        1054.34        3491.74        7.87278        4.39577     
  30501.0        1056.20        3491.83        7.87276        4.39539     
  30601.0        1058.06        3490.95        7.86817        4.39331     
  30701.0        1059.91        3491.06        7.86825        4.39297     
  30801.0        1061.75        3491.18        7.86834        4.39263     
  30901.0        1063.60        3491.29        7.86842        4.39229     
  31001.0        1065.44        3491.41        7.86851        4.39196     
  31101.0        1067.27        3491.53        7.86861        4.39162     
  31201.0        1069.11        3491.64        7.86870        4.39129     
  31301.0        1070.93        3491.76        7.86880        4.39096     
  31401.0        1072.76        3491.88        7.86889        4.39063     
  31501.0        1074.58        3492.00        7.86899        4.39030     
  31601.0        1076.40        3492.11        7.86910        4.38997     
  31701.0        1078.21        3492.91        7.87229        4.39076     
  31801.0        1080.02        3493.02        7.87234        4.39042     
  31901.0        1081.82        3493.09        7.87231        4.39005     
  32001.0        1083.62        3493.20        7.87236        4.38971     
  32101.0        1085.42        3493.90        7.87523        4.39045     
  32201.0        1087.22        3494.00        7.87525        4.39011     
  32301.0        1089.01        3492.25        7.86647        4.38640     
  32401.0        1090.79        3492.37        7.86658        4.38608     
  32501.0        1092.58        3493.73        7.87268        4.38805     
  32601.0        1094.36        3493.84        7.87272        4.38770     
  32701.0        1096.13        3493.94        7.87277        4.38736     
  32801.0        1097.90        3494.05        7.87281        4.38702     
  32901.0        1099.67        3494.15        7.87286        4.38668     
  33001.0        1101.44        3494.00        7.87165        4.38585     
  33101.0        1103.20        3494.05        7.87158        4.38549     
  33201.0        1104.95        3494.16        7.87164        4.38516     
  33301.0        1106.71        3494.27        7.87171        4.38482     
  33401.0        1108.46        3494.38        7.87177        4.38449     
  33501.0        1110.20        3494.49        7.87184        4.38416     
  33601.0        1111.94        3494.60        7.87191        4.38383     
  33701.0        1113.68        3494.71        7.87199        4.38350     
  33801.0        1115.42        3494.82        7.87206        4.38318     
  33901.0        1117.15        3494.93        7.87214        4.38285     
  34001.0        1118.88        3495.05        7.87222        4.38253     
  34101.0        1120.60        3495.90        7.87577        4.38350     
  34201.0        1122.32        3496.00        7.87583        4.38317     
  34301.0        1124.04        3496.11        7.87590        4.38285     
  34401.0        1125.75        3496.06        7.87514        4.38220     
  34501.0        1127.46        3496.18        7.87530        4.38191     
  34601.0        1129.16        3496.30        7.87543        4.38161     
  34701.0        1130.87        3496.43        7.87555        4.38131     
  34801.0        1132.56        3496.55        7.87569        4.38100     
  34901.0        1134.26        3496.67        7.87582        4.38070     
  35001.0        1135.95        3496.79        7.87595        4.38041     
  35101.0        1137.64        3496.92        7.87609        4.38011     
  35201.0        1139.32        3497.04        7.87623        4.37981     
  35301.0        1141.00        3497.16        7.87637        4.37952     
  35401.0        1142.68        3497.18        7.87607        4.37906     
  35501.0        1144.35        3495.83        7.86937        4.37621     
  35601.0        1146.02        3495.96        7.86955        4.37593     
  35701.0        1147.69        3497.64        7.87687        4.37832     
  35801.0        1149.35        3497.75        7.87694        4.37800     
  35901.0        1151.01        3497.86        7.87701        4.37769     
  36001.0        1152.67        3497.97        7.87709        4.37737     
  36101.0        1154.32        3498.08        7.87716        4.37706     
  36201.0        1155.97        3498.18        7.87724        4.37674     
  36301.0        1157.61        3498.29        7.87732        4.37643     
  36401.0        1159.25        3498.40        7.87740        4.37612     
  36501.0        1160.89        3498.51        7.87748        4.37581     
  36601.0        1162.52        3498.62        7.87757        4.37550     
  36701.0        1164.15        3498.81        7.87802        4.37533     
  36801.0        1165.78        3498.93        7.87814        4.37503     
  36901.0        1167.41        3499.05        7.87827        4.37474     
  37001.0        1169.03        3499.17        7.87839        4.37445     
  37101.0        1170.64        3499.29        7.87852        4.37416     
  37201.0        1172.26        3499.40        7.87865        4.37387     
  37301.0        1173.87        3499.52        7.87878        4.37358     
  37401.0        1175.47        3499.64        7.87892        4.37330     
  37501.0        1177.07        3499.77        7.87905        4.37301     
  37601.0        1178.67        3499.89        7.87919        4.37273     
  37701.0        1180.27        3500.01        7.87933        4.37244     
  37801.0        1181.86        3500.13        7.87947        4.37216     
  37901.0        1183.45        3500.25        7.87962        4.37188     
  38001.0        1185.04        3500.37        7.87976        4.37160     
  38101.0        1186.62        3500.50        7.87991        4.37132     
  38201.0        1188.20        3500.62        7.88006        4.37105     
  38301.0        1189.77        3500.74        7.88021        4.37077     
  38401.0        1191.34        3500.87        7.88036        4.37050     
