|6.6.6
mars_bf97_atm_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  39801.0        1408.84        3509.61        7.81062        4.29304     
  39901.0        1410.23        3509.75        7.81085        4.29282     
  40001.0        1411.63        3509.90        7.81109        4.29260     
  40101.0        1413.01        3510.03        7.81132        4.29239     
  40201.0        1414.40        3510.17        7.81155        4.29217     
  40301.0        1415.78        3510.32        7.81179        4.29196     
  40401.0        1417.15        3510.46        7.81203        4.29175     
  40501.0        1418.52        3510.59        7.81226        4.29153     
  40601.0        1419.88        3510.74        7.81252        4.29133     
  40701.0        1421.24        3510.88        7.81277        4.29113     
  40801.0        1422.60        3511.03        7.81302        4.29092     
  40901.0        1423.95        3511.17        7.81327        4.29072     
  41001.0        1425.29        3511.31        7.81353        4.29052     
  41101.0        1426.63        3511.46        7.81378        4.29032     
  41201.0        1427.97        3511.60        7.81405        4.29013     
  41301.0        1429.30        3511.08        7.81094        4.28867     
  41401.0        1430.63        3511.23        7.81126        4.28849     
  41501.0        1431.95        3511.39        7.81157        4.28832     
  41601.0        1433.27        3511.55        7.81189        4.28815     
  41701.0        1434.58        3511.70        7.81221        4.28798     
  41801.0        1435.89        3511.86        7.81254        4.28781     
  41901.0        1437.19        3512.02        7.81286        4.28764     
  42001.0        1438.49        3511.73        7.81116        4.28670     
  42101.0        1439.78        3511.89        7.81152        4.28654     
  42201.0        1441.07        3512.06        7.81187        4.28639     
  42301.0        1442.36        3512.23        7.81223        4.28623     
  42401.0        1443.64        3512.39        7.81259        4.28608     
  42501.0        1444.91        3512.56        7.81296        4.28593     
  42601.0        1446.18        3512.72        7.81332        4.28579     
  42701.0        1447.45        3512.89        7.81369        4.28564     
  42801.0        1448.71        3513.06        7.81406        4.28550     
  42901.0        1449.97        3513.23        7.81443        4.28535     
  43001.0        1451.22        3512.89        7.81263        4.28437     
  43101.0        1452.47        3513.06        7.81303        4.28424     
  43201.0        1453.71        3513.24        7.81344        4.28411     
  43301.0        1454.95        3513.41        7.81385        4.28398     
  43401.0        1456.19        3513.59        7.81426        4.28386     
  43501.0        1457.42        3513.77        7.81467        4.28373     
  43601.0        1458.65        3514.81        7.81879        4.28505     
  43701.0        1459.87        3514.98        7.81916        4.28491     
  43801.0        1461.09        3515.14        7.81953        4.28477     
  43901.0        1462.30        3515.31        7.81991        4.28464     
  44001.0        1463.51        3515.48        7.82028        4.28450     
  44101.0        1464.71        3515.65        7.82066        4.28437     
  44201.0        1465.91        3515.06        7.81766        4.28292     
  44301.0        1467.11        3515.24        7.81809        4.28281     
  44401.0        1468.30        3515.42        7.81852        4.28270     
  44501.0        1469.49        3516.06        7.82069        4.28330     
  44601.0        1470.67        3516.23        7.82108        4.28317     
  44701.0        1471.85        3516.40        7.82147        4.28305     
  44801.0        1473.02        3516.57        7.82186        4.28292     
  44901.0        1474.20        3516.74        7.82225        4.28280     
  45001.0        1475.36        3516.91        7.82265        4.28268     
  45101.0        1476.52        3517.08        7.82304        4.28257     
  45201.0        1477.68        3517.26        7.82344        4.28245     
