|6.6.6
mars_bf97_3.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  34501.0        1510.40        3480.04        7.68838        4.23623     
  34601.0        1511.14        3480.28        7.68911        4.23629     
  34701.0        1511.88        3480.51        7.68984        4.23636     
  34801.0        1512.62        3480.75        7.69057        4.23642     
  34901.0        1513.36        3480.99        7.69131        4.23648     
  35001.0        1514.10        3481.23        7.69204        4.23655     
  35101.0        1514.84        3481.47        7.69277        4.23661     
  35201.0        1515.58        3481.70        7.69350        4.23667     
  35301.0        1516.31        3481.94        7.69423        4.23674     
  35401.0        1517.05        3482.18        7.69496        4.23680     
  35501.0        1517.79        3482.42        7.69569        4.23687     
  35601.0        1518.53        3482.65        7.69642        4.23693     
  35701.0        1519.26        3482.89        7.69716        4.23700     
  35801.0        1520.00        3483.13        7.69789        4.23706     
  35901.0        1520.74        3483.37        7.69862        4.23713     
  36001.0        1521.47        3483.60        7.69935        4.23719     
  36101.0        1522.21        3483.84        7.70008        4.23725     
  36201.0        1522.94        3484.08        7.70081        4.23732     
  36301.0        1523.68        3484.32        7.70154        4.23738     
  36401.0        1524.41        3484.55        7.70227        4.23745     
  36501.0        1525.15        3484.79        7.70300        4.23751     
  36601.0        1525.88        3485.03        7.70373        4.23758     
  36701.0        1526.62        3485.27        7.70445        4.23764     
  36801.0        1527.35        3485.50        7.70518        4.23771     
  36901.0        1528.08        3485.74        7.70591        4.23777     
  37001.0        1528.82        3485.98        7.70664        4.23784     
  37101.0        1529.55        3486.22        7.70737        4.23791     
  37201.0        1530.28        3486.45        7.70810        4.23797     
  37301.0        1531.01        3486.69        7.70883        4.23804     
  37401.0        1531.74        3486.93        7.70955        4.23810     
  37501.0        1532.47        3487.16        7.71028        4.23817     
  37601.0        1533.20        3487.40        7.71101        4.23823     
  37701.0        1533.93        3487.64        7.71174        4.23830     
  37801.0        1534.66        3487.87        7.71247        4.23837     
  37901.0        1535.39        3488.11        7.71319        4.23843     
  38001.0        1536.12        3488.35        7.71392        4.23850     
  38101.0        1536.85        3488.59        7.71465        4.23856     
  38201.0        1537.58        3488.82        7.71537        4.23863     
  38301.0        1538.31        3489.06        7.71610        4.23870     
  38401.0        1539.03        3489.30        7.71683        4.23876     
  38501.0        1539.76        3488.65        7.71252        4.23705     
  38601.0        1540.49        3488.88        7.71325        4.23711     
  38701.0        1541.21        3489.12        7.71397        4.23718     
  38801.0        1541.94        3489.35        7.71469        4.23724     
  38901.0        1542.67        3490.44        7.72026        4.23903     
  39001.0        1543.39        3490.67        7.72094        4.23908     
  39101.0        1544.12        3490.90        7.72162        4.23913     
  39201.0        1544.84        3491.13        7.72230        4.23918     
  39301.0        1545.57        3491.36        7.72298        4.23923     
  39401.0        1546.29        3491.59        7.72366        4.23928     
  39501.0        1547.01        3491.82        7.72434        4.23933     
  39601.0        1547.74        3492.05        7.72502        4.23938     
  39701.0        1548.46        3492.27        7.72570        4.23944     
  39801.0        1549.18        3492.50        7.72638        4.23949     
  39901.0        1549.90        3492.73        7.72706        4.23954     
  40001.0        1550.63        3492.96        7.72774        4.23959     
  40101.0        1551.35        3493.19        7.72842        4.23964     
  40201.0        1552.07        3493.42        7.72910        4.23970     
  40301.0        1552.79        3493.65        7.72978        4.23975     
  40401.0        1553.51        3493.87        7.73046        4.23980     
  40501.0        1554.23        3494.10        7.73114        4.23985     
  40601.0        1554.95        3494.33        7.73182        4.23990     
  40701.0        1555.67        3494.56        7.73250        4.23996     
  40801.0        1556.39        3494.79        7.73317        4.24001     
  40901.0        1557.10        3495.02        7.73385        4.24006     
  41001.0        1557.82        3495.24        7.73453        4.24011     
  41101.0        1558.54        3495.47        7.73521        4.24017     
  41201.0        1559.26        3495.70        7.73589        4.24022     
  41301.0        1559.97        3495.68        7.73508        4.23975     
  41401.0        1560.69        3495.91        7.73577        4.23980     
  41501.0        1561.41        3496.14        7.73646        4.23986     
  41601.0        1562.12        3496.37        7.73716        4.23992     
  41701.0        1562.84        3496.60        7.73785        4.23998     
  41801.0        1563.55        3496.83        7.73855        4.24004     
  41901.0        1564.27        3497.06        7.73924        4.24010     
  42001.0        1564.98        3497.29        7.73993        4.24015     
  42101.0        1565.69        3497.52        7.74062        4.24021     
  42201.0        1566.41        3497.75        7.74132        4.24027     
  42301.0        1567.12        3497.98        7.74201        4.24033     
  42401.0        1567.83        3498.21        7.74270        4.24039     
  42501.0        1568.55        3498.44        7.74340        4.24045     
  42601.0        1569.26        3498.68        7.74409        4.24051     
  42701.0        1569.97        3498.91        7.74478        4.24057     
  42801.0        1570.68        3499.14        7.74547        4.24063     
  42901.0        1571.39        3499.37        7.74617        4.24069     
  43001.0        1572.10        3499.60        7.74686        4.24075     
  43101.0        1572.81        3499.83        7.74755        4.24081     
  43201.0        1573.52        3500.06        7.74824        4.24086     
  43301.0        1574.23        3500.29        7.74893        4.24092     
  43401.0        1574.94        3500.52        7.74963        4.24098     
  43501.0        1575.65        3500.75        7.75032        4.24104     
  43601.0        1576.35        3500.98        7.75101        4.24110     
  43701.0        1577.06        3501.21        7.75170        4.24116     
  43801.0        1577.77        3501.44        7.75239        4.24122     
  43901.0        1578.48        3501.67        7.75308        4.24128     
  44001.0        1579.18        3501.90        7.75378        4.24135     
  44101.0        1579.89        3502.13        7.75447        4.24141     
