|6.6.6
mars1_2.tab                                                                                         
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  3801.00        1293.26        3323.43        7.25023        4.07471     
  3811.00        1293.31        3323.49        7.25036        4.07478     
  3821.00        1293.36        3323.55        7.25050        4.07485     
  3831.00        1293.41        3323.61        7.25064        4.07492     
  3841.00        1293.46        3323.67        7.25077        4.07499     
  3851.00        1293.51        3323.73        7.25091        4.07505     
  3861.00        1293.56        3323.79        7.25105        4.07512     
  3871.00        1293.61        3323.85        7.25118        4.07519     
  3881.00        1293.66        3323.91        7.25132        4.07526     
  3891.00        1293.71        3323.97        7.25146        4.07533     
  3901.00        1293.76        3324.03        7.25159        4.07540     
  3911.00        1293.81        3324.09        7.25173        4.07547     
  3921.00        1293.86        3324.15        7.25187        4.07554     
  3931.00        1293.91        3324.21        7.25200        4.07561     
  3941.00        1293.96        3324.27        7.25214        4.07568     
  3951.00        1294.01        3324.34        7.25227        4.07574     
  3961.00        1294.06        3324.40        7.25241        4.07581     
  3971.00        1294.11        3324.46        7.25255        4.07588     
  3981.00        1294.16        3324.52        7.25268        4.07595     
  3991.00        1294.21        3324.58        7.25282        4.07602     
  4001.00        1294.26        3324.64        7.25296        4.07609     
  4011.00        1294.31        3324.70        7.25309        4.07616     
  4021.00        1294.36        3324.76        7.25323        4.07623     
  4031.00        1294.41        3324.82        7.25337        4.07630     
  4041.00        1294.46        3324.88        7.25350        4.07636     
  4051.00        1294.51        3324.94        7.25364        4.07643     
  4061.00        1294.56        3325.00        7.25377        4.07650     
  4071.00        1294.61        3325.06        7.25391        4.07657     
  4081.00        1294.66        3325.12        7.25405        4.07664     
  4091.00        1294.71        3325.18        7.25418        4.07671     
  4101.00        1294.76        3325.24        7.25432        4.07678     
  4111.00        1294.81        3325.30        7.25446        4.07685     
  4121.00        1294.86        3325.36        7.25459        4.07692     
  4131.00        1294.91        3325.42        7.25473        4.07699     
  4141.00        1294.96        3325.48        7.25486        4.07705     
  4151.00        1295.01        3325.54        7.25500        4.07712     
  4161.00        1295.06        3325.60        7.25514        4.07719     
  4171.00        1295.11        3325.66        7.25527        4.07726     
  4181.00        1295.16        3325.72        7.25541        4.07733     
  4191.00        1295.21        3325.78        7.25555        4.07740     
  4201.00        1295.26        3325.84        7.25568        4.07747     
  4211.00        1295.31        3325.90        7.25582        4.07754     
  4221.00        1295.36        3325.96        7.25595        4.07761     
  4231.00        1295.41        3326.02        7.25609        4.07767     
  4241.00        1295.46        3326.08        7.25623        4.07774     
  4251.00        1295.51        3326.14        7.25636        4.07781     
  4261.00        1295.56        3326.20        7.25650        4.07788     
  4271.00        1295.61        3326.26        7.25664        4.07795     
  4281.00        1295.66        3326.32        7.25677        4.07802     
  4291.00        1295.71        3326.38        7.25691        4.07809     
  4301.00        1295.76        3326.44        7.25704        4.07816     
  4311.00        1295.81        3326.50        7.25718        4.07823     
  4321.00        1295.86        3326.56        7.25732        4.07829     
  4331.00        1295.91        3326.62        7.25745        4.07836     
  4341.00        1295.96        3326.68        7.25759        4.07843     
  4351.00        1296.01        3326.74        7.25772        4.07850     
  4361.00        1296.06        3326.80        7.25786        4.07857     
  4371.00        1296.11        3326.86        7.25800        4.07864     
  4381.00        1296.16        3326.92        7.25813        4.07871     
  4391.00        1296.22        3326.98        7.25827        4.07878     
  4401.00        1296.27        3327.04        7.25840        4.07885     
  4411.00        1296.32        3327.10        7.25854        4.07891     
  4421.00        1296.37        3327.16        7.25868        4.07898     
  4431.00        1296.42        3327.22        7.25881        4.07905     
  4441.00        1296.47        3327.28        7.25895        4.07912     
  4451.00        1296.52        3327.34        7.25908        4.07919     
  4461.00        1296.57        3327.40        7.25922        4.07926     
  4471.00        1296.62        3327.46        7.25936        4.07933     
  4481.00        1296.67        3327.52        7.25949        4.07940     
  4491.00        1296.72        3327.58        7.25963        4.07947     
  4501.00        1296.77        3327.64        7.25976        4.07953     
  4511.00        1296.82        3327.70        7.25990        4.07960     
  4521.00        1296.87        3327.76        7.26003        4.07967     
  4531.00        1296.92        3327.82        7.26017        4.07974     
  4541.00        1296.97        3327.88        7.26031        4.07981     
  4551.00        1297.02        3327.94        7.26044        4.07988     
  4561.00        1297.07        3328.00        7.26058        4.07995     
  4571.00        1297.12        3328.06        7.26071        4.08002     
  4581.00        1297.18        3328.12        7.26085        4.08009     
  4591.00        1297.23        3328.18        7.26099        4.08015     
  4601.00        1297.28        3328.25        7.26112        4.08022     
  4611.00        1297.33        3328.31        7.26126        4.08029     
  4621.00        1297.38        3328.37        7.26139        4.08036     
  4631.00        1297.43        3328.43        7.26153        4.08043     
  4641.00        1297.48        3328.49        7.26166        4.08050     
  4651.00        1297.53        3328.55        7.26180        4.08057     
  4661.00        1297.58        3328.61        7.26194        4.08064     
  4671.00        1297.63        3328.67        7.26207        4.08070     
  4681.00        1297.68        3328.73        7.26221        4.08077     
  4691.00        1297.73        3328.79        7.26234        4.08084     
  4701.00        1297.78        3328.85        7.26248        4.08091     
  4711.00        1297.83        3328.91        7.26261        4.08098     
  4721.00        1297.88        3328.97        7.26275        4.08105     
  4731.00        1297.94        3329.03        7.26289        4.08112     
  4741.00        1297.99        3329.09        7.26302        4.08119     
  4751.00        1298.04        3329.15        7.26316        4.08126     
  4761.00        1298.09        3329.21        7.26329        4.08132     
  4771.00        1298.14        3329.27        7.26343        4.08139     
  4781.00        1298.19        3329.33        7.26356        4.08146     
  4791.00        1298.24        3329.39        7.26370        4.08153     
  4801.00        1298.29        3329.45        7.26383        4.08160     
  4811.00        1298.34        3329.51        7.26397        4.08167     
  4821.00        1298.39        3329.57        7.26411        4.08174     
  4831.00        1298.44        3329.63        7.26424        4.08181     
  4841.00        1298.49        3329.69        7.26438        4.08187     
  4851.00        1298.54        3329.75        7.26451        4.08194     
  4861.00        1298.60        3329.81        7.26465        4.08201     
  4871.00        1298.65        3329.87        7.26478        4.08208     
  4881.00        1298.70        3329.93        7.26492        4.08215     
  4891.00        1298.75        3329.99        7.26505        4.08222     
  4901.00        1298.80        3330.05        7.26519        4.08229     
  4911.00        1298.85        3330.11        7.26533        4.08236     
  4921.00        1298.90        3330.17        7.26546        4.08242     
  4931.00        1298.95        3330.23        7.26560        4.08249     
  4941.00        1299.00        3330.29        7.26573        4.08256     
  4951.00        1299.05        3330.35        7.26587        4.08263     
  4961.00        1299.10        3330.41        7.26600        4.08270     
  4971.00        1299.16        3330.47        7.26614        4.08277     
  4981.00        1299.21        3330.53        7.26627        4.08284     
  4991.00        1299.26        3330.59        7.26641        4.08291     
  5001.00        1299.31        3330.65        7.26654        4.08298     
  5011.00        1299.36        3330.71        7.26668        4.08304     
  5021.00        1299.41        3330.77        7.26682        4.08311     
  5031.00        1299.46        3330.83        7.26695        4.08318     
  5041.00        1299.51        3330.89        7.26709        4.08325     
  5051.00        1299.56        3330.95        7.26722        4.08332     
  5061.00        1299.61        3331.01        7.26736        4.08339     
