|6.6.6
mars_s99_1.tab                                                                                      
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  37501.0        1532.47        3455.48        7.55053        4.20208     
  37601.0        1533.20        3455.71        7.55131        4.20213     
  37701.0        1533.93        3455.94        7.55210        4.20217     
  37801.0        1534.66        3456.17        7.55288        4.20222     
  37901.0        1535.39        3456.40        7.55366        4.20226     
  38001.0        1536.12        3456.64        7.55444        4.20231     
  38101.0        1536.85        3456.87        7.55522        4.20236     
  38201.0        1537.58        3457.10        7.55601        4.20240     
  38301.0        1538.31        3457.33        7.55679        4.20245     
  38401.0        1539.03        3457.56        7.55757        4.20249     
  38501.0        1539.76        3457.80        7.55835        4.20254     
  38601.0        1540.49        3458.03        7.55913        4.20259     
  38701.0        1541.21        3458.26        7.55991        4.20264     
  38801.0        1541.94        3458.49        7.56069        4.20268     
  38901.0        1542.67        3458.72        7.56145        4.20272     
  39001.0        1543.39        3458.95        7.56223        4.20277     
  39101.0        1544.12        3459.19        7.56301        4.20282     
  39201.0        1544.84        3459.42        7.56379        4.20286     
  39301.0        1545.57        3459.65        7.56457        4.20291     
  39401.0        1546.29        3459.88        7.56535        4.20296     
  39501.0        1547.01        3460.11        7.56613        4.20300     
  39601.0        1547.74        3460.34        7.56691        4.20305     
  39701.0        1548.46        3460.58        7.56769        4.20310     
  39801.0        1549.18        3460.81        7.56847        4.20314     
  39901.0        1549.90        3461.04        7.56925        4.20319     
  40001.0        1550.63        3461.27        7.57003        4.20324     
  40101.0        1551.35        3461.50        7.57081        4.20329     
  40201.0        1552.07        3461.73        7.57159        4.20333     
  40301.0        1552.79        3461.96        7.57236        4.20338     
  40401.0        1553.51        3462.19        7.57314        4.20343     
  40501.0        1554.23        3462.42        7.57392        4.20348     
  40601.0        1554.95        3462.66        7.57470        4.20352     
  40701.0        1555.67        3462.89        7.57547        4.20357     
