|6.6.6
mars_t13_ath_2.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          NaAl           Pv            
  91101.0        1767.42                 NaN            NaN   56.8769                 NaN   14.6082                 NaN   10.1669                 NaN            NaN            NaN   18.3480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  91201.0        1767.65                 NaN            NaN   56.8773                 NaN   14.6028                 NaN   10.1769                 NaN            NaN            NaN   18.3430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  91301.0        1767.88                 NaN            NaN   56.8776                 NaN   14.5974                 NaN   10.1870                 NaN            NaN            NaN   18.3380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  91401.0        1768.12                 NaN            NaN   56.8780                 NaN   14.5920                 NaN   10.1971                 NaN            NaN            NaN   18.3329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  91501.0        1768.35                 NaN            NaN   56.8784                 NaN   14.5866                 NaN   10.2071                 NaN            NaN            NaN   18.3279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  91601.0        1768.58                 NaN            NaN   56.8787                 NaN   14.5812                 NaN   10.2172                 NaN            NaN            NaN   18.3229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  91701.0        1768.82                 NaN            NaN   56.8791                 NaN   14.5758                 NaN   10.2272                 NaN            NaN            NaN   18.3178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  91801.0        1769.05                 NaN            NaN   56.8793                 NaN   14.5632                 NaN   10.2328                 NaN            NaN            NaN   18.3247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  91901.0        1769.29                 NaN            NaN   56.8796                 NaN   14.5573                 NaN   10.2425                 NaN            NaN            NaN   18.3205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92001.0        1769.52                 NaN            NaN   56.8800                 NaN   14.5514                 NaN   10.2523                 NaN            NaN            NaN   18.3163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92101.0        1769.75                 NaN            NaN   56.8803                 NaN   14.5455                 NaN   10.2620                 NaN            NaN            NaN   18.3121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92201.0        1769.99                 NaN            NaN   56.8807                 NaN   14.5397                 NaN   10.2718                 NaN            NaN            NaN   18.3079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92301.0        1770.22                 NaN            NaN   56.8810                 NaN   14.5338                 NaN   10.2815                 NaN            NaN            NaN   18.3037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92401.0        1770.46                 NaN            NaN   56.8814                 NaN   14.5279                 NaN   10.2913                 NaN            NaN            NaN   18.2994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92501.0        1770.69                 NaN            NaN   56.8817                 NaN   14.5220                 NaN   10.3010                 NaN            NaN            NaN   18.2952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92601.0        1770.93                 NaN            NaN   56.8828                 NaN   14.5211                 NaN   10.3279                 NaN            NaN            NaN   18.2681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92701.0        1771.16                 NaN            NaN   56.8832                 NaN   14.5155                 NaN   10.3384                 NaN            NaN            NaN   18.2629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92801.0        1771.40                 NaN            NaN   56.8836                 NaN   14.5098                 NaN   10.3489                 NaN            NaN            NaN   18.2577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  92901.0        1771.63                 NaN            NaN   56.8840                 NaN   14.5041                 NaN   10.3595                 NaN            NaN            NaN   18.2524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93001.0        1771.87                 NaN            NaN   56.8844                 NaN   14.4985                 NaN   10.3700                 NaN            NaN            NaN   18.2472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93101.0        1772.10                 NaN            NaN   56.8847                 NaN   14.4928                 NaN   10.3805                 NaN            NaN            NaN   18.2420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93201.0        1772.34                 NaN            NaN   56.8851                 NaN   14.4871                 NaN   10.3910                 NaN            NaN            NaN   18.2367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93301.0        1772.57                 NaN            NaN   56.8821                 NaN   14.4796                 NaN   10.3222                 NaN            NaN            NaN   18.3161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93401.0        1772.81                 NaN            NaN   56.8825                 NaN   14.4735                 NaN   10.3325                 NaN            NaN            NaN   18.3115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93501.0        1773.05                 NaN            NaN   56.8829                 NaN   14.4675                 NaN   10.3431                 NaN            NaN            NaN   18.3065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93601.0        1773.28                 NaN            NaN   56.8867                 NaN   14.4645                 NaN   10.4331                 NaN            NaN            NaN   18.2158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93701.0        1773.52                 NaN            NaN   56.8870                 NaN   14.4588                 NaN   10.4436                 NaN            NaN            NaN   18.2105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93801.0        1773.75                 NaN            NaN   56.8874                 NaN   14.4532                 NaN   10.4541                 NaN            NaN            NaN   18.2053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  93901.0        1773.99                 NaN            NaN   56.8846                 NaN   14.4457                 NaN   10.3890                 NaN            NaN            NaN   18.2808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94001.0        1774.23                 NaN            NaN   56.8850                 NaN   14.4401                 NaN   10.4001                 NaN            NaN            NaN   18.2749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94101.0        1774.46                 NaN            NaN   56.8854                 NaN   14.4344                 NaN   10.4112                 NaN            NaN            NaN   18.2690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94201.0        1774.70                 NaN            NaN   56.8856                 NaN   14.4259                 NaN   10.4172                 NaN            NaN            NaN   18.2714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94301.0        1774.93                 NaN            NaN   56.8859                 NaN   14.4199                 NaN   10.4278                 NaN            NaN            NaN   18.2664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94401.0        1775.17                 NaN            NaN   56.8863                 NaN   14.4140                 NaN   10.4383                 NaN            NaN            NaN   18.2614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94501.0        1775.41                 NaN            NaN   56.8867                 NaN   14.4080                 NaN   10.4489                 NaN            NaN            NaN   18.2564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94601.0        1775.64                 NaN            NaN   56.8871                 NaN   14.4021                 NaN   10.4595                 NaN            NaN            NaN   18.2513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94701.0        1775.88                 NaN            NaN   56.8894                 NaN   14.3925                 NaN   10.5157                 NaN            NaN            NaN   18.2024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94801.0        1776.12                 NaN            NaN   56.8898                 NaN   14.3866                 NaN   10.5255                 NaN            NaN            NaN   18.1982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94901.0        1776.35                 NaN            NaN   56.8901                 NaN   14.3807                 NaN   10.5352                 NaN            NaN            NaN   18.1940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95001.0        1776.59                 NaN            NaN   56.8883                 NaN   14.3429                 NaN   10.4929                 NaN            NaN            NaN   18.2758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95101.0        1776.83                 NaN            NaN   56.8886                 NaN   14.3364                 NaN   10.5015                 NaN            NaN            NaN   18.2735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95201.0        1777.06                 NaN            NaN   56.8889                 NaN   14.3298                 NaN   10.5102                 NaN            NaN            NaN   18.2711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95301.0        1777.30                 NaN            NaN   56.8892                 NaN   14.3232                 NaN   10.5188                 NaN            NaN            NaN   18.2687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95401.0        1777.54                 NaN            NaN   56.8895                 NaN   14.3166                 NaN   10.5275                 NaN            NaN            NaN   18.2664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95501.0        1777.77                 NaN            NaN   56.8898                 NaN   14.3101                 NaN   10.5361                 NaN            NaN            NaN   18.2640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95601.0        1778.01                 NaN            NaN   56.8901                 NaN   14.3035                 NaN   10.5447                 NaN            NaN            NaN   18.2616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95701.0        1778.25                 NaN            NaN   56.8904                 NaN   14.2969                 NaN   10.5534                 NaN            NaN            NaN   18.2593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95801.0        1778.48                 NaN            NaN   56.8908                 NaN   14.2940                 NaN   10.5619                 NaN            NaN            NaN   18.2533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95901.0        1778.72                 NaN            NaN   56.8911                 NaN   14.2951                 NaN   10.5710                 NaN            NaN            NaN   18.2429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96001.0        1778.96                 NaN            NaN   56.8914                 NaN   14.2961                 NaN   10.5801                 NaN            NaN            NaN   18.2325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96101.0        1779.20                 NaN            NaN   56.8917                 NaN   14.2971                 NaN   10.5892                 NaN            NaN            NaN   18.2220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96201.0        1779.43                 NaN            NaN   56.8922                 NaN   14.2345                 NaN   10.6001                 NaN            NaN            NaN   18.2732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96301.0        1779.67                 NaN            NaN   56.8925                 NaN   14.2314                 NaN   10.6093                 NaN            NaN            NaN   18.2668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96401.0        1779.91                 NaN            NaN   56.8928                 NaN   14.2283                 NaN   10.6186                 NaN            NaN            NaN   18.2604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96501.0        1780.14                 NaN            NaN   56.8931                 NaN   14.2251                 NaN   10.6278                 NaN            NaN            NaN   18.2540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96601.0        1780.38                 NaN            NaN   56.8934                 NaN   14.2220                 NaN   10.6370                 NaN            NaN            NaN   18.2476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96701.0        1780.62                 NaN            NaN   56.8937                 NaN   14.2189                 NaN   10.6462                 NaN            NaN            NaN   18.2412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96801.0        1780.86                 NaN            NaN   56.8941                 NaN   14.2157                 NaN   10.6555                 NaN            NaN            NaN   18.2348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96901.0        1781.09                 NaN            NaN   56.8944                 NaN   14.2126                 NaN   10.6647                 NaN            NaN            NaN   18.2284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97001.0        1781.33                 NaN            NaN   56.8947                 NaN   14.2094                 NaN   10.6739                 NaN            NaN            NaN   18.2220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97101.0        1781.57                 NaN            NaN   56.8950                 NaN   14.2063                 NaN   10.6831                 NaN            NaN            NaN   18.2156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97201.0        1781.81                 NaN            NaN   56.8953                 NaN   14.2032                 NaN   10.6924                 NaN            NaN            NaN   18.2092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97301.0        1782.04                 NaN            NaN   56.8956                 NaN   14.2000                 NaN   10.7016                 NaN            NaN            NaN   18.2028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97401.0        1782.28                 NaN            NaN   56.8965                 NaN   14.1846                 NaN   10.7242                 NaN            NaN            NaN   18.1947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97501.0        1782.52                 NaN            NaN   56.8969                 NaN   14.1805                 NaN   10.7345                 NaN            NaN            NaN   18.1881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97601.0        1782.76                 NaN            NaN   56.8972                 NaN   14.1764                 NaN   10.7448                 NaN            NaN            NaN   18.1816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97701.0        1782.99                 NaN            NaN   56.8976                 NaN   14.1723                 NaN   10.7551                 NaN            NaN            NaN   18.1750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97801.0        1783.23                 NaN            NaN   56.8980                 NaN   14.1681                 NaN   10.7654                 NaN            NaN            NaN   18.1685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97901.0        1783.47                 NaN            NaN   56.8983                 NaN   14.1640                 NaN   10.7757                 NaN            NaN            NaN   18.1620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98001.0        1783.71                 NaN            NaN   56.8987                 NaN   14.1599                 NaN   10.7860                 NaN            NaN            NaN   18.1554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98101.0        1783.94                 NaN            NaN   56.8990                 NaN   14.1558                 NaN   10.7963                 NaN            NaN            NaN   18.1489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98201.0        1784.18                 NaN            NaN   56.8994                 NaN   14.1517                 NaN   10.8066                 NaN            NaN            NaN   18.1424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98301.0        1784.42                 NaN            NaN   56.8997                 NaN   14.1475                 NaN   10.8169                 NaN            NaN            NaN   18.1358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98401.0        1784.66                 NaN            NaN   56.9001                 NaN   14.1434                 NaN   10.8272                 NaN            NaN            NaN   18.1293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98501.0        1784.90                 NaN            NaN   56.9004                 NaN   14.1393                 NaN   10.8375                 NaN            NaN            NaN   18.1227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98601.0        1785.13                 NaN            NaN   56.9008                 NaN   14.1352                 NaN   10.8478                 NaN            NaN            NaN   18.1162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98701.0        1785.37                 NaN            NaN   56.9012                 NaN   14.1310                 NaN   10.8581                 NaN            NaN            NaN   18.1097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98801.0        1785.61                 NaN            NaN   56.9015                 NaN   14.1269                 NaN   10.8684                 NaN            NaN            NaN   18.1031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98901.0        1785.85                 NaN            NaN   56.9019                 NaN   14.1228                 NaN   10.8787                 NaN            NaN            NaN   18.0966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99001.0        1786.08                 NaN            NaN   56.9022                 NaN   14.1187                 NaN   10.8890                 NaN            NaN            NaN   18.0900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99101.0        1786.32                 NaN            NaN   56.9026                 NaN   14.1146                 NaN   10.8994                 NaN            NaN            NaN   18.0835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99201.0        1786.56                 NaN            NaN   56.9029                 NaN   14.1104                 NaN   10.9097                 NaN            NaN            NaN   18.0770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99301.0        1786.80                 NaN            NaN   56.9033                 NaN   14.1063                 NaN   10.9200                 NaN            NaN            NaN   18.0704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99401.0        1787.03                 NaN            NaN   56.9036                 NaN   14.1022                 NaN   10.9303                 NaN            NaN            NaN   18.0639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99501.0        1787.27                 NaN            NaN   56.9040                 NaN   14.0981                 NaN   10.9406                 NaN            NaN            NaN   18.0574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99601.0        1787.51                 NaN            NaN   56.9043                 NaN   14.0939                 NaN   10.9509                 NaN            NaN            NaN   18.0508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99701.0        1787.75                 NaN            NaN   56.9047                 NaN   14.0898                 NaN   10.9612                 NaN            NaN            NaN   18.0443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99801.0        1787.98                 NaN            NaN   56.9050                 NaN   14.0857                 NaN   10.9715                 NaN            NaN            NaN   18.0378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99901.0        1788.22                 NaN            NaN   56.9063                 NaN   14.0576                 NaN   11.0012                 NaN            NaN            NaN   18.0349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100001.        1788.22                 NaN            NaN   56.9066                 NaN   14.0526                 NaN   11.0111                 NaN            NaN            NaN   18.0297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100101.        1788.41                 NaN            NaN   56.9069                 NaN   14.0481                 NaN   11.0215                 NaN            NaN            NaN   18.0235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100201.        1788.60                 NaN            NaN   56.9073                 NaN   14.0436                 NaN   11.0318                 NaN            NaN            NaN   18.0173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100301.        1788.79                 NaN            NaN   56.9076                 NaN   14.0391                 NaN   11.0422                 NaN            NaN            NaN   18.0110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100401.        1788.97                 NaN            NaN   56.9080                 NaN   14.0347                 NaN   11.0526                 NaN            NaN            NaN   18.0048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100501.        1789.16                 NaN            NaN   56.9083                 NaN   14.0302                 NaN   11.0629                 NaN            NaN            NaN   17.9986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100601.        1789.35                 NaN            NaN   56.9087                 NaN   14.0257                 NaN   11.0733                 NaN            NaN            NaN   17.9924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100701.        1789.54                 NaN            NaN   56.9090                 NaN   14.0212                 NaN   11.0837                 NaN            NaN            NaN   17.9861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100801.        1789.73                 NaN            NaN   56.9094                 NaN   14.0167                 NaN   11.0940                 NaN            NaN            NaN   17.9799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100901.        1789.91                 NaN            NaN   56.9097                 NaN   14.0122                 NaN   11.1044                 NaN            NaN            NaN   17.9737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101001.        1790.10                 NaN            NaN   56.9101                 NaN   14.0078                 NaN   11.1147                 NaN            NaN            NaN   17.9674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101101.        1790.29                 NaN            NaN   56.9104                 NaN   14.0033                 NaN   11.1251                 NaN            NaN            NaN   17.9612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101201.        1790.48                 NaN            NaN   56.9107                 NaN   13.9988                 NaN   11.1355                 NaN            NaN            NaN   17.9550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101301.        1790.67                 NaN            NaN   56.9111                 NaN   13.9943                 NaN   11.1458                 NaN            NaN            NaN   17.9488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101401.        1790.85                 NaN            NaN   56.9114                 NaN   13.9898                 NaN   11.1562                 NaN            NaN            NaN   17.9425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101501.        1791.04                 NaN            NaN   56.9118                 NaN   13.9853                 NaN   11.1666                 NaN            NaN            NaN   17.9363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101601.        1791.23                 NaN            NaN   56.9121                 NaN   13.9809                 NaN   11.1769                 NaN            NaN            NaN   17.9301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101701.        1791.42                 NaN            NaN   56.9125                 NaN   13.9764                 NaN   11.1873                 NaN            NaN            NaN   17.9238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101801.        1791.61                 NaN            NaN   56.9128                 NaN   13.9719                 NaN   11.1977                 NaN            NaN            NaN   17.9176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101901.        1791.79                 NaN            NaN   56.9132                 NaN   13.9674                 NaN   11.2080                 NaN            NaN            NaN   17.9114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102001.        1791.98                 NaN            NaN   56.9135                 NaN   13.9629                 NaN   11.2184                 NaN            NaN            NaN   17.9052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102101.        1792.17                 NaN            NaN   56.9139                 NaN   13.9584                 NaN   11.2288                 NaN            NaN            NaN   17.8989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102201.        1792.36                 NaN            NaN   56.9154                 NaN   13.9541                 NaN   11.2694                 NaN            NaN            NaN   17.8611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102301.        1792.55                 NaN            NaN   56.9158                 NaN   13.9486                 NaN   11.2818                 NaN            NaN            NaN   17.8537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102401.        1792.73                 NaN            NaN   56.9163                 NaN   13.9431                 NaN   11.2943                 NaN            NaN            NaN   17.8463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102501.        1792.92                 NaN            NaN   56.9167                 NaN   13.9377                 NaN   11.3067                 NaN            NaN            NaN   17.8389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102601.        1793.11                 NaN            NaN   56.9156                 NaN   13.9356                 NaN   11.2817                 NaN            NaN            NaN   17.8671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
