|6.6.6
mars_lf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  32001.0        1528.62        3436.91        7.57932        4.21599     
  32101.0        1529.93        3436.84        7.57842        4.21537     
  32201.0        1531.22        3437.02        7.57892        4.21524     
  32301.0        1532.51        3437.20        7.57942        4.21511     
  32401.0        1533.78        3437.38        7.57992        4.21499     
  32501.0        1535.05        3437.54        7.58037        4.21484     
  32601.0        1536.32        3437.70        7.58077        4.21468     
  32701.0        1537.57        3437.87        7.58118        4.21452     
  32801.0        1538.81        3438.03        7.58159        4.21437     
  32901.0        1540.05        3438.19        7.58201        4.21422     
  33001.0        1541.28        3438.36        7.58243        4.21407     
  33101.0        1542.50        3438.53        7.58286        4.21393     
  33201.0        1543.71        3438.70        7.58330        4.21379     
  33301.0        1544.92        3438.87        7.58374        4.21365     
  33401.0        1546.12        3439.49        7.58661        4.21438     
  33501.0        1547.31        3439.69        7.58721        4.21430     
  33601.0        1548.49        3439.89        7.58781        4.21423     
  33701.0        1549.66        3440.09        7.58842        4.21416     
  33801.0        1550.83        3440.18        7.58849        4.21389     
  33901.0        1551.99        3440.37        7.58905        4.21380     
  34001.0        1553.14        3440.56        7.58962        4.21372     
  34101.0        1554.28        3440.75        7.59019        4.21364     
  34201.0        1555.42        3440.95        7.59076        4.21356     
  34301.0        1556.55        3441.43        7.59286        4.21403     
  34401.0        1557.67        3441.64        7.59351        4.21398     
  34501.0        1558.78        3441.05        7.58985        4.21240     
  34601.0        1559.89        3441.29        7.59067        4.21242     
  34701.0        1560.99        3441.53        7.59150        4.21244     
  34801.0        1562.08        3441.77        7.59233        4.21246     
  34901.0        1563.17        3442.70        7.59685        4.21380     
  35001.0        1564.25        3442.92        7.59754        4.21377     
  35101.0        1565.32        3443.14        7.59822        4.21374     
  35201.0        1566.38        3443.35        7.59892        4.21372     
  35301.0        1567.44        3443.57        7.59962        4.21370     
  35401.0        1568.49        3443.79        7.60032        4.21368     
  35501.0        1569.53        3444.01        7.60103        4.21367     
  35601.0        1570.57        3444.23        7.60174        4.21366     
  35701.0        1571.60        3444.46        7.60246        4.21365     
  35801.0        1572.62        3444.68        7.60318        4.21365     
  35901.0        1573.64        3445.13        7.60686        4.21455     
  36001.0        1574.65        3445.35        7.60758        4.21455     
  36101.0        1575.65        3445.58        7.60831        4.21455     
  36201.0        1576.65        3445.80        7.60903        4.21455     
  36301.0        1577.64        3446.03        7.60977        4.21456     
  36401.0        1578.62        3445.25        7.60520        4.21265     
  36501.0        1579.60        3445.43        7.60581        4.21260     
  36601.0        1580.57        3445.67        7.60662        4.21263     
  36701.0        1581.53        3445.86        7.60591        4.21225     
  36801.0        1582.49        3446.10        7.60672        4.21228     
  36901.0        1583.44        3446.34        7.60753        4.21232     
  37001.0        1584.39        3446.58        7.60835        4.21237     
  37101.0        1585.33        3446.85        7.60909        4.21240     
  37201.0        1586.26        3447.10        7.60992        4.21245     
  37301.0        1587.18        3447.30        7.61082        4.21250     
  37401.0        1588.11        3447.55        7.61165        4.21256     
  37501.0        1589.02        3447.46        7.61137        4.21214     
  37601.0        1589.93        3447.70        7.61219        4.21219     
  37701.0        1590.83        3447.95        7.61302        4.21224     
  37801.0        1591.73        3448.19        7.61386        4.21230     
  37901.0        1592.62        3448.43        7.61469        4.21236     
  38001.0        1593.50        3448.68        7.61553        4.21242     
  38101.0        1594.38        3448.63        7.61391        4.21169     
  38201.0        1595.25        3448.88        7.61474        4.21175     
  38301.0        1596.12        3449.12        7.61557        4.21181     
  38401.0        1596.98        3449.35        7.61633        4.21184     
  38501.0        1597.84        3449.59        7.61716        4.21190     
  38601.0        1598.69        3449.84        7.61800        4.21197     
  38701.0        1599.53        3450.09        7.61884        4.21204     
