|6.6.6
mars_bf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  26601.0        1444.37        3461.14        7.62990        4.23248     
  26701.0        1446.20        3461.35        7.63049        4.23230     
  26801.0        1448.03        3461.44        7.63050        4.23193     
  26901.0        1449.84        3461.54        7.63052        4.23155     
  27001.0        1451.64        3461.63        7.63054        4.23119     
  27101.0        1453.43        3461.73        7.63058        4.23082     
  27201.0        1455.21        3461.82        7.63058        4.23045     
  27301.0        1456.98        3461.91        7.63057        4.23008     
  27401.0        1458.73        3462.01        7.63058        4.22971     
  27501.0        1460.48        3462.10        7.63059        4.22934     
  27601.0        1462.21        3462.20        7.63061        4.22899     
  27701.0        1463.94        3462.29        7.63064        4.22863     
  27801.0        1465.65        3462.39        7.63068        4.22828     
  27901.0        1467.35        3462.49        7.63073        4.22793     
  28001.0        1469.04        3462.59        7.63078        4.22759     
  28101.0        1470.72        3462.70        7.63084        4.22726     
  28201.0        1472.39        3462.80        7.63091        4.22693     
  28301.0        1474.05        3462.91        7.63099        4.22660     
  28401.0        1475.70        3463.02        7.63108        4.22628     
  28501.0        1477.34        3463.13        7.63117        4.22596     
  28601.0        1478.97        3463.24        7.63127        4.22564     
  28701.0        1480.59        3463.35        7.63138        4.22534     
  28801.0        1482.20        3463.46        7.63150        4.22503     
  28901.0        1483.80        3463.58        7.63163        4.22473     
  29001.0        1485.39        3464.19        7.63433        4.22535     
  29101.0        1486.96        3464.33        7.63460        4.22511     
  29201.0        1488.53        3464.47        7.63483        4.22485     
  29301.0        1490.09        3464.60        7.63506        4.22460     
  29401.0        1491.64        3464.74        7.63530        4.22435     
  29501.0        1493.18        3464.88        7.63555        4.22410     
  29601.0        1494.71        3465.02        7.63580        4.22386     
  29701.0        1496.23        3465.17        7.63607        4.22362     
  29801.0        1497.74        3465.31        7.63633        4.22339     
  29901.0        1499.24        3465.45        7.63661        4.22316     
  30001.0        1500.73        3465.60        7.63689        4.22293     
  30101.0        1502.21        3465.75        7.63718        4.22271     
  30201.0        1503.68        3465.90        7.63748        4.22249     
  30301.0        1505.14        3466.05        7.63779        4.22228     
  30401.0        1506.60        3466.20        7.63810        4.22207     
  30501.0        1508.04        3466.35        7.63842        4.22186     
  30601.0        1509.48        3466.51        7.63874        4.22166     
  30701.0        1510.90        3466.67        7.63907        4.22146     
  30801.0        1512.32        3466.82        7.63941        4.22127     
  30901.0        1513.73        3466.98        7.63976        4.22108     
  31001.0        1515.12        3467.14        7.64011        4.22090     
  31101.0        1516.51        3467.30        7.64043        4.22070     
  31201.0        1517.89        3467.45        7.64074        4.22050     
  31301.0        1519.27        3467.60        7.64106        4.22031     
  31401.0        1520.63        3467.75        7.64139        4.22012     
  31501.0        1521.98        3468.04        7.64241        4.22018     
  31601.0        1523.33        3468.22        7.64289        4.22005     
  31701.0        1524.66        3468.41        7.64338        4.21992     
  31801.0        1525.99        3468.59        7.64387        4.21980     
  31901.0        1527.31        3468.78        7.64437        4.21968     
  32001.0        1528.62        3468.97        7.64487        4.21956     
  32101.0        1529.93        3469.14        7.64530        4.21942     
  32201.0        1531.22        3469.30        7.64564        4.21925     
  32301.0        1532.51        3469.46        7.64600        4.21908     
  32401.0        1533.78        3469.62        7.64635        4.21892     
  32501.0        1535.05        3469.78        7.64672        4.21876     
  32601.0        1536.32        3469.95        7.64709        4.21860     
  32701.0        1537.57        3470.11        7.64746        4.21845     
