|6.6.6
mars_lf97_atl_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          27
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Wus            ca-pv          NaAl           Pv             Aki           
  27201.0        992.801                 NaN            NaN   51.0545                 NaN   16.4075                 NaN   4.69990                 NaN            NaN            NaN   27.8381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27301.0        994.786                 NaN            NaN   51.0548                 NaN   16.4105                 NaN   4.69639                 NaN            NaN            NaN   27.8383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27401.0        996.766                 NaN            NaN   51.0551                 NaN   16.4135                 NaN   4.69289                 NaN            NaN            NaN   27.8386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27501.0        998.743                 NaN            NaN   51.0553                 NaN   16.4164                 NaN   4.68941                 NaN            NaN            NaN   27.8388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27601.0        1000.72                 NaN            NaN   51.0556                 NaN   16.4194                 NaN   4.68594                 NaN            NaN            NaN   27.8391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27701.0        1002.68                 NaN            NaN   51.0559                 NaN   16.4224                 NaN   4.68248                 NaN            NaN            NaN   27.8393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27801.0        1004.65                 NaN            NaN   51.0571                 NaN   16.4224                 NaN   4.70937                 NaN            NaN            NaN   27.8111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27901.0        1006.61                 NaN            NaN   51.0575                 NaN   16.4252                 NaN   4.70735                 NaN            NaN            NaN   27.8100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28001.0        1008.57                 NaN            NaN   51.0578                 NaN   16.4280                 NaN   4.70533                 NaN            NaN            NaN   27.8089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28101.0        1010.52                 NaN            NaN   51.0581                 NaN   16.4308                 NaN   4.70333                 NaN            NaN            NaN   27.8078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28201.0        1012.47                 NaN            NaN   51.0584                 NaN   16.4336                 NaN   4.70134                 NaN            NaN            NaN   27.8066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28301.0        1014.41                 NaN            NaN   51.0587                 NaN   16.4364                 NaN   4.69936                 NaN            NaN            NaN   27.8055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28401.0        1016.35                 NaN            NaN   51.0590                 NaN   16.4392                 NaN   4.69740                 NaN            NaN            NaN   27.8043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28501.0        1018.29                 NaN            NaN   51.0593                 NaN   16.4420                 NaN   4.69545                 NaN            NaN            NaN   27.8032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28601.0        1020.22                 NaN            NaN   51.0597                 NaN   16.4448                 NaN   4.69351                 NaN            NaN            NaN   27.8020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28701.0        1022.15                 NaN            NaN   51.0600                 NaN   16.4476                 NaN   4.69158                 NaN            NaN            NaN   27.8009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28801.0        1024.08                 NaN            NaN   51.0603                 NaN   16.4509                 NaN   4.69018                 NaN            NaN            NaN   27.7987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28901.0        1026.00                 NaN            NaN   51.0606                 NaN   16.4546                 NaN   4.68927                 NaN            NaN            NaN   27.7955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29001.0        1027.91                 NaN            NaN   51.0548                 NaN   16.4745                 NaN   4.51387                 NaN            NaN            NaN   27.9569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29101.0        1029.83                 NaN            NaN   51.0550                 NaN   16.4767                 NaN   4.51024                 NaN            NaN            NaN   27.9580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29201.0        1031.74                 NaN            NaN   51.0547                 NaN   16.4832                 NaN   4.49151                 NaN            NaN            NaN   27.9706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29301.0        1033.64                 NaN            NaN   51.0619                 NaN   16.4696                 NaN   4.68572                 NaN            NaN            NaN   27.7827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29401.0        1035.54                 NaN            NaN   51.0623                 NaN   16.4734                 NaN   4.68486                 NaN            NaN            NaN   27.7795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29501.0        1037.44                 NaN            NaN   51.0626                 NaN   16.4771                 NaN   4.68401                 NaN            NaN            NaN   27.7763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29601.0        1039.33                 NaN            NaN   51.0629                 NaN   16.4808                 NaN   4.68317                 NaN            NaN            NaN   27.7731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29701.0        1041.22                 NaN            NaN   51.0633                 NaN   16.4845                 NaN   4.68234                 NaN            NaN            NaN   27.7699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29801.0        1043.11                 NaN            NaN   51.0636                 NaN   16.4882                 NaN   4.68152                 NaN            NaN            NaN   27.7667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  29901.0        1044.99                 NaN            NaN   51.0639                 NaN   16.4919                 NaN   4.68071                 NaN            NaN            NaN   27.7635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30001.0        1046.87                 NaN            NaN   51.0643                 NaN   16.4956                 NaN   4.67991                 NaN            NaN            NaN   27.7603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30101.0        1048.74                 NaN            NaN   51.0580                 NaN   16.5202                 NaN   4.49081                 NaN            NaN            NaN   27.9310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30201.0        1050.61                 NaN            NaN   51.0583                 NaN   16.5238                 NaN   4.49018                 NaN            NaN            NaN   27.9276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30301.0        1052.48                 NaN            NaN   51.0587                 NaN   16.5275                 NaN   4.48957                 NaN            NaN            NaN   27.9243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30401.0        1054.34                 NaN            NaN   51.0590                 NaN   16.5311                 NaN   4.48898                 NaN            NaN            NaN   27.9209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30501.0        1056.20                 NaN            NaN   51.0594                 NaN   16.5348                 NaN   4.48842                 NaN            NaN            NaN   27.9175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30601.0        1058.06                 NaN            NaN   51.0464                 NaN   16.5926                 NaN   4.11152                 NaN            NaN            NaN   28.2495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30701.0        1059.91                 NaN            NaN   51.0470                 NaN   16.5951                 NaN   4.11889                 NaN            NaN            NaN   28.2390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30801.0        1061.75                 NaN            NaN   51.0476                 NaN   16.5976                 NaN   4.12628                 NaN            NaN            NaN   28.2285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  30901.0        1063.60                 NaN            NaN   51.0483                 NaN   16.6000                 NaN   4.13367                 NaN            NaN            NaN   28.2180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31001.0        1065.44                 NaN            NaN   51.0489                 NaN   16.6025                 NaN   4.14106                 NaN            NaN            NaN   28.2076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31101.0        1067.27                 NaN            NaN   51.0495                 NaN   16.6049                 NaN   4.14846                 NaN            NaN            NaN   28.1971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31201.0        1069.11                 NaN            NaN   51.0501                 NaN   16.6074                 NaN   4.15587                 NaN            NaN            NaN   28.1866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31301.0        1070.93                 NaN            NaN   51.0508                 NaN   16.6098                 NaN   4.16328                 NaN            NaN            NaN   28.1761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31401.0        1072.76                 NaN            NaN   51.0514                 NaN   16.6123                 NaN   4.17069                 NaN            NaN            NaN   28.1657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31501.0        1074.58                 NaN            NaN   51.0520                 NaN   16.6147                 NaN   4.17811                 NaN            NaN            NaN   28.1552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31601.0        1076.40                 NaN            NaN   51.0526                 NaN   16.6171                 NaN   4.18554                 NaN            NaN            NaN   28.1447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31701.0        1078.21                 NaN            NaN   51.0623                 NaN   16.5650                 NaN   4.45798                 NaN            NaN            NaN   27.9147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31801.0        1080.02                 NaN            NaN   51.0628                 NaN   16.5682                 NaN   4.46043                 NaN            NaN            NaN   27.9086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  31901.0        1081.82                 NaN            NaN   51.0628                 NaN   16.5875                 NaN   4.45210                 NaN            NaN            NaN   27.8976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32001.0        1083.62                 NaN            NaN   51.0632                 NaN   16.5912                 NaN   4.45422                 NaN            NaN            NaN   27.8914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32101.0        1085.42                 NaN            NaN   51.0720                 NaN   16.5589                 NaN   4.68235                 NaN            NaN            NaN   27.6867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32201.0        1087.22                 NaN            NaN   51.0723                 NaN   16.5590                 NaN   4.68243                 NaN            NaN            NaN   27.6863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32301.0        1089.01                 NaN            NaN   51.0476                 NaN   16.6452                 NaN   3.96767                 NaN            NaN            NaN   28.3396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32401.0        1090.79                 NaN            NaN   51.0481                 NaN   16.6485                 NaN   3.97372                 NaN            NaN            NaN   28.3296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32501.0        1092.58                 NaN            NaN   51.0656                 NaN   16.6105                 NaN   4.46174                 NaN            NaN            NaN   27.8622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32601.0        1094.36                 NaN            NaN   51.0659                 NaN   16.6142                 NaN   4.46264                 NaN            NaN            NaN   27.8572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32701.0        1096.13                 NaN            NaN   51.0663                 NaN   16.6179                 NaN   4.46356                 NaN            NaN            NaN   27.8522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32801.0        1097.90                 NaN            NaN   51.0667                 NaN   16.6216                 NaN   4.46448                 NaN            NaN            NaN   27.8472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  32901.0        1099.67                 NaN            NaN   51.0671                 NaN   16.6254                 NaN   4.46541                 NaN            NaN            NaN   27.8422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33001.0        1101.44                 NaN            NaN   51.0639                 NaN   16.6344                 NaN   4.36438                 NaN            NaN            NaN   27.9373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33101.0        1103.20                 NaN            NaN   51.0635                 NaN   16.6658                 NaN   4.34641                 NaN            NaN            NaN   27.9243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33201.0        1104.95                 NaN            NaN   51.0639                 NaN   16.6693                 NaN   4.34795                 NaN            NaN            NaN   27.9188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33301.0        1106.71                 NaN            NaN   51.0643                 NaN   16.6728                 NaN   4.34950                 NaN            NaN            NaN   27.9133                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33401.0        1108.46                 NaN            NaN   51.0647                 NaN   16.6763                 NaN   4.35106                 NaN            NaN            NaN   27.9079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33501.0        1110.20                 NaN            NaN   51.0651                 NaN   16.6799                 NaN   4.35263                 NaN            NaN            NaN   27.9024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33601.0        1111.94                 NaN            NaN   51.0655                 NaN   16.6834                 NaN   4.35422                 NaN            NaN            NaN   27.8969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33701.0        1113.68                 NaN            NaN   51.0659                 NaN   16.6868                 NaN   4.35581                 NaN            NaN            NaN   27.8914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33801.0        1115.42                 NaN            NaN   51.0663                 NaN   16.6903                 NaN   4.35742                 NaN            NaN            NaN   27.8860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  33901.0        1117.15                 NaN            NaN   51.0667                 NaN   16.6938                 NaN   4.35904                 NaN            NaN            NaN   27.8805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34001.0        1118.88                 NaN            NaN   51.0671                 NaN   16.6973                 NaN   4.36067                 NaN            NaN            NaN   27.8750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34101.0        1120.60                 NaN            NaN   51.0773                 NaN   16.6634                 NaN   4.65073                 NaN            NaN            NaN   27.6086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34201.0        1122.32                 NaN            NaN   51.0776                 NaN   16.6674                 NaN   4.65062                 NaN            NaN            NaN   27.6044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34301.0        1124.04                 NaN            NaN   51.0779                 NaN   16.6713                 NaN   4.65051                 NaN            NaN            NaN   27.6002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34401.0        1125.75                 NaN            NaN   51.0764                 NaN   16.6640                 NaN   4.58529                 NaN            NaN            NaN   27.6744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34501.0        1127.46                 NaN            NaN   51.0769                 NaN   16.6661                 NaN   4.59249                 NaN            NaN            NaN   27.6644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34601.0        1129.16                 NaN            NaN   51.0774                 NaN   16.6690                 NaN   4.59714                 NaN            NaN            NaN   27.6565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34701.0        1130.87                 NaN            NaN   51.0779                 NaN   16.6718                 NaN   4.60179                 NaN            NaN            NaN   27.6485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34801.0        1132.56                 NaN            NaN   51.0784                 NaN   16.6746                 NaN   4.60644                 NaN            NaN            NaN   27.6406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  34901.0        1134.26                 NaN            NaN   51.0789                 NaN   16.6774                 NaN   4.61109                 NaN            NaN            NaN   27.6326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35001.0        1135.95                 NaN            NaN   51.0794                 NaN   16.6802                 NaN   4.61574                 NaN            NaN            NaN   27.6247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35101.0        1137.64                 NaN            NaN   51.0799                 NaN   16.6830                 NaN   4.62039                 NaN            NaN            NaN   27.6167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35201.0        1139.32                 NaN            NaN   51.0804                 NaN   16.6858                 NaN   4.62504                 NaN            NaN            NaN   27.6088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35301.0        1141.00                 NaN            NaN   51.0808                 NaN   16.6886                 NaN   4.62969                 NaN            NaN            NaN   27.6009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35401.0        1142.68                 NaN            NaN   51.0799                 NaN   16.7096                 NaN   4.59426                 NaN            NaN            NaN   27.6163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35501.0        1144.35                 NaN            NaN   51.0602                 NaN   16.8320                 NaN   4.02013                 NaN            NaN            NaN   28.0876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35601.0        1146.02                 NaN            NaN   51.0608                 NaN   16.8352                 NaN   4.02722                 NaN            NaN            NaN   28.0768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35701.0        1147.69                 NaN            NaN   51.0826                 NaN   16.7016                 NaN   4.64174                 NaN            NaN            NaN   27.5741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35801.0        1149.35                 NaN            NaN   51.0828                 NaN   16.7066                 NaN   4.63930                 NaN            NaN            NaN   27.5714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35901.0        1151.01                 NaN            NaN   51.0830                 NaN   16.7114                 NaN   4.63687                 NaN            NaN            NaN   27.5687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36001.0        1152.67                 NaN            NaN   51.0833                 NaN   16.7163                 NaN   4.63445                 NaN            NaN            NaN   27.5659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36101.0        1154.32                 NaN            NaN   51.0835                 NaN   16.7212                 NaN   4.63205                 NaN            NaN            NaN   27.5632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36201.0        1155.97                 NaN            NaN   51.0837                 NaN   16.7261                 NaN   4.62967                 NaN            NaN            NaN   27.5605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36301.0        1157.61                 NaN            NaN   51.0840                 NaN   16.7309                 NaN   4.62730                 NaN            NaN            NaN   27.5578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36401.0        1159.25                 NaN            NaN   51.0842                 NaN   16.7358                 NaN   4.62494                 NaN            NaN            NaN   27.5551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36501.0        1160.89                 NaN            NaN   51.0844                 NaN   16.7406                 NaN   4.62260                 NaN            NaN            NaN   27.5523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36601.0        1162.52                 NaN            NaN   51.0847                 NaN   16.7454                 NaN   4.62027                 NaN            NaN            NaN   27.5496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36701.0        1164.15                 NaN            NaN   51.0860                 NaN   16.7460                 NaN   4.64856                 NaN            NaN            NaN   27.5194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36801.0        1165.78                 NaN            NaN   51.0863                 NaN   16.7505                 NaN   4.64903                 NaN            NaN            NaN   27.5142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36901.0        1167.41                 NaN            NaN   51.0866                 NaN   16.7549                 NaN   4.64951                 NaN            NaN            NaN   27.5090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37001.0        1169.03                 NaN            NaN   51.0869                 NaN   16.7593                 NaN   4.64999                 NaN            NaN            NaN   27.5038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37101.0        1170.64                 NaN            NaN   51.0873                 NaN   16.7637                 NaN   4.65049                 NaN            NaN            NaN   27.4986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37201.0        1172.26                 NaN            NaN   51.0876                 NaN   16.7681                 NaN   4.65099                 NaN            NaN            NaN   27.4933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37301.0        1173.87                 NaN            NaN   51.0879                 NaN   16.7724                 NaN   4.65150                 NaN            NaN            NaN   27.4881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37401.0        1175.47                 NaN            NaN   51.0883                 NaN   16.7768                 NaN   4.65203                 NaN            NaN            NaN   27.4829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37501.0        1177.07                 NaN            NaN   51.0886                 NaN   16.7812                 NaN   4.65255                 NaN            NaN            NaN   27.4777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37601.0        1178.67                 NaN            NaN   51.0889                 NaN   16.7855                 NaN   4.65309                 NaN            NaN            NaN   27.4725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37701.0        1180.27                 NaN            NaN   51.0892                 NaN   16.7899                 NaN   4.65364                 NaN            NaN            NaN   27.4673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37801.0        1181.86                 NaN            NaN   51.0896                 NaN   16.7942                 NaN   4.65420                 NaN            NaN            NaN   27.4620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37901.0        1183.45                 NaN            NaN   51.0899                 NaN   16.7985                 NaN   4.65476                 NaN            NaN            NaN   27.4568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38001.0        1185.04                 NaN            NaN   51.0902                 NaN   16.8028                 NaN   4.65533                 NaN            NaN            NaN   27.4516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38101.0        1186.62                 NaN            NaN   51.0905                 NaN   16.8071                 NaN   4.65591                 NaN            NaN            NaN   27.4464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38201.0        1188.20                 NaN            NaN   51.0909                 NaN   16.8114                 NaN   4.65650                 NaN            NaN            NaN   27.4412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38301.0        1189.77                 NaN            NaN   51.0912                 NaN   16.8157                 NaN   4.65710                 NaN            NaN            NaN   27.4360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
