|6.6.6
mars_kc08_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  39601.0        1606.89        3459.04        7.65172        4.23059     
  39701.0        1607.68        3459.28        7.65245        4.23062     
  39801.0        1608.46        3459.52        7.65318        4.23065     
  39901.0        1609.24        3459.76        7.65392        4.23068     
  40001.0        1610.02        3460.00        7.65465        4.23072     
  40101.0        1610.79        3460.24        7.65540        4.23075     
  40201.0        1611.55        3460.49        7.65615        4.23079     
  40301.0        1612.31        3460.73        7.65690        4.23083     
  40401.0        1613.06        3460.97        7.65765        4.23088     
  40501.0        1613.81        3461.22        7.65841        4.23093     
  40601.0        1614.56        3461.46        7.65918        4.23097     
  40701.0        1615.30        3461.71        7.65995        4.23103     
  40801.0        1616.03        3461.95        7.66072        4.23108     
  40901.0        1616.76        3462.20        7.66149        4.23113     
  41001.0        1617.49        3462.45        7.66227        4.23119     
  41101.0        1618.21        3462.70        7.66306        4.23125     
  41201.0        1618.92        3462.95        7.66384        4.23132     
  41301.0        1619.63        3459.71        7.64633        4.22456     
  41401.0        1620.34        3459.99        7.64729        4.22469     
  41501.0        1621.04        3460.27        7.64826        4.22482     
  41601.0        1621.74        3460.56        7.64923        4.22495     
  41701.0        1622.43        3460.84        7.65021        4.22508     
  41801.0        1623.12        3461.13        7.65118        4.22522     
  41901.0        1623.80        3461.41        7.65216        4.22535     
  42001.0        1624.48        3461.70        7.65314        4.22549     
  42101.0        1625.15        3463.47        7.66192        4.22851     
  42201.0        1625.82        3463.74        7.66282        4.22862     
  42301.0        1626.49        3464.01        7.66372        4.22874     
  42401.0        1627.15        3464.28        7.66463        4.22885     
  42501.0        1627.81        3464.55        7.66553        4.22897     
  42601.0        1628.46        3464.83        7.66644        4.22908     
  42701.0        1629.11        3465.10        7.66735        4.22920     
  42801.0        1629.75        3465.37        7.66827        4.22933     
  42901.0        1630.39        3465.64        7.66918        4.22945     
  43001.0        1631.03        3465.92        7.67010        4.22957     
  43101.0        1631.66        3466.19        7.67102        4.22970     
  43201.0        1632.28        3466.47        7.67195        4.22983     
  43301.0        1632.91        3466.74        7.67287        4.22996     
  43401.0        1633.53        3467.02        7.67380        4.23009     
  43501.0        1634.14        3467.29        7.67473        4.23022     
  43601.0        1634.75        3466.66        7.67091        4.22853     
  43701.0        1635.36        3466.95        7.67189        4.22869     
  43801.0        1635.96        3467.23        7.67288        4.22884     
  43901.0        1636.56        3467.52        7.67388        4.22900     
  44001.0        1637.16        3467.81        7.67487        4.22916     
  44101.0        1637.75        3468.10        7.67587        4.22932     
  44201.0        1638.34        3468.39        7.67687        4.22948     
  44301.0        1638.92        3468.67        7.67787        4.22964     
  44401.0        1639.50        3468.96        7.67887        4.22981     
  44501.0        1640.08        3470.07        7.68408        4.23168     
  44601.0        1640.65        3470.33        7.68496        4.23180     
  44701.0        1641.22        3470.60        7.68584        4.23193     
  44801.0        1641.78        3470.87        7.68673        4.23205     
  44901.0        1642.34        3471.13        7.68762        4.23218     
  45001.0        1642.90        3471.40        7.68850        4.23230     
  45101.0        1643.46        3471.67        7.68940        4.23243     
  45201.0        1644.01        3471.94        7.69029        4.23256     
  45301.0        1644.55        3473.04        7.69571        4.23432     
  45401.0        1645.10        3473.30        7.69658        4.23445     
  45501.0        1645.64        3473.57        7.69745        4.23457     
  45601.0        1646.17        3473.83        7.69833        4.23470     
  45701.0        1646.71        3474.09        7.69920        4.23483     
  45801.0        1647.24        3474.36        7.70008        4.23495     
  45901.0        1647.76        3474.63        7.70096        4.23508     
  46001.0        1648.29        3474.89        7.70184        4.23522     
  46101.0        1648.81        3475.16        7.70273        4.23535     
  46201.0        1649.32        3475.42        7.70361        4.23548     
  46301.0        1649.84        3475.23        7.70208        4.23470     
  46401.0        1650.35        3475.50        7.70298        4.23484     
  46501.0        1650.85        3475.77        7.70388        4.23498     
  46601.0        1651.36        3476.03        7.70478        4.23512     
  46701.0        1651.86        3476.30        7.70568        4.23526     
  46801.0        1652.35        3476.57        7.70658        4.23541     
  46901.0        1652.85        3476.84        7.70749        4.23555     
  47001.0        1653.34        3477.11        7.70839        4.23570     
  47101.0        1653.83        3477.38        7.70930        4.23584     
  47201.0        1654.31        3477.65        7.71021        4.23599     
  47301.0        1654.80        3477.92        7.71112        4.23614     
  47401.0        1655.27        3478.20        7.71203        4.23629     
  47501.0        1655.75        3478.47        7.71295        4.23645     
  47601.0        1656.22        3478.74        7.71386        4.23660     
  47701.0        1656.69        3479.54        7.71753        4.23785     
  47801.0        1657.16        3479.81        7.71843        4.23799     
  47901.0        1657.62        3480.08        7.71932        4.23814     
  48001.0        1658.09        3480.35        7.72022        4.23829     
  48101.0        1658.54        3480.61        7.72111        4.23844     
  48201.0        1659.00        3480.88        7.72201        4.23859     
  48301.0        1659.45        3481.15        7.72291        4.23874     
  48401.0        1659.90        3481.42        7.72381        4.23889     
  48501.0        1660.35        3482.04        7.72646        4.23970     
  48601.0        1660.80        3482.31        7.72735        4.23984     
  48701.0        1661.24        3482.57        7.72824        4.23999     
  48801.0        1661.68        3482.84        7.72913        4.24014     
  48901.0        1662.11        3482.79        7.72860        4.23974     
  49001.0        1662.55        3483.06        7.72954        4.23992     
  49101.0        1662.98        3483.34        7.73048        4.24009     
  49201.0        1663.41        3483.62        7.73143        4.24026     
  49301.0        1663.83        3483.94        7.73263        4.24053     
  49401.0        1664.26        3484.23        7.73363        4.24073     
  49501.0        1664.68        3484.51        7.73463        4.24093     
  49601.0        1665.10        3484.80        7.73564        4.24113     
  49701.0        1665.51        3485.09        7.73664        4.24133     
  49801.0        1665.93        3485.38        7.73765        4.24153     
  49901.0        1666.34        3485.67        7.73866        4.24173     
  50001.0        1666.75        3485.95        7.73967        4.24193     
  50101.0        1667.16        3486.24        7.74068        4.24213     
  50201.0        1667.56        3486.53        7.74169        4.24234     
  50301.0        1667.96        3486.82        7.74270        4.24254     
