|6.6.6
mars_bf97_atl_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            NaAl           ca-pv          Pv            
  94601.0        1668.71                 NaN            NaN   61.0848                 NaN   13.6270                 NaN   11.0253                 NaN            NaN            NaN   14.2629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94701.0        1669.05                 NaN            NaN   61.0851                 NaN   13.6233                 NaN   11.0347                 NaN            NaN            NaN   14.2569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94801.0        1669.39                 NaN            NaN   61.0855                 NaN   13.6196                 NaN   11.0440                 NaN            NaN            NaN   14.2509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  94901.0        1669.73                 NaN            NaN   61.0858                 NaN   13.6159                 NaN   11.0534                 NaN            NaN            NaN   14.2449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95001.0        1670.06                 NaN            NaN   61.0862                 NaN   13.6122                 NaN   11.0627                 NaN            NaN            NaN   14.2389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95101.0        1670.40                 NaN            NaN   61.0865                 NaN   13.6085                 NaN   11.0721                 NaN            NaN            NaN   14.2329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95201.0        1670.73                 NaN            NaN   61.0869                 NaN   13.6048                 NaN   11.0815                 NaN            NaN            NaN   14.2269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95301.0        1671.06                 NaN            NaN   61.0872                 NaN   13.6011                 NaN   11.0908                 NaN            NaN            NaN   14.2209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95401.0        1671.40                 NaN            NaN   61.0876                 NaN   13.5973                 NaN   11.1002                 NaN            NaN            NaN   14.2150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95501.0        1671.73                 NaN            NaN   61.0879                 NaN   13.5936                 NaN   11.1095                 NaN            NaN            NaN   14.2090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95601.0        1672.05                 NaN            NaN   61.0882                 NaN   13.5899                 NaN   11.1189                 NaN            NaN            NaN   14.2030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95701.0        1672.38                 NaN            NaN   61.0886                 NaN   13.5862                 NaN   11.1282                 NaN            NaN            NaN   14.1971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95801.0        1672.71                 NaN            NaN   61.0777                 NaN   13.6791                 NaN   10.8846                 NaN            NaN            NaN   14.3586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  95901.0        1673.04                 NaN            NaN   61.0781                 NaN   13.6752                 NaN   10.8944                 NaN            NaN            NaN   14.3523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96001.0        1673.36                 NaN            NaN   61.0781                 NaN   13.6727                 NaN   10.8964                 NaN            NaN            NaN   14.3528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96101.0        1673.68                 NaN            NaN   61.0784                 NaN   13.6690                 NaN   10.9045                 NaN            NaN            NaN   14.3481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96201.0        1674.01                 NaN            NaN   61.0787                 NaN   13.6654                 NaN   10.9125                 NaN            NaN            NaN   14.3433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96301.0        1674.33                 NaN            NaN   61.0790                 NaN   13.6618                 NaN   10.9206                 NaN            NaN            NaN   14.3386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96401.0        1674.65                 NaN            NaN   61.0793                 NaN   13.6582                 NaN   10.9287                 NaN            NaN            NaN   14.3338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96501.0        1674.97                 NaN            NaN   61.0796                 NaN   13.6546                 NaN   10.9367                 NaN            NaN            NaN   14.3291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96601.0        1675.29                 NaN            NaN   61.0802                 NaN   13.6387                 NaN   10.9529                 NaN            NaN            NaN   14.3282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96701.0        1675.60                 NaN            NaN   61.0805                 NaN   13.6363                 NaN   10.9604                 NaN            NaN            NaN   14.3228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96801.0        1675.92                 NaN            NaN   61.0808                 NaN   13.6338                 NaN   10.9679                 NaN            NaN            NaN   14.3175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  96901.0        1676.23                 NaN            NaN   61.0810                 NaN   13.6314                 NaN   10.9754                 NaN            NaN            NaN   14.3122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97001.0        1676.55                 NaN            NaN   61.0813                 NaN   13.6289                 NaN   10.9828                 NaN            NaN            NaN   14.3070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97101.0        1676.86                 NaN            NaN   61.0815                 NaN   13.6265                 NaN   10.9903                 NaN            NaN            NaN   14.3017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97201.0        1677.17                 NaN            NaN   61.0818                 NaN   13.6240                 NaN   10.9978                 NaN            NaN            NaN   14.2964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97301.0        1677.48                 NaN            NaN   61.0821                 NaN   13.6216                 NaN   11.0053                 NaN            NaN            NaN   14.2911                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97401.0        1677.79                 NaN            NaN   61.0821                 NaN   13.6224                 NaN   11.0076                 NaN            NaN            NaN   14.2880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97501.0        1678.10                 NaN            NaN   61.0824                 NaN   13.6192                 NaN   11.0168                 NaN            NaN            NaN   14.2816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97601.0        1678.40                 NaN            NaN   61.0827                 NaN   13.6161                 NaN   11.0260                 NaN            NaN            NaN   14.2752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97701.0        1678.71                 NaN            NaN   61.0831                 NaN   13.6129                 NaN   11.0351                 NaN            NaN            NaN   14.2688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97801.0        1679.02                 NaN            NaN   61.0834                 NaN   13.6089                 NaN   11.0434                 NaN            NaN            NaN   14.2643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  97901.0        1679.32                 NaN            NaN   61.0837                 NaN   13.6059                 NaN   11.0527                 NaN            NaN            NaN   14.2578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98001.0        1679.62                 NaN            NaN   61.0840                 NaN   13.6028                 NaN   11.0619                 NaN            NaN            NaN   14.2513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98101.0        1679.92                 NaN            NaN   61.0844                 NaN   13.5997                 NaN   11.0711                 NaN            NaN            NaN   14.2448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98201.0        1680.22                 NaN            NaN   61.0847                 NaN   13.5966                 NaN   11.0804                 NaN            NaN            NaN   14.2383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98301.0        1680.52                 NaN            NaN   61.0851                 NaN   13.5938                 NaN   11.0911                 NaN            NaN            NaN   14.2300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98401.0        1680.82                 NaN            NaN   61.0854                 NaN   13.5901                 NaN   11.0994                 NaN            NaN            NaN   14.2251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98501.0        1681.12                 NaN            NaN   61.0858                 NaN   13.5868                 NaN   11.1089                 NaN            NaN            NaN   14.2185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98601.0        1681.42                 NaN            NaN   61.0861                 NaN   13.5835                 NaN   11.1184                 NaN            NaN            NaN   14.2120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98701.0        1681.71                 NaN            NaN   61.0864                 NaN   13.5803                 NaN   11.1279                 NaN            NaN            NaN   14.2054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98801.0        1682.01                 NaN            NaN   61.0868                 NaN   13.5770                 NaN   11.1374                 NaN            NaN            NaN   14.1988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  98901.0        1682.30                 NaN            NaN   61.0871                 NaN   13.5737                 NaN   11.1470                 NaN            NaN            NaN   14.1922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99001.0        1682.59                 NaN            NaN   61.0875                 NaN   13.5704                 NaN   11.1565                 NaN            NaN            NaN   14.1856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99101.0        1682.88                 NaN            NaN   61.0878                 NaN   13.5672                 NaN   11.1660                 NaN            NaN            NaN   14.1791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99201.0        1683.17                 NaN            NaN   61.0881                 NaN   13.5639                 NaN   11.1755                 NaN            NaN            NaN   14.1725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99301.0        1683.46                 NaN            NaN   61.0888                 NaN   13.5610                 NaN   11.1927                 NaN            NaN            NaN   14.1575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99401.0        1683.75                 NaN            NaN   61.0888                 NaN   13.5609                 NaN   11.1929                 NaN            NaN            NaN   14.1574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99501.0        1684.04                 NaN            NaN   61.0887                 NaN   13.5609                 NaN   11.1930                 NaN            NaN            NaN   14.1574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99601.0        1684.32                 NaN            NaN   61.0886                 NaN   13.5609                 NaN   11.1932                 NaN            NaN            NaN   14.1573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99701.0        1684.61                 NaN            NaN   61.0886                 NaN   13.5609                 NaN   11.1933                 NaN            NaN            NaN   14.1572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99801.0        1684.89                 NaN            NaN   61.1797                 NaN   13.9774                 NaN   11.2859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  99901.0        1685.18                 NaN            NaN   61.1800                 NaN   13.9719                 NaN   11.2949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100001.        1685.18                 NaN            NaN   61.1802                 NaN   13.9654                 NaN   11.3020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100101.        1685.29                 NaN            NaN   61.1804                 NaN   13.9591                 NaN   11.3106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100201.        1685.41                 NaN            NaN   61.1807                 NaN   13.9527                 NaN   11.3193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100301.        1685.53                 NaN            NaN   61.1818                 NaN   13.9447                 NaN   11.3528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100401.        1685.64                 NaN            NaN   61.1820                 NaN   13.9395                 NaN   11.3615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100501.        1685.76                 NaN            NaN   61.1823                 NaN   13.9342                 NaN   11.3701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100601.        1685.88                 NaN            NaN   61.1826                 NaN   13.9281                 NaN   11.3808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100701.        1685.99                 NaN            NaN   61.1829                 NaN   13.9227                 NaN   11.3898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100801.        1686.11                 NaN            NaN   61.1831                 NaN   13.9173                 NaN   11.3989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  100901.        1686.23                 NaN            NaN   61.1900                 NaN   13.8585                 NaN   11.5815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101001.        1686.34                 NaN            NaN   61.1827                 NaN   13.9016                 NaN   11.3896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101101.        1686.46                 NaN            NaN   61.1928                 NaN   13.8278                 NaN   11.6577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101201.        1686.58                 NaN            NaN   61.1931                 NaN   13.8224                 NaN   11.6668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101301.        1686.69                 NaN            NaN   61.1943                 NaN   13.8111                 NaN   11.6992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101401.        1686.81                 NaN            NaN   61.1945                 NaN   13.8062                 NaN   11.7073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101501.        1686.93                 NaN            NaN   61.1947                 NaN   13.8012                 NaN   11.7156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101601.        1687.04                 NaN            NaN   61.1949                 NaN   13.7963                 NaN   11.7238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101701.        1687.16                 NaN            NaN   61.1951                 NaN   13.7913                 NaN   11.7321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101801.        1687.28                 NaN            NaN   61.1953                 NaN   13.7863                 NaN   11.7404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101901.        1687.39                 NaN            NaN   61.1956                 NaN   13.7813                 NaN   11.7487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102001.        1687.51                 NaN            NaN   61.1958                 NaN   13.7764                 NaN   11.7569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102101.        1687.63                 NaN            NaN   61.1960                 NaN   13.7714                 NaN   11.7652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102201.        1687.74                 NaN            NaN   61.1862                 NaN   13.8354                 NaN   11.5108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102301.        1687.86                 NaN            NaN   61.1865                 NaN   13.8299                 NaN   11.5210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102401.        1687.98                 NaN            NaN   61.1868                 NaN   13.8243                 NaN   11.5311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102501.        1688.09                 NaN            NaN   61.1871                 NaN   13.8188                 NaN   11.5412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102601.        1688.21                 NaN            NaN   61.1882                 NaN   13.7931                 NaN   11.5672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102701.        1688.33                 NaN            NaN   61.1885                 NaN   13.7863                 NaN   11.5783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102801.        1688.44                 NaN            NaN   61.1888                 NaN   13.7796                 NaN   11.5894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  102901.        1688.56                 NaN            NaN   61.1882                 NaN   13.7863                 NaN   11.5753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103001.        1688.68                 NaN            NaN   61.1884                 NaN   13.7803                 NaN   11.5851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103101.        1688.79                 NaN            NaN   61.1887                 NaN   13.7742                 NaN   11.5949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103201.        1688.91                 NaN            NaN   61.1890                 NaN   13.7682                 NaN   11.6048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103301.        1689.03                 NaN            NaN   61.1893                 NaN   13.7622                 NaN   11.6146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103401.        1689.14                 NaN            NaN   61.1896                 NaN   13.7562                 NaN   11.6244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103501.        1689.26                 NaN            NaN   61.1899                 NaN   13.7501                 NaN   11.6343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103601.        1689.38                 NaN            NaN   61.1902                 NaN   13.7441                 NaN   11.6441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103701.        1689.49                 NaN            NaN   61.1907                 NaN   13.7429                 NaN   11.6631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103801.        1689.61                 NaN            NaN   61.1920                 NaN   13.7257                 NaN   11.6996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  103901.        1689.73                 NaN            NaN   61.1924                 NaN   13.7195                 NaN   11.7107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104001.        1689.84                 NaN            NaN   61.1927                 NaN   13.7132                 NaN   11.7219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104101.        1689.96                 NaN            NaN   61.1930                 NaN   13.7069                 NaN   11.7331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104201.        1690.08                 NaN            NaN   61.1934                 NaN   13.7007                 NaN   11.7443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104301.        1690.19                 NaN            NaN   61.1937                 NaN   13.6944                 NaN   11.7555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104401.        1690.31                 NaN            NaN   61.1940                 NaN   13.6881                 NaN   11.7667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104501.        1690.43                 NaN            NaN   61.1944                 NaN   13.6818                 NaN   11.7779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104601.        1690.54                 NaN            NaN   61.1976                 NaN   13.6440                 NaN   11.8613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104701.        1690.66                 NaN            NaN   61.1980                 NaN   13.6368                 NaN   11.8746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104801.        1690.78                 NaN            NaN   61.1984                 NaN   13.6296                 NaN   11.8879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  104901.        1690.89                 NaN            NaN   61.1988                 NaN   13.6224                 NaN   11.9012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105001.        1691.01                 NaN            NaN   61.1992                 NaN   13.6153                 NaN   11.9145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105101.        1691.13                 NaN            NaN   61.1996                 NaN   13.6081                 NaN   11.9278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105201.        1691.24                 NaN            NaN   61.2001                 NaN   13.6009                 NaN   11.9411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105301.        1691.36                 NaN            NaN   61.2005                 NaN   13.5937                 NaN   11.9544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105401.        1691.47                 NaN            NaN   61.1970                 NaN   13.6102                 NaN   11.8622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105501.        1691.59                 NaN            NaN   61.1973                 NaN   13.6033                 NaN   11.8737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105601.        1691.71                 NaN            NaN   61.1977                 NaN   13.5964                 NaN   11.8852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105701.        1691.82                 NaN            NaN   61.1980                 NaN   13.5895                 NaN   11.8967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105801.        1691.94                 NaN            NaN   61.1984                 NaN   13.5826                 NaN   11.9083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  105901.        1692.06                 NaN            NaN   61.1987                 NaN   13.5757                 NaN   11.9198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  106001.        1692.17                 NaN            NaN   61.1991                 NaN   13.5688                 NaN   11.9313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  106101.        1692.29                 NaN            NaN   61.1994                 NaN   13.5619                 NaN   11.9428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.2959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
