|6.6.6
mars_t13_2.tab                                                                                      
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          14
P(bar)         T(K)           Pl             O              Opx            Cpx            Sp             Gt             Wad            C2/c           Ring           ca-pv          Wus            Pv            
  180401.        2069.03                 NaN            NaN            NaN            NaN            NaN   43.6738                 NaN            NaN   56.3262                 NaN            NaN            NaN
  180501.        2069.07                 NaN            NaN            NaN            NaN            NaN   43.6738                 NaN            NaN   56.3262                 NaN            NaN            NaN
  180601.        2069.11                 NaN            NaN            NaN            NaN            NaN   43.6737                 NaN            NaN   56.3263                 NaN            NaN            NaN
  180701.        2069.16                 NaN            NaN            NaN            NaN            NaN   43.6737                 NaN            NaN   56.3263                 NaN            NaN            NaN
  180801.        2069.20                 NaN            NaN            NaN            NaN            NaN   43.6736                 NaN            NaN   56.3264                 NaN            NaN            NaN
  180901.        2069.24                 NaN            NaN            NaN            NaN            NaN   43.6736                 NaN            NaN   56.3264                 NaN            NaN            NaN
  181001.        2069.29                 NaN            NaN            NaN            NaN            NaN   43.6736                 NaN            NaN   56.3264                 NaN            NaN            NaN
  181101.        2069.33                 NaN            NaN            NaN            NaN            NaN   43.6735                 NaN            NaN   56.3265                 NaN            NaN            NaN
  181201.        2069.37                 NaN            NaN            NaN            NaN            NaN   43.6735                 NaN            NaN   56.3265                 NaN            NaN            NaN
  181301.        2069.42                 NaN            NaN            NaN            NaN            NaN   43.6735                 NaN            NaN   56.3265                 NaN            NaN            NaN
  181401.        2069.46                 NaN            NaN            NaN            NaN            NaN   43.6734                 NaN            NaN   56.3266                 NaN            NaN            NaN
  181501.        2069.50                 NaN            NaN            NaN            NaN            NaN   43.6734                 NaN            NaN   56.3266                 NaN            NaN            NaN
  181601.        2069.54                 NaN            NaN            NaN            NaN            NaN   43.6734                 NaN            NaN   56.3266                 NaN            NaN            NaN
  181701.        2069.58                 NaN            NaN            NaN            NaN            NaN   43.6733                 NaN            NaN   56.3267                 NaN            NaN            NaN
  181801.        2069.62                 NaN            NaN            NaN            NaN            NaN   43.6733                 NaN            NaN   56.3267                 NaN            NaN            NaN
  181901.        2069.66                 NaN            NaN            NaN            NaN            NaN   43.6733                 NaN            NaN   56.3267                 NaN            NaN            NaN
  182001.        2069.71                 NaN            NaN            NaN            NaN            NaN   43.6732                 NaN            NaN   56.3268                 NaN            NaN            NaN
  182101.        2069.75                 NaN            NaN            NaN            NaN            NaN   43.6732                 NaN            NaN   56.3268                 NaN            NaN            NaN
  182201.        2069.79                 NaN            NaN            NaN            NaN            NaN   43.6731                 NaN            NaN   56.3269                 NaN            NaN            NaN
  182301.        2069.83                 NaN            NaN            NaN            NaN            NaN   43.6731                 NaN            NaN   56.3269                 NaN            NaN            NaN
  182401.        2069.87                 NaN            NaN            NaN            NaN            NaN   43.6731                 NaN            NaN   56.3269                 NaN            NaN            NaN
  182501.        2069.90                 NaN            NaN            NaN            NaN            NaN   43.6730                 NaN            NaN   56.3270                 NaN            NaN            NaN
  182601.        2069.94                 NaN            NaN            NaN            NaN            NaN   43.6730                 NaN            NaN   56.3270                 NaN            NaN            NaN
  182701.        2069.98                 NaN            NaN            NaN            NaN            NaN   43.6730                 NaN            NaN   56.3270                 NaN            NaN            NaN
  182801.        2070.02                 NaN            NaN            NaN            NaN            NaN   43.6729                 NaN            NaN   56.3271                 NaN            NaN            NaN
  182901.        2070.06                 NaN            NaN            NaN            NaN            NaN   43.6729                 NaN            NaN   56.3271                 NaN            NaN            NaN
  183001.        2070.10                 NaN            NaN            NaN            NaN            NaN   43.6728                 NaN            NaN   56.3272                 NaN            NaN            NaN
  183101.        2070.14                 NaN            NaN            NaN            NaN            NaN   43.6728                 NaN            NaN   56.3272                 NaN            NaN            NaN
  183201.        2070.17                 NaN            NaN            NaN            NaN            NaN   43.6728                 NaN            NaN   56.3272                 NaN            NaN            NaN
  183301.        2070.21                 NaN            NaN            NaN            NaN            NaN   43.6727                 NaN            NaN   56.3273                 NaN            NaN            NaN
  183401.        2070.25                 NaN            NaN            NaN            NaN            NaN   43.6727                 NaN            NaN   56.3273                 NaN            NaN            NaN
  183501.        2070.29                 NaN            NaN            NaN            NaN            NaN   43.6727                 NaN            NaN   56.3273                 NaN            NaN            NaN
  183601.        2070.32                 NaN            NaN            NaN            NaN            NaN   43.6726                 NaN            NaN   56.3274                 NaN            NaN            NaN
  183701.        2070.36                 NaN            NaN            NaN            NaN            NaN   43.6726                 NaN            NaN   56.3274                 NaN            NaN            NaN
  183801.        2070.40                 NaN            NaN            NaN            NaN            NaN   43.6725                 NaN            NaN   56.3275                 NaN            NaN            NaN
  183901.        2070.43                 NaN            NaN            NaN            NaN            NaN   43.6725                 NaN            NaN   56.3275                 NaN            NaN            NaN
  184001.        2070.47                 NaN            NaN            NaN            NaN            NaN   43.6725                 NaN            NaN   56.3275                 NaN            NaN            NaN
  184101.        2070.50                 NaN            NaN            NaN            NaN            NaN   43.6724                 NaN            NaN   56.3276                 NaN            NaN            NaN
  184201.        2070.54                 NaN            NaN            NaN            NaN            NaN   43.6724                 NaN            NaN   56.3276                 NaN            NaN            NaN
  184301.        2070.57                 NaN            NaN            NaN            NaN            NaN   43.6724                 NaN            NaN   56.3276                 NaN            NaN            NaN
  184401.        2070.61                 NaN            NaN            NaN            NaN            NaN   43.6723                 NaN            NaN   56.3277                 NaN            NaN            NaN
  184501.        2070.64                 NaN            NaN            NaN            NaN            NaN   43.6723                 NaN            NaN   56.3277                 NaN            NaN            NaN
  184601.        2070.68                 NaN            NaN            NaN            NaN            NaN   43.6723                 NaN            NaN   56.3277                 NaN            NaN            NaN
  184701.        2070.71                 NaN            NaN            NaN            NaN            NaN   43.6722                 NaN            NaN   56.3278                 NaN            NaN            NaN
  184801.        2070.75                 NaN            NaN            NaN            NaN            NaN   43.6722                 NaN            NaN   56.3278                 NaN            NaN            NaN
  184901.        2070.78                 NaN            NaN            NaN            NaN            NaN   43.6721                 NaN            NaN   56.3279                 NaN            NaN            NaN
  185001.        2070.82                 NaN            NaN            NaN            NaN            NaN   43.6721                 NaN            NaN   56.3279                 NaN            NaN            NaN
  185101.        2070.85                 NaN            NaN            NaN            NaN            NaN   43.6721                 NaN            NaN   56.3279                 NaN            NaN            NaN
  185201.        2070.88                 NaN            NaN            NaN            NaN            NaN   43.6720                 NaN            NaN   56.3280                 NaN            NaN            NaN
  185301.        2070.92                 NaN            NaN            NaN            NaN            NaN   43.6720                 NaN            NaN   56.3280                 NaN            NaN            NaN
  185401.        2070.95                 NaN            NaN            NaN            NaN            NaN   43.6720                 NaN            NaN   56.3280                 NaN            NaN            NaN
  185501.        2070.98                 NaN            NaN            NaN            NaN            NaN   43.6719                 NaN            NaN   56.3281                 NaN            NaN            NaN
  185601.        2071.01                 NaN            NaN            NaN            NaN            NaN   43.6719                 NaN            NaN   56.3281                 NaN            NaN            NaN
  185701.        2071.05                 NaN            NaN            NaN            NaN            NaN   43.6719                 NaN            NaN   56.3281                 NaN            NaN            NaN
  185801.        2071.08                 NaN            NaN            NaN            NaN            NaN   43.6718                 NaN            NaN   56.3282                 NaN            NaN            NaN
  185901.        2071.11                 NaN            NaN            NaN            NaN            NaN   43.6718                 NaN            NaN   56.3282                 NaN            NaN            NaN
  186001.        2071.14                 NaN            NaN            NaN            NaN            NaN   43.6717                 NaN            NaN   56.3283                 NaN            NaN            NaN
  186101.        2071.17                 NaN            NaN            NaN            NaN            NaN   43.6716                 NaN            NaN   56.3284                 NaN            NaN            NaN
  186201.        2071.20                 NaN            NaN            NaN            NaN            NaN   43.6715                 NaN            NaN   56.3285                 NaN            NaN            NaN
  186301.        2071.23                 NaN            NaN            NaN            NaN            NaN   43.6717                 NaN            NaN   56.3283                 NaN            NaN            NaN
  186401.        2071.27                 NaN            NaN            NaN            NaN            NaN   43.6716                 NaN            NaN   56.3284                 NaN            NaN            NaN
  186501.        2071.30                 NaN            NaN            NaN            NaN            NaN   43.6716                 NaN            NaN   56.3284                 NaN            NaN            NaN
  186601.        2071.33                 NaN            NaN            NaN            NaN            NaN   43.6715                 NaN            NaN   56.3285                 NaN            NaN            NaN
  186701.        2071.36                 NaN            NaN            NaN            NaN            NaN   43.6715                 NaN            NaN   56.3285                 NaN            NaN            NaN
  186801.        2071.39                 NaN            NaN            NaN            NaN            NaN   43.6715                 NaN            NaN   56.3285                 NaN            NaN            NaN
  186901.        2071.42                 NaN            NaN            NaN            NaN            NaN   43.6714                 NaN            NaN   56.3286                 NaN            NaN            NaN
  187001.        2071.45                 NaN            NaN            NaN            NaN            NaN   43.6714                 NaN            NaN   56.3286                 NaN            NaN            NaN
  187101.        2071.48                 NaN            NaN            NaN            NaN            NaN   43.6714                 NaN            NaN   56.3286                 NaN            NaN            NaN
  187201.        2071.50                 NaN            NaN            NaN            NaN            NaN   43.6713                 NaN            NaN   56.3287                 NaN            NaN            NaN
  187301.        2071.53                 NaN            NaN            NaN            NaN            NaN   43.6713                 NaN            NaN   56.3287                 NaN            NaN            NaN
  187401.        2071.56                 NaN            NaN            NaN            NaN            NaN   43.6713                 NaN            NaN   56.3287                 NaN            NaN            NaN
  187501.        2071.59                 NaN            NaN            NaN            NaN            NaN   43.6712                 NaN            NaN   56.3288                 NaN            NaN            NaN
  187601.        2071.62                 NaN            NaN            NaN            NaN            NaN   43.6712                 NaN            NaN   56.3288                 NaN            NaN            NaN
  187701.        2071.65                 NaN            NaN            NaN            NaN            NaN   43.6712                 NaN            NaN   56.3288                 NaN            NaN            NaN
  187801.        2071.68                 NaN            NaN            NaN            NaN            NaN   43.6711                 NaN            NaN   56.3289                 NaN            NaN            NaN
  187901.        2071.70                 NaN            NaN            NaN            NaN            NaN   43.6711                 NaN            NaN   56.3289                 NaN            NaN            NaN
  188001.        2071.73                 NaN            NaN            NaN            NaN            NaN   43.6710                 NaN            NaN   56.3290                 NaN            NaN            NaN
  188101.        2071.76                 NaN            NaN            NaN            NaN            NaN   43.6710                 NaN            NaN   56.3290                 NaN            NaN            NaN
  188201.        2071.79                 NaN            NaN            NaN            NaN            NaN   43.6710                 NaN            NaN   56.3290                 NaN            NaN            NaN
  188301.        2071.81                 NaN            NaN            NaN            NaN            NaN   43.6709                 NaN            NaN   56.3291                 NaN            NaN            NaN
  188401.        2071.84                 NaN            NaN            NaN            NaN            NaN   43.6709                 NaN            NaN   56.3291                 NaN            NaN            NaN
  188501.        2071.87                 NaN            NaN            NaN            NaN            NaN   43.6709                 NaN            NaN   56.3291                 NaN            NaN            NaN
  188601.        2071.89                 NaN            NaN            NaN            NaN            NaN   43.6708                 NaN            NaN   56.3292                 NaN            NaN            NaN
  188701.        2071.92                 NaN            NaN            NaN            NaN            NaN   43.6708                 NaN            NaN   56.3292                 NaN            NaN            NaN
  188801.        2071.95                 NaN            NaN            NaN            NaN            NaN   43.6708                 NaN            NaN   56.3292                 NaN            NaN            NaN
  188901.        2071.97                 NaN            NaN            NaN            NaN            NaN   43.6707                 NaN            NaN   56.3293                 NaN            NaN            NaN
  189001.        2072.00                 NaN            NaN            NaN            NaN            NaN   43.6707                 NaN            NaN   56.3293                 NaN            NaN            NaN
  189101.        2072.02                 NaN            NaN            NaN            NaN            NaN   43.6707                 NaN            NaN   56.3293                 NaN            NaN            NaN
  189201.        2072.05                 NaN            NaN            NaN            NaN            NaN   43.6706                 NaN            NaN   56.3294                 NaN            NaN            NaN
  189301.        2072.07                 NaN            NaN            NaN            NaN            NaN   43.6706                 NaN            NaN   56.3294                 NaN            NaN            NaN
  189401.        2072.10                 NaN            NaN            NaN            NaN            NaN   43.6706                 NaN            NaN   56.3294                 NaN            NaN            NaN
  189501.        2072.12                 NaN            NaN            NaN            NaN            NaN   43.6705                 NaN            NaN   56.3295                 NaN            NaN            NaN
  189601.        2072.15                 NaN            NaN            NaN            NaN            NaN   43.6705                 NaN            NaN   56.3295                 NaN            NaN            NaN
  189701.        2072.17                 NaN            NaN            NaN            NaN            NaN   43.6705                 NaN            NaN   56.3295                 NaN            NaN            NaN
  189801.        2072.20                 NaN            NaN            NaN            NaN            NaN   43.6704                 NaN            NaN   56.3296                 NaN            NaN            NaN
  189901.        2072.22                 NaN            NaN            NaN            NaN            NaN   43.6704                 NaN            NaN   56.3296                 NaN            NaN            NaN
  190001.        2072.24                 NaN            NaN            NaN            NaN            NaN   43.6703                 NaN            NaN   56.3297                 NaN            NaN            NaN
  190101.        2072.27                 NaN            NaN            NaN            NaN            NaN   43.6703                 NaN            NaN   56.3297                 NaN            NaN            NaN
  190201.        2072.29                 NaN            NaN            NaN            NaN            NaN   43.6703                 NaN            NaN   56.3297                 NaN            NaN            NaN
  190301.        2072.32                 NaN            NaN            NaN            NaN            NaN   43.6702                 NaN            NaN   56.3298                 NaN            NaN            NaN
  190401.        2072.34                 NaN            NaN            NaN            NaN            NaN   43.6702                 NaN            NaN   56.3298                 NaN            NaN            NaN
  190501.        2072.36                 NaN            NaN            NaN            NaN            NaN   43.6702                 NaN            NaN   56.3298                 NaN            NaN            NaN
  190601.        2072.39                 NaN            NaN            NaN            NaN            NaN   43.6701                 NaN            NaN   56.3299                 NaN            NaN            NaN
  190701.        2072.41                 NaN            NaN            NaN            NaN            NaN   43.6701                 NaN            NaN   56.3299                 NaN            NaN            NaN
  190801.        2072.43                 NaN            NaN            NaN            NaN            NaN   43.6701                 NaN            NaN   56.3299                 NaN            NaN            NaN
  190901.        2072.45                 NaN            NaN            NaN            NaN            NaN   43.6700                 NaN            NaN   56.3300                 NaN            NaN            NaN
  191001.        2072.48                 NaN            NaN            NaN            NaN            NaN   43.6700                 NaN            NaN   56.3300                 NaN            NaN            NaN
  191101.        2072.50                 NaN            NaN            NaN            NaN            NaN   43.6700                 NaN            NaN   56.3300                 NaN            NaN            NaN
  191201.        2072.52                 NaN            NaN            NaN            NaN            NaN   43.6699                 NaN            NaN   56.3301                 NaN            NaN            NaN
  191301.        2072.54                 NaN            NaN            NaN            NaN            NaN   43.6699                 NaN            NaN   56.3301                 NaN            NaN            NaN
  191401.        2072.56                 NaN            NaN            NaN            NaN            NaN   43.6699                 NaN            NaN   56.3301                 NaN            NaN            NaN
  191501.        2072.58                 NaN            NaN            NaN            NaN            NaN   43.6698                 NaN            NaN   56.3302                 NaN            NaN            NaN
  191601.        2072.61                 NaN            NaN            NaN            NaN            NaN   43.6698                 NaN            NaN   56.3302                 NaN            NaN            NaN
  191701.        2072.63                 NaN            NaN            NaN            NaN            NaN   43.6698                 NaN            NaN   56.3302                 NaN            NaN            NaN
  191801.        2072.65                 NaN            NaN            NaN            NaN            NaN   43.6697                 NaN            NaN   56.3303                 NaN            NaN            NaN
  191901.        2072.67                 NaN            NaN            NaN            NaN            NaN   43.6697                 NaN            NaN   56.3303                 NaN            NaN            NaN
  192001.        2072.69                 NaN            NaN            NaN            NaN            NaN   43.6697                 NaN            NaN   56.3303                 NaN            NaN            NaN
  192101.        2072.71                 NaN            NaN            NaN            NaN            NaN   43.6697                 NaN            NaN   56.3303                 NaN            NaN            NaN
  192201.        2072.73                 NaN            NaN            NaN            NaN            NaN   43.6696                 NaN            NaN   56.3304                 NaN            NaN            NaN
  192301.        2072.75                 NaN            NaN            NaN            NaN            NaN   43.6696                 NaN            NaN   56.3304                 NaN            NaN            NaN
  192401.        2072.77                 NaN            NaN            NaN            NaN            NaN   43.6695                 NaN            NaN   56.3305                 NaN            NaN            NaN
  192501.        2072.79                 NaN            NaN            NaN            NaN            NaN   43.6694                 NaN            NaN   56.3306                 NaN            NaN            NaN
  192601.        2072.81                 NaN            NaN            NaN            NaN            NaN   43.6693                 NaN            NaN   56.3307                 NaN            NaN            NaN
  192701.        2072.83                 NaN            NaN            NaN            NaN            NaN   43.6693                 NaN            NaN   56.3307                 NaN            NaN            NaN
  192801.        2072.85                 NaN            NaN            NaN            NaN            NaN   43.6694                 NaN            NaN   56.3306                 NaN            NaN            NaN
  192901.        2072.87                 NaN            NaN            NaN            NaN            NaN   43.6693                 NaN            NaN   56.3307                 NaN            NaN            NaN
  193001.        2072.89                 NaN            NaN            NaN            NaN            NaN   43.6693                 NaN            NaN   56.3307                 NaN            NaN            NaN
  193101.        2072.91                 NaN            NaN            NaN            NaN            NaN   43.6693                 NaN            NaN   56.3307                 NaN            NaN            NaN
  193201.        2072.93                 NaN            NaN            NaN            NaN            NaN   43.6692                 NaN            NaN   56.3308                 NaN            NaN            NaN
  193301.        2072.94                 NaN            NaN            NaN            NaN            NaN   43.6692                 NaN            NaN   56.3308                 NaN            NaN            NaN
  193401.        2072.96                 NaN            NaN            NaN            NaN            NaN   43.6692                 NaN            NaN   56.3308                 NaN            NaN            NaN
  193501.        2072.98                 NaN            NaN            NaN            NaN            NaN   43.6691                 NaN            NaN   56.3309                 NaN            NaN            NaN
  193601.        2073.00                 NaN            NaN            NaN            NaN            NaN   43.6691                 NaN            NaN   56.3309                 NaN            NaN            NaN
  193701.        2073.02                 NaN            NaN            NaN            NaN            NaN   43.6691                 NaN            NaN   56.3309                 NaN            NaN            NaN
  193801.        2073.04                 NaN            NaN            NaN            NaN            NaN   43.6691                 NaN            NaN   56.3309                 NaN            NaN            NaN
  193901.        2073.05                 NaN            NaN            NaN            NaN            NaN   43.6690                 NaN            NaN   56.3310                 NaN            NaN            NaN
  194001.        2073.07                 NaN            NaN            NaN            NaN            NaN   43.6690                 NaN            NaN   56.3310                 NaN            NaN            NaN
  194101.        2073.09                 NaN            NaN            NaN            NaN            NaN   43.6689                 NaN            NaN   56.3311                 NaN            NaN            NaN
  194201.        2073.11                 NaN            NaN            NaN            NaN            NaN   43.6689                 NaN            NaN   56.3311                 NaN            NaN            NaN
  194301.        2073.12                 NaN            NaN            NaN            NaN            NaN   43.6689                 NaN            NaN   56.3311                 NaN            NaN            NaN
  194401.        2073.14                 NaN            NaN            NaN            NaN            NaN   43.6688                 NaN            NaN   56.3312                 NaN            NaN            NaN
  194501.        2073.16                 NaN            NaN            NaN            NaN            NaN   43.6688                 NaN            NaN   56.3312                 NaN            NaN            NaN
  194601.        2073.18                 NaN            NaN            NaN            NaN            NaN   43.6688                 NaN            NaN   56.3312                 NaN            NaN            NaN
  194701.        2073.19                 NaN            NaN            NaN            NaN            NaN   43.6687                 NaN            NaN   56.3313                 NaN            NaN            NaN
  194801.        2073.21                 NaN            NaN            NaN            NaN            NaN   43.6687                 NaN            NaN   56.3313                 NaN            NaN            NaN
  194901.        2073.23                 NaN            NaN            NaN            NaN            NaN   43.6687                 NaN            NaN   56.3313                 NaN            NaN            NaN
  195001.        2073.24                 NaN            NaN            NaN            NaN            NaN   43.6687                 NaN            NaN   56.3313                 NaN            NaN            NaN
  195101.        2073.26                 NaN            NaN            NaN            NaN            NaN   43.6686                 NaN            NaN   56.3314                 NaN            NaN            NaN
  195201.        2073.28                 NaN            NaN            NaN            NaN            NaN   43.6686                 NaN            NaN   56.3314                 NaN            NaN            NaN
  195301.        2073.29                 NaN            NaN            NaN            NaN            NaN   43.6686                 NaN            NaN   56.3314                 NaN            NaN            NaN
  195401.        2073.31                 NaN            NaN            NaN            NaN            NaN   43.6685                 NaN            NaN   56.3315                 NaN            NaN            NaN
  195501.        2073.32                 NaN            NaN            NaN            NaN            NaN   43.6685                 NaN            NaN   56.3315                 NaN            NaN            NaN
  195601.        2073.34                 NaN            NaN            NaN            NaN            NaN   43.6685                 NaN            NaN   56.3315                 NaN            NaN            NaN
  195701.        2073.35                 NaN            NaN            NaN            NaN            NaN   43.6684                 NaN            NaN   56.3316                 NaN            NaN            NaN
  195801.        2073.37                 NaN            NaN            NaN            NaN            NaN   43.6684                 NaN            NaN   56.3316                 NaN            NaN            NaN
  195901.        2073.39                 NaN            NaN            NaN            NaN            NaN   43.6684                 NaN            NaN   56.3316                 NaN            NaN            NaN
  196001.        2073.40                 NaN            NaN            NaN            NaN            NaN   43.6683                 NaN            NaN   56.3317                 NaN            NaN            NaN
  196101.        2073.42                 NaN            NaN            NaN            NaN            NaN   43.6683                 NaN            NaN   56.3317                 NaN            NaN            NaN
  196201.        2073.43                 NaN            NaN            NaN            NaN            NaN   43.6682                 NaN            NaN   56.3318                 NaN            NaN            NaN
  196301.        2073.45                 NaN            NaN            NaN            NaN            NaN   43.6682                 NaN            NaN   56.3318                 NaN            NaN            NaN
  196401.        2073.46                 NaN            NaN            NaN            NaN            NaN   43.6682                 NaN            NaN   56.3318                 NaN            NaN            NaN
  196501.        2073.48                 NaN            NaN            NaN            NaN            NaN   43.6681                 NaN            NaN   56.3319                 NaN            NaN            NaN
  196601.        2073.49                 NaN            NaN            NaN            NaN            NaN   43.6681                 NaN            NaN   56.3319                 NaN            NaN            NaN
  196701.        2073.50                 NaN            NaN            NaN            NaN            NaN   43.6681                 NaN            NaN   56.3319                 NaN            NaN            NaN
  196801.        2073.52                 NaN            NaN            NaN            NaN            NaN   43.6680                 NaN            NaN   56.3320                 NaN            NaN            NaN
  196901.        2073.53                 NaN            NaN            NaN            NaN            NaN   43.6680                 NaN            NaN   56.3320                 NaN            NaN            NaN
  197001.        2073.55                 NaN            NaN            NaN            NaN            NaN   43.6680                 NaN            NaN   56.3320                 NaN            NaN            NaN
  197101.        2073.56                 NaN            NaN            NaN            NaN            NaN   43.6680                 NaN            NaN   56.3320                 NaN            NaN            NaN
  197201.        2073.57                 NaN            NaN            NaN            NaN            NaN   43.6679                 NaN            NaN   56.3321                 NaN            NaN            NaN
  197301.        2073.59                 NaN            NaN            NaN            NaN            NaN   43.6679                 NaN            NaN   56.3321                 NaN            NaN            NaN
  197401.        2073.60                 NaN            NaN            NaN            NaN            NaN   43.6679                 NaN            NaN   56.3321                 NaN            NaN            NaN
  197501.        2073.62                 NaN            NaN            NaN            NaN            NaN   43.6678                 NaN            NaN   56.3322                 NaN            NaN            NaN
  197601.        2073.63                 NaN            NaN            NaN            NaN            NaN   43.6678                 NaN            NaN   56.3322                 NaN            NaN            NaN
  197701.        2073.64                 NaN            NaN            NaN            NaN            NaN   43.6678                 NaN            NaN   56.3322                 NaN            NaN            NaN
  197801.        2073.66                 NaN            NaN            NaN            NaN            NaN   43.6677                 NaN            NaN   56.3323                 NaN            NaN            NaN
  197901.        2073.67                 NaN            NaN            NaN            NaN            NaN   43.6677                 NaN            NaN   56.3323                 NaN            NaN            NaN
  198001.        2073.68                 NaN            NaN            NaN            NaN            NaN   43.6677                 NaN            NaN   56.3323                 NaN            NaN            NaN
  198101.        2073.70                 NaN            NaN            NaN            NaN            NaN   43.6676                 NaN            NaN   56.3324                 NaN            NaN            NaN
  198201.        2073.71                 NaN            NaN            NaN            NaN            NaN   43.6676                 NaN            NaN   56.3324                 NaN            NaN            NaN
  198301.        2073.72                 NaN            NaN            NaN            NaN            NaN   43.6676                 NaN            NaN   56.3324                 NaN            NaN            NaN
  198401.        2073.73                 NaN            NaN            NaN            NaN            NaN   43.6676                 NaN            NaN   56.3324                 NaN            NaN            NaN
  198501.        2073.75                 NaN            NaN            NaN            NaN            NaN   43.6675                 NaN            NaN   56.3325                 NaN            NaN            NaN
  198601.        2073.76                 NaN            NaN            NaN            NaN            NaN   43.6675                 NaN            NaN   56.3325                 NaN            NaN            NaN
  198701.        2073.77                 NaN            NaN            NaN            NaN            NaN   43.6675                 NaN            NaN   56.3325                 NaN            NaN            NaN
  198801.        2073.78                 NaN            NaN            NaN            NaN            NaN   43.6674                 NaN            NaN   56.3326                 NaN            NaN            NaN
  198901.        2073.80                 NaN            NaN            NaN            NaN            NaN   43.6674                 NaN            NaN   56.3326                 NaN            NaN            NaN
  199001.        2073.81                 NaN            NaN            NaN            NaN            NaN   43.6674                 NaN            NaN   56.3326                 NaN            NaN            NaN
  199101.        2073.82                 NaN            NaN            NaN            NaN            NaN   43.6673                 NaN            NaN   56.3327                 NaN            NaN            NaN
  199201.        2073.83                 NaN            NaN            NaN            NaN            NaN   43.6673                 NaN            NaN   56.3327                 NaN            NaN            NaN
  199301.        2073.84                 NaN            NaN            NaN            NaN            NaN   43.6673                 NaN            NaN   56.3327                 NaN            NaN            NaN
  199401.        2073.86                 NaN            NaN            NaN            NaN            NaN   43.6672                 NaN            NaN   56.3328                 NaN            NaN            NaN
  199501.        2073.87                 NaN            NaN            NaN            NaN            NaN   43.6672                 NaN            NaN   56.3328                 NaN            NaN            NaN
  199601.        2073.88                 NaN            NaN            NaN            NaN            NaN   43.6672                 NaN            NaN   56.3328                 NaN            NaN            NaN
  199701.        2073.89                 NaN            NaN            NaN            NaN            NaN   43.6671                 NaN            NaN   56.3329                 NaN            NaN            NaN
  199801.        2073.90                 NaN            NaN            NaN            NaN            NaN   43.6671                 NaN            NaN   56.3329                 NaN            NaN            NaN
  199901.        2073.91                 NaN            NaN            NaN            NaN            NaN   43.6671                 NaN            NaN   56.3329                 NaN            NaN            NaN
  200001.        2073.93                 NaN            NaN            NaN            NaN            NaN   43.6670                 NaN            NaN   56.3330                 NaN            NaN            NaN
  200101.        2073.94                 NaN            NaN            NaN            NaN            NaN   43.6670                 NaN            NaN   56.3330                 NaN            NaN            NaN
  200201.        2073.95                 NaN            NaN            NaN            NaN            NaN   43.6670                 NaN            NaN   56.3330                 NaN            NaN            NaN
  200301.        2073.96                 NaN            NaN            NaN            NaN            NaN   43.6670                 NaN            NaN   56.3330                 NaN            NaN            NaN
  200401.        2073.97                 NaN            NaN            NaN            NaN            NaN   43.6669                 NaN            NaN   56.3331                 NaN            NaN            NaN
  200501.        2073.98                 NaN            NaN            NaN            NaN            NaN   43.6669                 NaN            NaN   56.3331                 NaN            NaN            NaN
  200601.        2073.99                 NaN            NaN            NaN            NaN            NaN   43.6669                 NaN            NaN   56.3331                 NaN            NaN            NaN
  200701.        2074.00                 NaN            NaN            NaN            NaN            NaN   43.6668                 NaN            NaN   56.3332                 NaN            NaN            NaN
  200801.        2074.01                 NaN            NaN            NaN            NaN            NaN   43.6668                 NaN            NaN   56.3332                 NaN            NaN            NaN
  200901.        2074.02                 NaN            NaN            NaN            NaN            NaN   43.6668                 NaN            NaN   56.3332                 NaN            NaN            NaN
  201001.        2074.03                 NaN            NaN            NaN            NaN            NaN   43.6667                 NaN            NaN   56.3333                 NaN            NaN            NaN
  201101.        2074.05                 NaN            NaN            NaN            NaN            NaN   43.6667                 NaN            NaN   56.3333                 NaN            NaN            NaN
  201201.        2074.06                 NaN            NaN            NaN            NaN            NaN   43.6667                 NaN            NaN   56.3333                 NaN            NaN            NaN
  201301.        2074.07                 NaN            NaN            NaN            NaN            NaN   43.6666                 NaN            NaN   56.3334                 NaN            NaN            NaN
  201401.        2074.08                 NaN            NaN            NaN            NaN            NaN   43.6666                 NaN            NaN   56.3334                 NaN            NaN            NaN
  201501.        2074.09                 NaN            NaN            NaN            NaN            NaN   43.6666                 NaN            NaN   56.3334                 NaN            NaN            NaN
  201601.        2074.10                 NaN            NaN            NaN            NaN            NaN   43.6665                 NaN            NaN   56.3335                 NaN            NaN            NaN
  201701.        2074.11                 NaN            NaN            NaN            NaN            NaN   43.6665                 NaN            NaN   56.3335                 NaN            NaN            NaN
  201801.        2074.12                 NaN            NaN            NaN            NaN            NaN   43.6665                 NaN            NaN   56.3335                 NaN            NaN            NaN
