|6.6.6
mars_kc08_1.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  32401.0        1494.76        3449.76        7.64281        4.25323     
  32501.0        1495.51        3450.00        7.64358        4.25328     
  32601.0        1496.26        3450.25        7.64436        4.25333     
  32701.0        1497.00        3450.50        7.64513        4.25338     
  32801.0        1497.75        3450.74        7.64590        4.25343     
  32901.0        1498.50        3450.99        7.64668        4.25348     
  33001.0        1499.24        3451.24        7.64745        4.25354     
  33101.0        1499.99        3451.48        7.64822        4.25359     
  33201.0        1500.73        3451.73        7.64900        4.25364     
  33301.0        1501.48        3451.98        7.64977        4.25369     
  33401.0        1502.22        3452.22        7.65054        4.25374     
  33501.0        1502.97        3452.47        7.65132        4.25379     
  33601.0        1503.71        3452.72        7.65209        4.25384     
  33701.0        1504.46        3452.96        7.65286        4.25390     
  33801.0        1505.20        3453.21        7.65363        4.25395     
  33901.0        1505.94        3453.46        7.65440        4.25400     
  34001.0        1506.69        3453.70        7.65518        4.25405     
  34101.0        1507.43        3453.95        7.65595        4.25410     
  34201.0        1508.17        3454.20        7.65672        4.25415     
  34301.0        1508.91        3454.44        7.65749        4.25421     
  34401.0        1509.66        3454.69        7.65826        4.25426     
  34501.0        1510.40        3454.94        7.65903        4.25431     
  34601.0        1511.14        3455.18        7.65980        4.25436     
  34701.0        1511.88        3455.43        7.66057        4.25441     
  34801.0        1512.62        3455.67        7.66134        4.25447     
  34901.0        1513.36        3455.92        7.66211        4.25452     
  35001.0        1514.10        3456.17        7.66288        4.25457     
  35101.0        1514.84        3456.41        7.66365        4.25462     
  35201.0        1515.58        3456.66        7.66442        4.25468     
  35301.0        1516.31        3456.90        7.66519        4.25473     
  35401.0        1517.05        3457.15        7.66596        4.25478     
  35501.0        1517.79        3457.39        7.66673        4.25483     
  35601.0        1518.53        3457.64        7.66750        4.25489     
  35701.0        1519.26        3457.89        7.66827        4.25494     
  35801.0        1520.00        3458.13        7.66903        4.25499     
  35901.0        1520.74        3458.38        7.66980        4.25504     
  36001.0        1521.47        3458.62        7.67057        4.25510     
  36101.0        1522.21        3458.87        7.67134        4.25515     
  36201.0        1522.94        3459.11        7.67211        4.25520     
  36301.0        1523.68        3459.36        7.67287        4.25526     
  36401.0        1524.41        3459.60        7.67364        4.25531     
