|6.6.6
mars_kc08_ath_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          23
P(bar)         T(K)           O              O              Cpx            Gt             Gt             qtz            ky             an             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          Pv            
  218301.        2010.60                 NaN            NaN            NaN   43.7764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  218401.        2010.79                 NaN            NaN            NaN   43.7764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  218501.        2010.98                 NaN            NaN            NaN   43.7763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  218601.        2011.16                 NaN            NaN            NaN   43.7763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  218701.        2011.35                 NaN            NaN            NaN   43.7761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  218801.        2011.54                 NaN            NaN            NaN   43.7760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  218901.        2011.73                 NaN            NaN            NaN   43.7759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219001.        2011.92                 NaN            NaN            NaN   43.7759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219101.        2012.10                 NaN            NaN            NaN   43.7758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219201.        2012.29                 NaN            NaN            NaN   43.7757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219301.        2012.48                 NaN            NaN            NaN   43.7756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219401.        2012.67                 NaN            NaN            NaN   43.7756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219501.        2012.86                 NaN            NaN            NaN   43.7755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219601.        2013.04                 NaN            NaN            NaN   43.7754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219701.        2013.23                 NaN            NaN            NaN   43.7753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219801.        2013.42                 NaN            NaN            NaN   43.7753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  219901.        2013.61                 NaN            NaN            NaN   43.7752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220001.        2013.79                 NaN            NaN            NaN   43.7751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220101.        2013.98                 NaN            NaN            NaN   43.7751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220201.        2014.17                 NaN            NaN            NaN   43.7750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220301.        2014.36                 NaN            NaN            NaN   43.7749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220401.        2014.55                 NaN            NaN            NaN   43.7748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220501.        2014.73                 NaN            NaN            NaN   43.7748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220601.        2014.92                 NaN            NaN            NaN   43.7747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220701.        2015.11                 NaN            NaN            NaN   43.7746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220801.        2015.30                 NaN            NaN            NaN   43.7747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  220901.        2015.49                 NaN            NaN            NaN   43.7746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  221001.        2015.67                 NaN            NaN            NaN   43.7746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  221101.        2015.86                 NaN            NaN            NaN   43.7745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  221201.        2016.05                 NaN            NaN            NaN   43.7744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  221301.        2016.24                 NaN            NaN            NaN   43.7743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  221401.        2016.43                 NaN            NaN            NaN   43.7743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  221501.        2016.61                 NaN            NaN            NaN   43.7742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.2258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  221601.        2016.80                 NaN            NaN            NaN   41.1695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   58.1502                 NaN            NaN            NaN  0.680329                 NaN            NaN            NaN            NaN            NaN
  221701.        2016.99                 NaN            NaN            NaN   41.6629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.7856                 NaN            NaN            NaN  0.551425                 NaN            NaN            NaN            NaN            NaN
  221801.        2017.18                 NaN            NaN            NaN   41.5853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.8430                 NaN            NaN            NaN  0.571697                 NaN            NaN            NaN            NaN            NaN
  221901.        2017.37                 NaN            NaN            NaN   41.5076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.9004                 NaN            NaN            NaN  0.591971                 NaN            NaN            NaN            NaN            NaN
  222001.        2017.55                 NaN            NaN            NaN   41.4297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.9580                 NaN            NaN            NaN  0.612317                 NaN            NaN            NaN            NaN            NaN
  222101.        2017.74                 NaN            NaN            NaN   41.3568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   58.0118                 NaN            NaN            NaN  0.631356                 NaN            NaN            NaN            NaN            NaN
  222201.        2017.93                 NaN            NaN            NaN   41.1690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   58.1506                 NaN            NaN            NaN  0.680382                 NaN            NaN            NaN            NaN            NaN
  222301.        2018.12                 NaN            NaN            NaN   41.1689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   58.1507                 NaN            NaN            NaN  0.680391                 NaN            NaN            NaN            NaN            NaN
  222401.        2018.31                 NaN            NaN            NaN   39.7466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.0814                 NaN            NaN            NaN   1.00529                 NaN            NaN            NaN  0.166675                 NaN
  222501.        2018.49                 NaN            NaN            NaN   39.7466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.0814                 NaN            NaN            NaN   1.00531                 NaN            NaN            NaN  0.166676                 NaN
  222601.        2018.68                 NaN            NaN            NaN   39.7465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.0815                 NaN            NaN            NaN   1.00532                 NaN            NaN            NaN  0.166677                 NaN
  222701.        2018.87                 NaN            NaN            NaN   39.7464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.0816                 NaN            NaN            NaN   1.00533                 NaN            NaN            NaN  0.166678                 NaN
  222801.        2019.06                 NaN            NaN            NaN   39.7463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.0816                 NaN            NaN            NaN   1.00534                 NaN            NaN            NaN  0.166679                 NaN
  222901.        2019.25                 NaN            NaN            NaN   41.4310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.9571                 NaN            NaN            NaN  0.611884                 NaN            NaN            NaN            NaN            NaN
  223001.        2019.43                 NaN            NaN            NaN   41.4310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.9572                 NaN            NaN            NaN  0.611892                 NaN            NaN            NaN            NaN            NaN
  223101.        2019.62                 NaN            NaN            NaN   41.4309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.9572                 NaN            NaN            NaN  0.611900                 NaN            NaN            NaN            NaN            NaN
  223201.        2019.81                 NaN            NaN            NaN   39.8225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.0098                 NaN            NaN            NaN  0.979405                 NaN            NaN            NaN  0.188292                 NaN
  223301.        2020.00                 NaN            NaN            NaN   39.6635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.1104                 NaN            NaN            NaN   1.01437                 NaN            NaN            NaN  0.211793                 NaN
  223401.        2020.19                 NaN            NaN            NaN   39.5071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.2092                 NaN            NaN            NaN   1.04873                 NaN            NaN            NaN  0.235020                 NaN
  223501.        2020.37                 NaN            NaN            NaN   39.3506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.3080                 NaN            NaN            NaN   1.08311                 NaN            NaN            NaN  0.258251                 NaN
  223601.        2020.56                 NaN            NaN            NaN   39.2014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.4028                 NaN            NaN            NaN   1.11609                 NaN            NaN            NaN  0.279649                 NaN
  223701.        2020.75                 NaN            NaN            NaN   39.0469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.5006                 NaN            NaN            NaN   1.15010                 NaN            NaN            NaN  0.302403                 NaN
  223801.        2020.94                 NaN            NaN            NaN   38.8922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.5985                 NaN            NaN            NaN   1.18413                 NaN            NaN            NaN  0.325162                 NaN
  223901.        2021.13                 NaN            NaN            NaN   38.7376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.6963                 NaN            NaN            NaN   1.21816                 NaN            NaN            NaN  0.347925                 NaN
  224001.        2021.31                 NaN            NaN            NaN   38.5786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.7966                 NaN            NaN            NaN   1.25303                 NaN            NaN            NaN  0.371799                 NaN
  224101.        2021.50                 NaN            NaN            NaN   38.4244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.8942                 NaN            NaN            NaN   1.28699                 NaN            NaN            NaN  0.394453                 NaN
  224201.        2021.69                 NaN            NaN            NaN   38.2701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.9918                 NaN            NaN            NaN   1.32094                 NaN            NaN            NaN  0.417110                 NaN
  224301.        2021.88                 NaN            NaN            NaN   38.1291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.0808                 NaN            NaN            NaN   1.35189                 NaN            NaN            NaN  0.438196                 NaN
  224401.        2022.07                 NaN            NaN            NaN   38.0091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.1564                 NaN            NaN            NaN   1.37818                 NaN            NaN            NaN  0.456324                 NaN
  224501.        2022.25                 NaN            NaN            NaN   37.8543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.2550                 NaN            NaN            NaN   1.41252                 NaN            NaN            NaN  0.478178                 NaN
  224601.        2022.44                 NaN            NaN            NaN   37.7166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.3421                 NaN            NaN            NaN   1.44285                 NaN            NaN            NaN  0.498402                 NaN
  224701.        2022.63                 NaN            NaN            NaN   37.5789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.4293                 NaN            NaN            NaN   1.47318                 NaN            NaN            NaN  0.518630                 NaN
  224801.        2022.82                 NaN            NaN            NaN   37.4409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.5165                 NaN            NaN            NaN   1.50352                 NaN            NaN            NaN  0.539045                 NaN
  224901.        2023.01                 NaN            NaN            NaN   37.3033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.6037                 NaN            NaN            NaN   1.53386                 NaN            NaN            NaN  0.559146                 NaN
  225001.        2023.19                 NaN            NaN            NaN   37.1725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.6864                 NaN            NaN            NaN   1.56266                 NaN            NaN            NaN  0.578385                 NaN
  225101.        2023.38                 NaN            NaN            NaN   37.0459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.7664                 NaN            NaN            NaN   1.59051                 NaN            NaN            NaN  0.597100                 NaN
  225201.        2023.57                 NaN            NaN            NaN   36.9193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.8465                 NaN            NaN            NaN   1.61837                 NaN            NaN            NaN  0.615818                 NaN
  225301.        2023.76                 NaN            NaN            NaN   36.7927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.9265                 NaN            NaN            NaN   1.64623                 NaN            NaN            NaN  0.634539                 NaN
  225401.        2023.95                 NaN            NaN            NaN   36.6661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.0066                 NaN            NaN            NaN   1.67410                 NaN            NaN            NaN  0.653263                 NaN
  225501.        2024.13                 NaN            NaN            NaN   36.5394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.0866                 NaN            NaN            NaN   1.70197                 NaN            NaN            NaN  0.671990                 NaN
  225601.        2024.32                 NaN            NaN            NaN   35.4693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.7766                 NaN            NaN            NaN   1.94260                 NaN            NaN            NaN  0.811556                 NaN
  225701.        2024.51                 NaN            NaN            NaN   35.4692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.7766                 NaN            NaN            NaN   1.94262                 NaN            NaN            NaN  0.811562                 NaN
  225801.        2024.70                 NaN            NaN            NaN   35.4691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.7767                 NaN            NaN            NaN   1.94265                 NaN            NaN            NaN  0.811567                 NaN
  225901.        2024.89                 NaN            NaN            NaN   35.9624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.4516                 NaN            NaN            NaN   1.82898                 NaN            NaN            NaN  0.757039                 NaN
  226001.        2025.07                 NaN            NaN            NaN   35.8062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.5511                 NaN            NaN            NaN   1.86365                 NaN            NaN            NaN  0.779105                 NaN
  226101.        2025.26                 NaN            NaN            NaN   35.7168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.6068                 NaN            NaN            NaN   1.88302                 NaN            NaN            NaN  0.793384                 NaN
  226201.        2025.45                 NaN            NaN            NaN   35.6275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.6624                 NaN            NaN            NaN   1.90239                 NaN            NaN            NaN  0.807664                 NaN
  226301.        2025.64                 NaN            NaN            NaN   35.5382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.7181                 NaN            NaN            NaN   1.92176                 NaN            NaN            NaN  0.821946                 NaN
  226401.        2025.83                 NaN            NaN            NaN   33.8961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.5483                 NaN            NaN            NaN   1.81598                 NaN            NaN            NaN   1.01659        1.72305     
  226501.        2026.01                 NaN            NaN            NaN   33.8960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.5483                 NaN            NaN            NaN   1.81601                 NaN            NaN            NaN   1.01660        1.72307     
  226601.        2026.20                 NaN            NaN            NaN   33.8959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   61.5484                 NaN            NaN            NaN   1.81603                 NaN            NaN            NaN   1.01660        1.72309     
  226701.        2026.39                 NaN            NaN            NaN   34.6506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.8680                 NaN            NaN            NaN   1.57140                 NaN            NaN            NaN  0.935861        1.97413     
  226801.        2026.58                 NaN            NaN            NaN   34.1134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   60.1694                 NaN            NaN            NaN   1.28818                 NaN            NaN            NaN  0.997909        3.43107     
  226901.        2026.77                 NaN            NaN            NaN   33.7843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.4409                 NaN            NaN            NaN  0.998485                 NaN            NaN            NaN   1.03721        4.73907     
  227001.        2026.95                 NaN            NaN            NaN   34.6652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.0743                 NaN            NaN            NaN  0.878180                 NaN            NaN            NaN  0.941070        4.44130     
  227101.        2027.14                 NaN            NaN            NaN   34.6651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   59.0743                 NaN            NaN            NaN  0.878190                 NaN            NaN            NaN  0.941076        4.44133     
  227201.        2027.33                 NaN            NaN            NaN   30.9324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.0375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.36131        10.6688     
  227301.        2027.52                 NaN            NaN            NaN   32.8271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.9181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.15307        9.10171     
  227401.        2027.71                 NaN            NaN            NaN   32.0028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.9700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.24273        9.78442     
  227501.        2027.89                 NaN            NaN            NaN   31.6233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.9939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.28363        10.0991     
  227601.        2028.08                 NaN            NaN            NaN   31.5946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.9957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.28641        10.1233     
  227701.        2028.27                 NaN            NaN            NaN   31.3445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.0114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.31326        10.3309     
  227801.        2028.46                 NaN            NaN            NaN   31.0942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.0271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.34012        10.5386     
  227901.        2028.65                 NaN            NaN            NaN   30.8437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.0429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.36700        10.7464     
  228001.        2028.83                 NaN            NaN            NaN   30.2385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.0810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.43242        11.2481     
  228101.        2029.02                 NaN            NaN            NaN   29.9760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.0975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.46061        11.4659     
  228201.        2029.21                 NaN            NaN            NaN   29.7133                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.1140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.48881        11.6839     
  228301.        2029.40                 NaN            NaN            NaN   29.4505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.1305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.51703        11.9019     
  228401.        2029.58                 NaN            NaN            NaN   29.1876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.1470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.54527        12.1201     
  228501.        2029.77                 NaN            NaN            NaN   29.2227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.1447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.54081        12.0917     
  228601.        2029.96                 NaN            NaN            NaN   28.9680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.1607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.56814        12.3031     
  228701.        2030.15                 NaN            NaN            NaN   33.1914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.8956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.09993        8.81308     
  228801.        2030.34                 NaN            NaN            NaN   33.6689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.8656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.04702        8.41846     
  228901.        2030.52                 NaN            NaN            NaN   33.4227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   56.8811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.07323        8.62298     
  229001.        2030.71                 NaN            NaN            NaN   27.7348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.2382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.70053        13.3264     
  229101.        2030.90                 NaN            NaN            NaN   29.5268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.1259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.50049        11.8467     
  229201.        2031.09                 NaN            NaN            NaN   29.5435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.1249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.49783        11.8338     
  229301.        2031.28                 NaN            NaN            NaN   30.2261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.0821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.42087        11.2710     
  229401.        2031.46                 NaN            NaN            NaN   29.5768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.1228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.49250        11.8079     
  229501.        2031.65                 NaN            NaN            NaN   26.2920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.3284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.85753        14.5221     
  229601.        2031.84                 NaN            NaN            NaN   26.3404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.3253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.85183        14.4825     
  229701.        2032.03                 NaN            NaN            NaN   26.0826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.3415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.87954        14.6965     
  229801.        2032.22                 NaN            NaN            NaN   25.8246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.3576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.90726        14.9106     
  229901.        2032.40                 NaN            NaN            NaN   25.5664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.3738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.93500        15.1248     
  230001.        2032.59                 NaN            NaN            NaN   25.3082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.3899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.96276        15.3391     
  230101.        2032.78                 NaN            NaN            NaN   25.0498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.4061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.99053        15.5536     
  230201.        2032.97                 NaN            NaN            NaN   24.7945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.4221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.01796        15.7655     
  230301.        2033.16                 NaN            NaN            NaN   24.6040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.4339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.03847        15.9236     
  230401.        2033.34                 NaN            NaN            NaN   24.3796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.4479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.06252        16.1099     
  230501.        2033.53                 NaN            NaN            NaN   24.1725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.4609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.08477        16.2819     
  230601.        2033.72                 NaN            NaN            NaN   24.0093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.4710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.10217        16.4175     
  230701.        2033.91                 NaN            NaN            NaN   23.8128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.4833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.12323        16.5806     
  230801.        2034.10                 NaN            NaN            NaN   23.7991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.4840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.12452        16.5924     
  230901.        2034.28                 NaN            NaN            NaN   23.6328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.4944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.14233        16.7305     
  231001.        2034.47                 NaN            NaN            NaN   23.4664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.5047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.16014        16.8687     
  231101.        2034.66                 NaN            NaN            NaN   23.3000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.5151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.17796        17.0070     
  231201.        2034.85                 NaN            NaN            NaN   23.2858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.5157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.17969        17.0188     
  231301.        2035.04                 NaN            NaN            NaN   23.1344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   57.5251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.19592        17.1445     
