|6.6.6
mars_t13_ath_1.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  49101.0        1662.98        3501.86        7.74075        4.22559     
  49201.0        1663.41        3502.13        7.74167        4.22578     
  49301.0        1663.83        3502.45        7.74283        4.22605     
  49401.0        1664.26        3502.74        7.74380        4.22626     
  49501.0        1664.68        3503.02        7.74478        4.22647     
  49601.0        1665.10        3503.31        7.74575        4.22668     
  49701.0        1665.51        3503.59        7.74673        4.22689     
  49801.0        1665.93        3503.88        7.74771        4.22710     
  49901.0        1666.34        3504.16        7.74869        4.22731     
  50001.0        1666.75        3504.45        7.74967        4.22752     
  50101.0        1667.16        3504.73        7.75065        4.22773     
  50201.0        1667.56        3505.02        7.75163        4.22795     
  50301.0        1667.96        3505.31        7.75261        4.22816     
