|6.6.6
mars_lf97_2.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          13
P(bar)         T(K)           Pl             O              Opx            Cpx            Gt             C2/c           Wad            Ring           ca-pv          Wus            Pv            
  192001.        2072.69                 NaN            NaN            NaN            NaN   49.1257                 NaN            NaN   50.8743                 NaN            NaN            NaN
  192101.        2072.71                 NaN            NaN            NaN            NaN   49.1257                 NaN            NaN   50.8743                 NaN            NaN            NaN
  192201.        2072.73                 NaN            NaN            NaN            NaN   49.1257                 NaN            NaN   50.8743                 NaN            NaN            NaN
  192301.        2072.75                 NaN            NaN            NaN            NaN   49.1256                 NaN            NaN   50.8744                 NaN            NaN            NaN
  192401.        2072.77                 NaN            NaN            NaN            NaN   49.1256                 NaN            NaN   50.8744                 NaN            NaN            NaN
  192501.        2072.79                 NaN            NaN            NaN            NaN   49.1254                 NaN            NaN   50.8746                 NaN            NaN            NaN
  192601.        2072.81                 NaN            NaN            NaN            NaN   49.1254                 NaN            NaN   50.8746                 NaN            NaN            NaN
  192701.        2072.83                 NaN            NaN            NaN            NaN   49.1253                 NaN            NaN   50.8747                 NaN            NaN            NaN
  192801.        2072.85                 NaN            NaN            NaN            NaN   49.1255                 NaN            NaN   50.8745                 NaN            NaN            NaN
  192901.        2072.87                 NaN            NaN            NaN            NaN   49.1254                 NaN            NaN   50.8746                 NaN            NaN            NaN
  193001.        2072.89                 NaN            NaN            NaN            NaN   49.1254                 NaN            NaN   50.8746                 NaN            NaN            NaN
  193101.        2072.91                 NaN            NaN            NaN            NaN   49.1254                 NaN            NaN   50.8746                 NaN            NaN            NaN
  193201.        2072.93                 NaN            NaN            NaN            NaN   49.1254                 NaN            NaN   50.8746                 NaN            NaN            NaN
  193301.        2072.94                 NaN            NaN            NaN            NaN   49.1253                 NaN            NaN   50.8747                 NaN            NaN            NaN
  193401.        2072.96                 NaN            NaN            NaN            NaN   49.1253                 NaN            NaN   50.8747                 NaN            NaN            NaN
  193501.        2072.98                 NaN            NaN            NaN            NaN   49.1253                 NaN            NaN   50.8747                 NaN            NaN            NaN
  193601.        2073.00                 NaN            NaN            NaN            NaN   49.1252                 NaN            NaN   50.8748                 NaN            NaN            NaN
  193701.        2073.02                 NaN            NaN            NaN            NaN   49.1252                 NaN            NaN   50.8748                 NaN            NaN            NaN
  193801.        2073.04                 NaN            NaN            NaN            NaN   49.1252                 NaN            NaN   50.8748                 NaN            NaN            NaN
  193901.        2073.05                 NaN            NaN            NaN            NaN   49.1252                 NaN            NaN   50.8748                 NaN            NaN            NaN
  194001.        2073.07                 NaN            NaN            NaN            NaN   49.1251                 NaN            NaN   50.8749                 NaN            NaN            NaN
  194101.        2073.09                 NaN            NaN            NaN            NaN   49.1251                 NaN            NaN   50.8749                 NaN            NaN            NaN
  194201.        2073.11                 NaN            NaN            NaN            NaN   49.1251                 NaN            NaN   50.8749                 NaN            NaN            NaN
  194301.        2073.12                 NaN            NaN            NaN            NaN   49.1250                 NaN            NaN   50.8750                 NaN            NaN            NaN
  194401.        2073.14                 NaN            NaN            NaN            NaN   49.1250                 NaN            NaN   50.8750                 NaN            NaN            NaN
  194501.        2073.16                 NaN            NaN            NaN            NaN   49.1250                 NaN            NaN   50.8750                 NaN            NaN            NaN
  194601.        2073.18                 NaN            NaN            NaN            NaN   49.1250                 NaN            NaN   50.8750                 NaN            NaN            NaN
  194701.        2073.19                 NaN            NaN            NaN            NaN   49.1249                 NaN            NaN   50.8751                 NaN            NaN            NaN
  194801.        2073.21                 NaN            NaN            NaN            NaN   49.1249                 NaN            NaN   50.8751                 NaN            NaN            NaN
  194901.        2073.23                 NaN            NaN            NaN            NaN   49.1249                 NaN            NaN   50.8751                 NaN            NaN            NaN
  195001.        2073.24                 NaN            NaN            NaN            NaN   49.1249                 NaN            NaN   50.8751                 NaN            NaN            NaN
  195101.        2073.26                 NaN            NaN            NaN            NaN   49.1248                 NaN            NaN   50.8752                 NaN            NaN            NaN
  195201.        2073.28                 NaN            NaN            NaN            NaN   49.1248                 NaN            NaN   50.8752                 NaN            NaN            NaN
  195301.        2073.29                 NaN            NaN            NaN            NaN   49.1248                 NaN            NaN   50.8752                 NaN            NaN            NaN
  195401.        2073.31                 NaN            NaN            NaN            NaN   49.1248                 NaN            NaN   50.8752                 NaN            NaN            NaN
  195501.        2073.32                 NaN            NaN            NaN            NaN   49.1247                 NaN            NaN   50.8753                 NaN            NaN            NaN
  195601.        2073.34                 NaN            NaN            NaN            NaN   49.1247                 NaN            NaN   50.8753                 NaN            NaN            NaN
  195701.        2073.35                 NaN            NaN            NaN            NaN   49.1247                 NaN            NaN   50.8753                 NaN            NaN            NaN
  195801.        2073.37                 NaN            NaN            NaN            NaN   49.1246                 NaN            NaN   50.8754                 NaN            NaN            NaN
  195901.        2073.39                 NaN            NaN            NaN            NaN   49.1246                 NaN            NaN   50.8754                 NaN            NaN            NaN
  196001.        2073.40                 NaN            NaN            NaN            NaN   49.1246                 NaN            NaN   50.8754                 NaN            NaN            NaN
  196101.        2073.42                 NaN            NaN            NaN            NaN   49.1246                 NaN            NaN   50.8754                 NaN            NaN            NaN
  196201.        2073.43                 NaN            NaN            NaN            NaN   49.1245                 NaN            NaN   50.8755                 NaN            NaN            NaN
  196301.        2073.45                 NaN            NaN            NaN            NaN   49.1245                 NaN            NaN   50.8755                 NaN            NaN            NaN
  196401.        2073.46                 NaN            NaN            NaN            NaN   49.1245                 NaN            NaN   50.8755                 NaN            NaN            NaN
  196501.        2073.48                 NaN            NaN            NaN            NaN   49.1244                 NaN            NaN   50.8756                 NaN            NaN            NaN
  196601.        2073.49                 NaN            NaN            NaN            NaN   49.1244                 NaN            NaN   50.8756                 NaN            NaN            NaN
  196701.        2073.50                 NaN            NaN            NaN            NaN   49.1244                 NaN            NaN   50.8756                 NaN            NaN            NaN
  196801.        2073.52                 NaN            NaN            NaN            NaN   49.1244                 NaN            NaN   50.8756                 NaN            NaN            NaN
  196901.        2073.53                 NaN            NaN            NaN            NaN   49.1243                 NaN            NaN   50.8757                 NaN            NaN            NaN
  197001.        2073.55                 NaN            NaN            NaN            NaN   49.1243                 NaN            NaN   50.8757                 NaN            NaN            NaN
  197101.        2073.56                 NaN            NaN            NaN            NaN   49.1243                 NaN            NaN   50.8757                 NaN            NaN            NaN
  197201.        2073.57                 NaN            NaN            NaN            NaN   49.1242                 NaN            NaN   50.8758                 NaN            NaN            NaN
  197301.        2073.59                 NaN            NaN            NaN            NaN   49.1242                 NaN            NaN   50.8758                 NaN            NaN            NaN
  197401.        2073.60                 NaN            NaN            NaN            NaN   49.1242                 NaN            NaN   50.8758                 NaN            NaN            NaN
  197501.        2073.62                 NaN            NaN            NaN            NaN   49.1242                 NaN            NaN   50.8758                 NaN            NaN            NaN
  197601.        2073.63                 NaN            NaN            NaN            NaN   49.1241                 NaN            NaN   50.8759                 NaN            NaN            NaN
  197701.        2073.64                 NaN            NaN            NaN            NaN   49.1241                 NaN            NaN   50.8759                 NaN            NaN            NaN
  197801.        2073.66                 NaN            NaN            NaN            NaN   49.1241                 NaN            NaN   50.8759                 NaN            NaN            NaN
  197901.        2073.67                 NaN            NaN            NaN            NaN   49.1241                 NaN            NaN   50.8759                 NaN            NaN            NaN
  198001.        2073.68                 NaN            NaN            NaN            NaN   49.1240                 NaN            NaN   50.8760                 NaN            NaN            NaN
  198101.        2073.70                 NaN            NaN            NaN            NaN   49.1240                 NaN            NaN   50.8760                 NaN            NaN            NaN
  198201.        2073.71                 NaN            NaN            NaN            NaN   49.1240                 NaN            NaN   50.8760                 NaN            NaN            NaN
  198301.        2073.72                 NaN            NaN            NaN            NaN   49.1240                 NaN            NaN   50.8760                 NaN            NaN            NaN
  198401.        2073.73                 NaN            NaN            NaN            NaN   49.1245                 NaN            NaN   50.8755                 NaN            NaN            NaN
  198501.        2073.75                 NaN            NaN            NaN            NaN   49.1245                 NaN            NaN   50.8755                 NaN            NaN            NaN
  198601.        2073.76                 NaN            NaN            NaN            NaN   49.1245                 NaN            NaN   50.8755                 NaN            NaN            NaN
  198701.        2073.77                 NaN            NaN            NaN            NaN   49.1244                 NaN            NaN   50.8756                 NaN            NaN            NaN
  198801.        2073.78                 NaN            NaN            NaN            NaN   49.1244                 NaN            NaN   50.8756                 NaN            NaN            NaN
  198901.        2073.80                 NaN            NaN            NaN            NaN   49.1244                 NaN            NaN   50.8756                 NaN            NaN            NaN
  199001.        2073.81                 NaN            NaN            NaN            NaN   49.1244                 NaN            NaN   50.8756                 NaN            NaN            NaN
  199101.        2073.82                 NaN            NaN            NaN            NaN   49.1244                 NaN            NaN   50.8756                 NaN            NaN            NaN
  199201.        2073.83                 NaN            NaN            NaN            NaN   49.1238                 NaN            NaN   50.8762                 NaN            NaN            NaN
  199301.        2073.84                 NaN            NaN            NaN            NaN   49.1238                 NaN            NaN   50.8762                 NaN            NaN            NaN
  199401.        2073.86                 NaN            NaN            NaN            NaN   49.1237                 NaN            NaN   50.8763                 NaN            NaN            NaN
  199501.        2073.87                 NaN            NaN            NaN            NaN   49.1237                 NaN            NaN   50.8763                 NaN            NaN            NaN
  199601.        2073.88                 NaN            NaN            NaN            NaN   49.1237                 NaN            NaN   50.8763                 NaN            NaN            NaN
  199701.        2073.89                 NaN            NaN            NaN            NaN   49.1237                 NaN            NaN   50.8763                 NaN            NaN            NaN
  199801.        2073.90                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  199901.        2073.91                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  200001.        2073.93                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  200101.        2073.94                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  200201.        2073.95                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  200301.        2073.96                 NaN            NaN            NaN            NaN   49.1235                 NaN            NaN   50.8765                 NaN            NaN            NaN
  200401.        2073.97                 NaN            NaN            NaN            NaN   49.1235                 NaN            NaN   50.8765                 NaN            NaN            NaN
  200501.        2073.98                 NaN            NaN            NaN            NaN   49.1235                 NaN            NaN   50.8765                 NaN            NaN            NaN
  200601.        2073.99                 NaN            NaN            NaN            NaN   49.1234                 NaN            NaN   50.8766                 NaN            NaN            NaN
  200701.        2074.00                 NaN            NaN            NaN            NaN   49.1234                 NaN            NaN   50.8766                 NaN            NaN            NaN
  200801.        2074.01                 NaN            NaN            NaN            NaN   49.1233                 NaN            NaN   50.8767                 NaN            NaN            NaN
  200901.        2074.02                 NaN            NaN            NaN            NaN   49.1233                 NaN            NaN   50.8767                 NaN            NaN            NaN
  201001.        2074.03                 NaN            NaN            NaN            NaN   49.1233                 NaN            NaN   50.8767                 NaN            NaN            NaN
  201101.        2074.05                 NaN            NaN            NaN            NaN   49.1233                 NaN            NaN   50.8767                 NaN            NaN            NaN
  201201.        2074.06                 NaN            NaN            NaN            NaN   49.1237                 NaN            NaN   50.8763                 NaN            NaN            NaN
  201301.        2074.07                 NaN            NaN            NaN            NaN   49.1237                 NaN            NaN   50.8763                 NaN            NaN            NaN
  201401.        2074.08                 NaN            NaN            NaN            NaN   49.1237                 NaN            NaN   50.8763                 NaN            NaN            NaN
  201501.        2074.09                 NaN            NaN            NaN            NaN   49.1237                 NaN            NaN   50.8763                 NaN            NaN            NaN
  201601.        2074.10                 NaN            NaN            NaN            NaN   49.1237                 NaN            NaN   50.8763                 NaN            NaN            NaN
  201701.        2074.11                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  201801.        2074.12                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  201901.        2074.13                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  202001.        2074.14                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  202101.        2074.15                 NaN            NaN            NaN            NaN   49.1236                 NaN            NaN   50.8764                 NaN            NaN            NaN
  202201.        2074.16                 NaN            NaN            NaN            NaN   49.1235                 NaN            NaN   50.8765                 NaN            NaN            NaN
  202301.        2074.17                 NaN            NaN            NaN            NaN   49.1235                 NaN            NaN   50.8765                 NaN            NaN            NaN
  202401.        2074.18                 NaN            NaN            NaN            NaN   49.1235                 NaN            NaN   50.8765                 NaN            NaN            NaN
  202501.        2074.19                 NaN            NaN            NaN            NaN   49.1235                 NaN            NaN   50.8765                 NaN            NaN            NaN
  202601.        2074.20                 NaN            NaN            NaN            NaN   49.1235                 NaN            NaN   50.8765                 NaN            NaN            NaN
  202701.        2074.21                 NaN            NaN            NaN            NaN   49.1230                 NaN            NaN   50.8770                 NaN            NaN            NaN
  202801.        2074.22                 NaN            NaN            NaN            NaN   49.1230                 NaN            NaN   50.8770                 NaN            NaN            NaN
  202901.        2074.22                 NaN            NaN            NaN            NaN   49.1228                 NaN            NaN   50.8772                 NaN            NaN            NaN
  203001.        2074.23                 NaN            NaN            NaN            NaN   49.1228                 NaN            NaN   50.8772                 NaN            NaN            NaN
  203101.        2074.24                 NaN            NaN            NaN            NaN   49.1228                 NaN            NaN   50.8772                 NaN            NaN            NaN
  203201.        2074.25                 NaN            NaN            NaN            NaN   49.1228                 NaN            NaN   50.8772                 NaN            NaN            NaN
  203301.        2074.26                 NaN            NaN            NaN            NaN   49.1227                 NaN            NaN   50.8773                 NaN            NaN            NaN
  203401.        2074.27                 NaN            NaN            NaN            NaN   49.1227                 NaN            NaN   50.8773                 NaN            NaN            NaN
  203501.        2074.28                 NaN            NaN            NaN            NaN   49.1227                 NaN            NaN   50.8773                 NaN            NaN            NaN
  203601.        2074.29                 NaN            NaN            NaN            NaN   49.1227                 NaN            NaN   50.8773                 NaN            NaN            NaN
  203701.        2074.30                 NaN            NaN            NaN            NaN   49.1227                 NaN            NaN   50.8773                 NaN            NaN            NaN
  203801.        2074.31                 NaN            NaN            NaN            NaN   49.1227                 NaN            NaN   50.8773                 NaN            NaN            NaN
  203901.        2074.32                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  204001.        2074.33                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  204101.        2074.34                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  204201.        2074.34                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  204301.        2074.35                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  204401.        2074.36                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  204501.        2074.37                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  204601.        2074.38                 NaN            NaN            NaN            NaN   49.1229                 NaN            NaN   50.8771                 NaN            NaN            NaN
  204701.        2074.39                 NaN            NaN            NaN            NaN   49.1229                 NaN            NaN   50.8771                 NaN            NaN            NaN
  204801.        2074.40                 NaN            NaN            NaN            NaN   49.1223                 NaN            NaN   50.8777                 NaN            NaN            NaN
  204901.        2074.41                 NaN            NaN            NaN            NaN   49.1223                 NaN            NaN   50.8777                 NaN            NaN            NaN
  205001.        2074.42                 NaN            NaN            NaN            NaN   49.1223                 NaN            NaN   50.8777                 NaN            NaN            NaN
  205101.        2074.42                 NaN            NaN            NaN            NaN   49.1223                 NaN            NaN   50.8777                 NaN            NaN            NaN
  205201.        2074.43                 NaN            NaN            NaN            NaN   49.1222                 NaN            NaN   50.8778                 NaN            NaN            NaN
  205301.        2074.44                 NaN            NaN            NaN            NaN   49.1222                 NaN            NaN   50.8778                 NaN            NaN            NaN
  205401.        2074.45                 NaN            NaN            NaN            NaN   49.1222                 NaN            NaN   50.8778                 NaN            NaN            NaN
  205501.        2074.46                 NaN            NaN            NaN            NaN   49.1222                 NaN            NaN   50.8778                 NaN            NaN            NaN
  205601.        2074.47                 NaN            NaN            NaN            NaN   49.1227                 NaN            NaN   50.8773                 NaN            NaN            NaN
  205701.        2074.48                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  205801.        2074.48                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  205901.        2074.49                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  206001.        2074.50                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  206101.        2074.51                 NaN            NaN            NaN            NaN   49.1226                 NaN            NaN   50.8774                 NaN            NaN            NaN
  206201.        2074.52                 NaN            NaN            NaN            NaN   49.1225                 NaN            NaN   50.8775                 NaN            NaN            NaN
  206301.        2074.53                 NaN            NaN            NaN            NaN   49.1225                 NaN            NaN   50.8775                 NaN            NaN            NaN
  206401.        2074.54                 NaN            NaN            NaN            NaN   49.1225                 NaN            NaN   50.8775                 NaN            NaN            NaN
  206501.        2074.54                 NaN            NaN            NaN            NaN   49.1225                 NaN            NaN   50.8775                 NaN            NaN            NaN
  206601.        2074.55                 NaN            NaN            NaN            NaN   49.1225                 NaN            NaN   50.8775                 NaN            NaN            NaN
  206701.        2074.56                 NaN            NaN            NaN            NaN   49.1224                 NaN            NaN   50.8776                 NaN            NaN            NaN
  206801.        2074.57                 NaN            NaN            NaN            NaN   49.1224                 NaN            NaN   50.8776                 NaN            NaN            NaN
  206901.        2074.58                 NaN            NaN            NaN            NaN   49.1225                 NaN            NaN   50.8775                 NaN            NaN            NaN
  207001.        2074.59                 NaN            NaN            NaN            NaN   49.1225                 NaN            NaN   50.8775                 NaN            NaN            NaN
  207101.        2074.59                 NaN            NaN            NaN            NaN   49.1225                 NaN            NaN   50.8775                 NaN            NaN            NaN
  207201.        2074.60                 NaN            NaN            NaN            NaN   49.1225                 NaN            NaN   50.8775                 NaN            NaN            NaN
  207301.        2074.61                 NaN            NaN            NaN            NaN   49.1224                 NaN            NaN   50.8776                 NaN            NaN            NaN
  207401.        2074.62                 NaN            NaN            NaN            NaN   49.1224                 NaN            NaN   50.8776                 NaN            NaN            NaN
  207501.        2074.63                 NaN            NaN            NaN            NaN   49.1217                 NaN            NaN   50.8783                 NaN            NaN            NaN
  207601.        2074.64                 NaN            NaN            NaN            NaN   49.1217                 NaN            NaN   50.8783                 NaN            NaN            NaN
  207701.        2074.65                 NaN            NaN            NaN            NaN   49.1217                 NaN            NaN   50.8783                 NaN            NaN            NaN
  207801.        2074.65                 NaN            NaN            NaN            NaN   49.1216                 NaN            NaN   50.8784                 NaN            NaN            NaN
  207901.        2074.66                 NaN            NaN            NaN            NaN   49.1216                 NaN            NaN   50.8784                 NaN            NaN            NaN
  208001.        2074.67                 NaN            NaN            NaN            NaN   49.1216                 NaN            NaN   50.8784                 NaN            NaN            NaN
  208101.        2074.68                 NaN            NaN            NaN            NaN   49.1216                 NaN            NaN   50.8784                 NaN            NaN            NaN
  208201.        2074.69                 NaN            NaN            NaN            NaN   49.1215                 NaN            NaN   50.8785                 NaN            NaN            NaN
  208301.        2074.70                 NaN            NaN            NaN            NaN   49.1215                 NaN            NaN   50.8785                 NaN            NaN            NaN
  208401.        2074.70                 NaN            NaN            NaN            NaN   49.1215                 NaN            NaN   50.8785                 NaN            NaN            NaN
  208501.        2074.71                 NaN            NaN            NaN            NaN   49.1215                 NaN            NaN   50.8785                 NaN            NaN            NaN
  208601.        2074.72                 NaN            NaN            NaN            NaN   49.1214                 NaN            NaN   50.8786                 NaN            NaN            NaN
  208701.        2074.73                 NaN            NaN            NaN            NaN   49.1214                 NaN            NaN   50.8786                 NaN            NaN            NaN
  208801.        2074.74                 NaN            NaN            NaN            NaN   49.1214                 NaN            NaN   50.8786                 NaN            NaN            NaN
  208901.        2074.75                 NaN            NaN            NaN            NaN   49.1214                 NaN            NaN   50.8786                 NaN            NaN            NaN
  209001.        2074.76                 NaN            NaN            NaN            NaN   49.1214                 NaN            NaN   50.8786                 NaN            NaN            NaN
  209101.        2074.76                 NaN            NaN            NaN            NaN   49.1213                 NaN            NaN   50.8787                 NaN            NaN            NaN
  209201.        2074.77                 NaN            NaN            NaN            NaN   49.1220                 NaN            NaN   50.8780                 NaN            NaN            NaN
  209301.        2074.78                 NaN            NaN            NaN            NaN   49.1220                 NaN            NaN   50.8780                 NaN            NaN            NaN
  209401.        2074.79                 NaN            NaN            NaN            NaN   49.1220                 NaN            NaN   50.8780                 NaN            NaN            NaN
  209501.        2074.80                 NaN            NaN            NaN            NaN   49.1219                 NaN            NaN   50.8781                 NaN            NaN            NaN
  209601.        2074.81                 NaN            NaN            NaN            NaN   49.1219                 NaN            NaN   50.8781                 NaN            NaN            NaN
  209701.        2074.82                 NaN            NaN            NaN            NaN   49.1219                 NaN            NaN   50.8781                 NaN            NaN            NaN
  209801.        2074.82                 NaN            NaN            NaN            NaN   49.1219                 NaN            NaN   50.8781                 NaN            NaN            NaN
  209901.        2074.83                 NaN            NaN            NaN            NaN   49.1218                 NaN            NaN   50.8782                 NaN            NaN            NaN
  210001.        2074.84                 NaN            NaN            NaN            NaN   49.1218                 NaN            NaN   50.8782                 NaN            NaN            NaN
  210101.        2074.85                 NaN            NaN            NaN            NaN   49.1218                 NaN            NaN   50.8782                 NaN            NaN            NaN
  210201.        2074.86                 NaN            NaN            NaN            NaN   49.1218                 NaN            NaN   50.8782                 NaN            NaN            NaN
  210301.        2074.87                 NaN            NaN            NaN            NaN   49.1218                 NaN            NaN   50.8782                 NaN            NaN            NaN
  210401.        2074.88                 NaN            NaN            NaN            NaN   49.1217                 NaN            NaN   50.8783                 NaN            NaN            NaN
  210501.        2074.89                 NaN            NaN            NaN            NaN   49.1217                 NaN            NaN   50.8783                 NaN            NaN            NaN
  210601.        2074.90                 NaN            NaN            NaN            NaN   49.1217                 NaN            NaN   50.8783                 NaN            NaN            NaN
  210701.        2074.90                 NaN            NaN            NaN            NaN   49.1217                 NaN            NaN   50.8783                 NaN            NaN            NaN
  210801.        2074.91                 NaN            NaN            NaN            NaN   49.1216                 NaN            NaN   50.8784                 NaN            NaN            NaN
  210901.        2074.92                 NaN            NaN            NaN            NaN   49.1216                 NaN            NaN   50.8784                 NaN            NaN            NaN
  211001.        2074.93                 NaN            NaN            NaN            NaN   49.1209                 NaN            NaN   50.8791                 NaN            NaN            NaN
  211101.        2074.94                 NaN            NaN            NaN            NaN   49.1209                 NaN            NaN   50.8791                 NaN            NaN            NaN
  211201.        2074.95                 NaN            NaN            NaN            NaN   49.1208                 NaN            NaN   50.8792                 NaN            NaN            NaN
  211301.        2074.96                 NaN            NaN            NaN            NaN   49.1208                 NaN            NaN   50.8792                 NaN            NaN            NaN
  211401.        2074.97                 NaN            NaN            NaN            NaN   49.1208                 NaN            NaN   50.8792                 NaN            NaN            NaN
  211501.        2074.98                 NaN            NaN            NaN            NaN   49.1208                 NaN            NaN   50.8792                 NaN            NaN            NaN
  211601.        2074.99                 NaN            NaN            NaN            NaN   49.1208                 NaN            NaN   50.8792                 NaN            NaN            NaN
  211701.        2075.00                 NaN            NaN            NaN            NaN   49.1207                 NaN            NaN   50.8793                 NaN            NaN            NaN
  211801.        2075.01                 NaN            NaN            NaN            NaN   49.1207                 NaN            NaN   50.8793                 NaN            NaN            NaN
  211901.        2075.02                 NaN            NaN            NaN            NaN   49.1207                 NaN            NaN   50.8793                 NaN            NaN            NaN
  212001.        2075.03                 NaN            NaN            NaN            NaN   49.1207                 NaN            NaN   50.8793                 NaN            NaN            NaN
  212101.        2075.03                 NaN            NaN            NaN            NaN   49.1207                 NaN            NaN   50.8793                 NaN            NaN            NaN
  212201.        2075.04                 NaN            NaN            NaN            NaN   49.1206                 NaN            NaN   50.8794                 NaN            NaN            NaN
  212301.        2075.05                 NaN            NaN            NaN            NaN   49.1206                 NaN            NaN   50.8794                 NaN            NaN            NaN
  212401.        2075.06                 NaN            NaN            NaN            NaN   49.1206                 NaN            NaN   50.8794                 NaN            NaN            NaN
  212501.        2075.07                 NaN            NaN            NaN            NaN   49.1206                 NaN            NaN   50.8794                 NaN            NaN            NaN
  212601.        2075.08                 NaN            NaN            NaN            NaN   49.1205                 NaN            NaN   50.8795                 NaN            NaN            NaN
  212701.        2075.09                 NaN            NaN            NaN            NaN   49.1205                 NaN            NaN   50.8795                 NaN            NaN            NaN
  212801.        2075.10                 NaN            NaN            NaN            NaN   49.1205                 NaN            NaN   50.8795                 NaN            NaN            NaN
  212901.        2075.11                 NaN            NaN            NaN            NaN   49.1205                 NaN            NaN   50.8795                 NaN            NaN            NaN
  213001.        2075.12                 NaN            NaN            NaN            NaN   49.1204                 NaN            NaN   50.8796                 NaN            NaN            NaN
  213101.        2075.13                 NaN            NaN            NaN            NaN   49.1204                 NaN            NaN   50.8796                 NaN            NaN            NaN
  213201.        2075.14                 NaN            NaN            NaN            NaN   49.1204                 NaN            NaN   50.8796                 NaN            NaN            NaN
  213301.        2075.15                 NaN            NaN            NaN            NaN   49.1204                 NaN            NaN   50.8796                 NaN            NaN            NaN
  213401.        2075.16                 NaN            NaN            NaN            NaN   49.1204                 NaN            NaN   50.8796                 NaN            NaN            NaN
  213501.        2075.18                 NaN            NaN            NaN            NaN   49.1203                 NaN            NaN   50.8797                 NaN            NaN            NaN
  213601.        2075.19                 NaN            NaN            NaN            NaN   49.1203                 NaN            NaN   50.8797                 NaN            NaN            NaN
  213701.        2075.20                 NaN            NaN            NaN            NaN   49.1203                 NaN            NaN   50.8797                 NaN            NaN            NaN
  213801.        2075.21                 NaN            NaN            NaN            NaN   49.1203                 NaN            NaN   50.8797                 NaN            NaN            NaN
  213901.        2075.22                 NaN            NaN            NaN            NaN   49.1202                 NaN            NaN   50.8798                 NaN            NaN            NaN
  214001.        2075.23                 NaN            NaN            NaN            NaN   49.1202                 NaN            NaN   50.8798                 NaN            NaN            NaN
  214101.        2075.24                 NaN            NaN            NaN            NaN   49.1202                 NaN            NaN   50.8798                 NaN            NaN            NaN
  214201.        2075.25                 NaN            NaN            NaN            NaN   49.1202                 NaN            NaN   50.8798                 NaN            NaN            NaN
  214301.        2075.26                 NaN            NaN            NaN            NaN   49.1202                 NaN            NaN   50.8798                 NaN            NaN            NaN
  214401.        2075.27                 NaN            NaN            NaN            NaN   49.1201                 NaN            NaN   50.8799                 NaN            NaN            NaN
  214501.        2075.28                 NaN            NaN            NaN            NaN   49.1201                 NaN            NaN   50.8799                 NaN            NaN            NaN
  214601.        2075.29                 NaN            NaN            NaN            NaN   49.1201                 NaN            NaN   50.8799                 NaN            NaN            NaN
  214701.        2075.31                 NaN            NaN            NaN            NaN   49.1201                 NaN            NaN   50.8799                 NaN            NaN            NaN
  214801.        2075.32                 NaN            NaN            NaN            NaN   49.1201                 NaN            NaN   50.8799                 NaN            NaN            NaN
  214901.        2075.33                 NaN            NaN            NaN            NaN   49.1200                 NaN            NaN   50.8800                 NaN            NaN            NaN
  215001.        2075.34                 NaN            NaN            NaN            NaN   49.1200                 NaN            NaN   50.8800                 NaN            NaN            NaN
