|6.6.6
mars_lf97_1.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  36401.0        1524.41        3453.77        7.64601        4.23611     
  36501.0        1525.15        3454.03        7.64689        4.23621     
  36601.0        1525.88        3454.29        7.64777        4.23632     
  36701.0        1526.62        3454.55        7.64866        4.23642     
  36801.0        1527.35        3454.80        7.64954        4.23652     
  36901.0        1528.08        3455.06        7.65042        4.23662     
  37001.0        1528.82        3455.32        7.65130        4.23673     
  37101.0        1529.55        3455.57        7.65218        4.23683     
  37201.0        1530.28        3455.83        7.65306        4.23693     
  37301.0        1531.01        3456.09        7.65394        4.23704     
  37401.0        1531.74        3456.34        7.65482        4.23714     
  37501.0        1532.47        3456.60        7.65570        4.23724     
  37601.0        1533.20        3456.86        7.65658        4.23735     
  37701.0        1533.93        3457.11        7.65746        4.23745     
  37801.0        1534.66        3457.37        7.65834        4.23755     
  37901.0        1535.39        3457.63        7.65922        4.23766     
  38001.0        1536.12        3457.88        7.66010        4.23776     
  38101.0        1536.85        3458.14        7.66098        4.23786     
  38201.0        1537.58        3458.39        7.66185        4.23797     
  38301.0        1538.31        3458.65        7.66273        4.23807     
  38401.0        1539.03        3458.91        7.66361        4.23818     
  38501.0        1539.76        3457.58        7.65600        4.23522     
  38601.0        1540.49        3457.84        7.65687        4.23532     
  38701.0        1541.21        3458.09        7.65774        4.23542     
  38801.0        1541.94        3458.35        7.65861        4.23552     
  38901.0        1542.67        3460.12        7.66765        4.23857     
  39001.0        1543.39        3460.36        7.66845        4.23865     
  39101.0        1544.12        3460.61        7.66925        4.23873     
  39201.0        1544.84        3460.85        7.67005        4.23880     
  39301.0        1545.57        3461.09        7.67085        4.23888     
  39401.0        1546.29        3461.33        7.67164        4.23896     
  39501.0        1547.01        3461.57        7.67244        4.23903     
  39601.0        1547.74        3461.81        7.67324        4.23911     
  39701.0        1548.46        3462.05        7.67403        4.23919     
  39801.0        1549.18        3462.29        7.67483        4.23927     
  39901.0        1549.90        3462.54        7.67563        4.23934     
  40001.0        1550.63        3462.78        7.67643        4.23942     
  40101.0        1551.35        3463.02        7.67722        4.23950     
  40201.0        1552.07        3463.26        7.67802        4.23958     
  40301.0        1552.79        3463.50        7.67881        4.23965     
  40401.0        1553.51        3463.74        7.67961        4.23973     
  40501.0        1554.23        3463.98        7.68041        4.23981     
  40601.0        1554.95        3464.22        7.68120        4.23989     
  40701.0        1555.67        3464.46        7.68200        4.23996     
  40801.0        1556.39        3464.70        7.68279        4.24004     
  40901.0        1557.10        3464.94        7.68359        4.24012     
  41001.0        1557.82        3465.18        7.68438        4.24020     
  41101.0        1558.54        3465.43        7.68518        4.24028     
  41201.0        1559.26        3465.67        7.68597        4.24036     
  41301.0        1559.97        3465.44        7.68421        4.23951     
  41401.0        1560.69        3465.68        7.68503        4.23960     
  41501.0        1561.41        3465.93        7.68585        4.23968     
  41601.0        1562.12        3466.18        7.68667        4.23977     
  41701.0        1562.84        3466.42        7.68749        4.23986     
  41801.0        1563.55        3466.67        7.68831        4.23995     
  41901.0        1564.27        3466.91        7.68913        4.24004     
  42001.0        1564.98        3467.16        7.68995        4.24012     
  42101.0        1565.69        3467.40        7.69077        4.24021     
  42201.0        1566.41        3467.65        7.69159        4.24030     
  42301.0        1567.12        3467.89        7.69241        4.24039     
  42401.0        1567.83        3468.14        7.69322        4.24048     
  42501.0        1568.55        3468.38        7.69404        4.24057     
  42601.0        1569.26        3468.62        7.69486        4.24066     
  42701.0        1569.97        3468.87        7.69568        4.24074     
  42801.0        1570.68        3469.11        7.69650        4.24083     
  42901.0        1571.39        3469.36        7.69732        4.24092     
  43001.0        1572.10        3469.60        7.69813        4.24101     
  43101.0        1572.81        3469.85        7.69895        4.24110     
  43201.0        1573.52        3470.09        7.69977        4.24119     
  43301.0        1574.23        3470.34        7.70059        4.24128     
  43401.0        1574.94        3470.58        7.70140        4.24137     
  43501.0        1575.65        3470.83        7.70222        4.24146     
  43601.0        1576.35        3471.07        7.70304        4.24155     
  43701.0        1577.06        3471.31        7.70385        4.24164     
  43801.0        1577.77        3471.56        7.70467        4.24173     
  43901.0        1578.48        3471.80        7.70548        4.24182     
  44001.0        1579.18        3472.05        7.70630        4.24191     
  44101.0        1579.89        3472.29        7.70712        4.24200     
  44201.0        1580.59        3472.53        7.70793        4.24209     
  44301.0        1581.30        3472.78        7.70875        4.24218     
  44401.0        1582.00        3473.02        7.70956        4.24227     
  44501.0        1582.71        3472.93        7.70834        4.24162     
  44601.0        1583.41        3473.17        7.70913        4.24171     
  44701.0        1584.12        3473.41        7.70993        4.24179     
  44801.0        1584.82        3473.65        7.71073        4.24188     
  44901.0        1585.52        3473.89        7.71153        4.24196     
  45001.0        1586.22        3474.13        7.71233        4.24205     
  45101.0        1586.93        3474.37        7.71313        4.24213     
  45201.0        1587.63        3474.61        7.71393        4.24222     
  45301.0        1588.33        3475.46        7.71824        4.24358     
  45401.0        1589.03        3475.70        7.71901        4.24366     
  45501.0        1589.73        3475.94        7.71978        4.24373     
  45601.0        1590.43        3476.17        7.72055        4.24381     
  45701.0        1591.13        3476.41        7.72132        4.24388     
  45801.0        1591.83        3476.53        7.72135        4.24370     
  45901.0        1592.53        3476.77        7.72213        4.24378     
  46001.0        1593.23        3477.16        7.72389        4.24421     
  46101.0        1593.92        3477.24        7.72368        4.24393     
  46201.0        1594.62        3477.48        7.72445        4.24401     
  46301.0        1595.32        3477.71        7.72522        4.24409     
  46401.0        1596.01        3477.95        7.72600        4.24417     
  46501.0        1596.71        3478.33        7.72772        4.24459     
  46601.0        1597.41        3478.57        7.72849        4.24466     
  46701.0        1598.10        3478.80        7.72926        4.24474     
  46801.0        1598.80        3479.04        7.73002        4.24481     
  46901.0        1599.49        3479.13        7.72986        4.24456     
  47001.0        1600.19        3479.37        7.73063        4.24464     
  47101.0        1600.88        3479.60        7.73140        4.24471     
  47201.0        1601.57        3479.84        7.73218        4.24479     
  47301.0        1602.27        3480.07        7.73295        4.24487     
  47401.0        1602.96        3480.31        7.73372        4.24495     
  47501.0        1603.65        3480.55        7.73449        4.24503     
  47601.0        1604.34        3480.92        7.73614        4.24543     
  47701.0        1605.03        3481.02        7.73603        4.24519     
  47801.0        1605.72        3481.25        7.73681        4.24527     
  47901.0        1606.41        3481.49        7.73758        4.24535     
  48001.0        1607.10        3481.73        7.73835        4.24543     
  48101.0        1607.79        3481.96        7.73912        4.24551     
  48201.0        1608.48        3482.20        7.73989        4.24559     
  48301.0        1609.17        3482.43        7.74066        4.24567     
  48401.0        1609.86        3482.67        7.74143        4.24575     
  48501.0        1610.55        3483.11        7.74353        4.24631     
  48601.0        1611.24        3483.35        7.74431        4.24639     
  48701.0        1611.92        3483.42        7.74402        4.24609     
  48801.0        1612.61        3483.66        7.74484        4.24619     
  48901.0        1613.30        3483.90        7.74565        4.24628     
  49001.0        1613.98        3484.15        7.74647        4.24638     
  49101.0        1614.67        3484.39        7.74728        4.24648     
  49201.0        1615.35        3484.63        7.74810        4.24657     
  49301.0        1616.04        3485.01        7.74978        4.24699     
  49401.0        1616.72        3485.25        7.75057        4.24708     
  49501.0        1617.40        3485.48        7.75135        4.24716     
  49601.0        1618.09        3485.72        7.75213        4.24725     
  49701.0        1618.77        3485.96        7.75291        4.24733     
  49801.0        1619.45        3486.09        7.75298        4.24716     
  49901.0        1620.13        3486.33        7.75379        4.24726     
  50001.0        1620.82        3486.57        7.75460        4.24735     
  50101.0        1621.50        3486.91        7.75604        4.24768     
  50201.0        1622.18        3487.14        7.75682        4.24777     
  50301.0        1622.86        3487.38        7.75760        4.24785     
