|6.6.6
mars_bf97_ath_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            NaAl           ca-pv          Pv            
  122501.        1830.52                 NaN            NaN   60.1853                 NaN   12.3168                 NaN   16.4805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.87911        1.13830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122601.        1830.71                 NaN            NaN   60.1466                 NaN   12.3168                 NaN   16.4815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.87912        1.17603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122701.        1830.89                 NaN            NaN   59.5426                 NaN   12.3128                 NaN   16.5231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.85279        1.76874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122801.        1831.08                 NaN            NaN   58.9376                 NaN   12.3088                 NaN   16.5647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.82652        2.36243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  122901.        1831.27                 NaN            NaN   58.3321                 NaN   12.3049                 NaN   16.6063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.80023        2.95657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123001.        1831.46                 NaN            NaN   57.7195                 NaN   12.3005                 NaN   16.6497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.77254        3.55780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123101.        1831.65                 NaN            NaN   57.1124                 NaN   12.2972                 NaN   16.6885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.74851        4.15340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123201.        1831.83                 NaN            NaN   56.4941                 NaN   12.2937                 NaN   16.7286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.72360        4.76008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123301.        1832.02                 NaN            NaN   55.8753                 NaN   12.2901                 NaN   16.7687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.69866        5.36722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123401.        1832.21                 NaN            NaN   55.0817                 NaN   12.2804                 NaN   16.8396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.65178        6.14649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123501.        1832.40                 NaN            NaN   54.4583                 NaN   12.2768                 NaN   16.8804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.62635        6.75823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123601.        1832.59                 NaN            NaN   53.8344                 NaN   12.2731                 NaN   16.9212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.60089        7.37046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123701.        1832.77                 NaN            NaN   53.2099                 NaN   12.2694                 NaN   16.9621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.57541        7.98315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123801.        1832.96                 NaN            NaN   52.4977                 NaN   12.2712                 NaN   16.9815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.56848        8.68114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  123901.        1833.15                 NaN            NaN   51.8072                 NaN   12.2673                 NaN   17.0247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.54212        9.35863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124001.        1833.34                 NaN            NaN   51.1029                 NaN   12.2631                 NaN   17.0695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.51468        10.0498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124101.        1833.53                 NaN            NaN   50.4110                 NaN   12.2592                 NaN   17.1129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.48826        10.7287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124201.        1833.71                 NaN            NaN   49.7185                 NaN   12.2554                 NaN   17.1562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.46181        11.4081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124301.        1833.90                 NaN            NaN   49.0254                 NaN   12.2515                 NaN   17.1996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.43534        12.0882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124401.        1834.09                 NaN            NaN   48.3318                 NaN   12.2476                 NaN   17.2431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.40885        12.7688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124501.        1834.28                 NaN            NaN   47.8389                 NaN   12.2381                 NaN   17.3055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.36407        13.2534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124601.        1834.46                 NaN            NaN   47.1476                 NaN   12.2341                 NaN   17.3493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.33722        13.9317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124701.        1834.65                 NaN            NaN   46.4558                 NaN   12.2301                 NaN   17.3932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.31034        14.6106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124801.        1834.84                 NaN            NaN   45.7634                 NaN   12.2261                 NaN   17.4371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.28344        15.2900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  124901.        1835.03                 NaN            NaN   45.0704                 NaN   12.2221                 NaN   17.4810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.25652        15.9700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125001.        1835.22                 NaN            NaN   43.7694                 NaN   12.1975                 NaN   17.6255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.15893        17.2486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125101.        1835.40                 NaN            NaN   43.0653                 NaN   12.1931                 NaN   17.6712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.13083        17.9396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125201.        1835.59                 NaN            NaN   40.3917                 NaN   12.1765                 NaN   17.8232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.04631        20.5624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125301.        1835.78                 NaN            NaN   39.6552                 NaN   12.1719                 NaN   17.8705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.01725        21.2851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125401.        1835.97                 NaN            NaN   38.9180                 NaN   12.1673                 NaN   17.9179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.98817        22.0085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125501.        1836.16                 NaN            NaN   39.8849                 NaN   12.1974                 NaN   17.7772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.08321        21.0573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125601.        1836.34                 NaN            NaN   38.9839                 NaN   12.1932                 NaN   17.8278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.05384        21.9412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125701.        1836.53                 NaN            NaN   38.0820                 NaN   12.1891                 NaN   17.8784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.02444        22.8261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125801.        1836.72                 NaN            NaN   37.1791                 NaN   12.1849                 NaN   17.9291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.99501        23.7119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  125901.        1836.91                 NaN            NaN   36.2753                 NaN   12.1807                 NaN   17.9798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.96554        24.5987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126001.        1837.10                 NaN            NaN   35.3705                 NaN   12.1765                 NaN   18.0306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.93605        25.4864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126101.        1837.28                 NaN            NaN   34.4647                 NaN   12.1723                 NaN   18.0814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.90652        26.3750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126201.        1837.47                 NaN            NaN   33.5580                 NaN   12.1681                 NaN   18.1323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.87695        27.2646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126301.        1837.66                 NaN            NaN   32.6504                 NaN   12.1639                 NaN   18.1832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.84736        28.1551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126401.        1837.85                 NaN            NaN   31.7418                 NaN   12.1597                 NaN   18.2342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.81773        29.0465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126501.        1838.04                 NaN            NaN   30.8322                 NaN   12.1555                 NaN   18.2853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.78807        29.9389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126601.        1838.22                 NaN            NaN   29.9217                 NaN   12.1513                 NaN   18.3364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.75837        30.8323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126701.        1838.41                 NaN            NaN   28.3551                 NaN   12.1509                 NaN   18.3904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.73532        32.3683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126801.        1838.60                 NaN            NaN   27.4340                 NaN   12.1467                 NaN   18.4416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.70564        33.2720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  126901.        1838.79                 NaN            NaN   27.2397                 NaN   12.0977                 NaN   18.6510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.54250        33.4691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127001.        1838.98                 NaN            NaN   26.3260                 NaN   12.0929                 NaN   18.7043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.51109        34.3657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127101.        1839.16                 NaN            NaN   25.3808                 NaN   12.1220                 NaN   18.6237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.58486        35.2886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127201.        1839.35                 NaN            NaN   24.4700                 NaN   12.1160                 NaN   18.6816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.54981        36.1825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127301.        1839.54                 NaN            NaN   23.5583                 NaN   12.1101                 NaN   18.7396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.51473        37.0774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127401.        1839.73                 NaN            NaN   22.6456                 NaN   12.1041                 NaN   18.7976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.47960        37.9731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127501.        1839.92                 NaN            NaN   21.7319                 NaN   12.0981                 NaN   18.8557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.44444        38.8699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127601.        1840.10                 NaN            NaN   20.8172                 NaN   12.0921                 NaN   18.9139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.40924        39.7676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127701.        1840.29                 NaN            NaN   19.9016                 NaN   12.0861                 NaN   18.9721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.37400        40.6662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127801.        1840.48                 NaN            NaN   18.9851                 NaN   12.0801                 NaN   19.0304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.33872        41.5658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  127901.        1840.67                 NaN            NaN   17.4287                 NaN   12.0778                 NaN   19.0936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.30786        43.0920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128001.        1840.86                 NaN            NaN   16.5444                 NaN   12.0715                 NaN   19.1521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.27197        43.9601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128101.        1841.04                 NaN            NaN   15.6592                 NaN   12.0652                 NaN   19.2106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.23603        44.8290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128201.        1841.23                 NaN            NaN   14.7730                 NaN   12.0589                 NaN   19.2692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.20006        45.6988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128301.        1841.42                 NaN            NaN   13.5303                 NaN   12.0545                 NaN   19.3301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.16711        46.9179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128401.        1841.61                 NaN            NaN   12.5867                 NaN   12.0502                 NaN   19.3827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.13657        47.8439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128501.        1841.80                 NaN            NaN   11.6758                 NaN   12.0450                 NaN   19.4375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.10382        48.7378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128601.        1841.98                 NaN            NaN   10.7985                 NaN   12.0391                 NaN   19.4941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.06923        49.5990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128701.        1842.17                 NaN            NaN   9.83730                 NaN   12.0363                 NaN   19.5418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.04254        50.5421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128801.        1842.36                 NaN            NaN   9.55704                 NaN   12.0183                 NaN   19.6276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.97769        50.8194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  128901.        1842.55                 NaN            NaN   8.79260                 NaN   12.0136                 NaN   19.6757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.94831        51.5698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129001.        1842.74                 NaN            NaN   7.64030                 NaN   12.0087                 NaN   19.7370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.91363        52.7004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129101.        1842.92                 NaN            NaN   6.44524                 NaN   12.0018                 NaN   19.8074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.87238        53.8732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129201.        1843.11                 NaN            NaN   5.24599                 NaN   11.9948                 NaN   19.8785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.83067        55.0501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129301.        1843.30                 NaN            NaN   8.54377                 NaN   11.9941                 NaN   19.8104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.83343        51.8183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129401.        1843.49                 NaN            NaN   8.54370                 NaN   11.9940                 NaN   19.8105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.83338        51.8184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129501.        1843.68                 NaN            NaN            NaN            NaN   11.9251                 NaN   20.3400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.53104        60.2038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129601.        1843.86                 NaN            NaN            NaN            NaN   11.9250                 NaN   20.3400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.53099        60.2039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129701.        1844.05                 NaN            NaN            NaN            NaN   11.9249                 NaN   20.3401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.53093        60.2040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129801.        1844.24                 NaN            NaN            NaN            NaN   11.9269                 NaN   20.2955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.57499        60.2026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  129901.        1844.43                 NaN            NaN            NaN            NaN   11.9003                 NaN   20.3773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.51670        60.2056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130001.        1844.62                 NaN            NaN            NaN            NaN   11.8734                 NaN   20.4602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.45765        60.2087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130101.        1844.80                 NaN            NaN            NaN            NaN   11.8465                 NaN   20.5431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.39859        60.2117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130201.        1844.99                 NaN            NaN            NaN            NaN   11.8197                 NaN   20.6260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.33953        60.2148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130301.        1845.18                 NaN            NaN            NaN            NaN   11.7928                 NaN   20.7089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.28046        60.2179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130401.        1845.37                 NaN            NaN            NaN            NaN   11.7659                 NaN   20.7918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.22138        60.2209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130501.        1845.56                 NaN            NaN            NaN            NaN   11.7390                 NaN   20.8748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.16231        60.2240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130601.        1845.74                 NaN            NaN            NaN            NaN   11.7122                 NaN   20.9576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.10325        60.2270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130701.        1845.93                 NaN            NaN            NaN            NaN   11.6756                 NaN   21.0782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.01476        60.2314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130801.        1846.12                 NaN            NaN            NaN            NaN   11.6324                 NaN   21.2220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.90897        60.2366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  130901.        1846.31                 NaN            NaN            NaN            NaN   11.5949                 NaN   21.3456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.81850        60.2410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131001.        1846.50                 NaN            NaN            NaN            NaN   11.5573                 NaN   21.4691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.72803        60.2455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131101.        1846.68                 NaN            NaN            NaN            NaN   11.5537                 NaN   21.4745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.72598        60.2458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131201.        1846.87                 NaN            NaN            NaN            NaN   11.5219                 NaN   21.5784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.65013        60.2495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131301.        1847.06                 NaN            NaN            NaN            NaN   11.4901                 NaN   21.6823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.57427        60.2533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131401.        1847.25                 NaN            NaN            NaN            NaN   11.4583                 NaN   21.7863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.49840        60.2571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131501.        1847.44                 NaN            NaN            NaN            NaN   11.3838                 NaN   22.0428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.30716        60.2662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131601.        1847.62                 NaN            NaN            NaN            NaN   11.3472                 NaN   22.1639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.21832        60.2706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131701.        1847.81                 NaN            NaN            NaN            NaN   11.3106                 NaN   22.2850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.12946        60.2749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131801.        1848.00                 NaN            NaN            NaN            NaN   11.2740                 NaN   22.4061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.04059        60.2793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  131901.        1848.19                 NaN            NaN            NaN            NaN   11.3123                 NaN   22.2381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.17593        60.2736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132001.        1848.38                 NaN            NaN            NaN            NaN   11.2268                 NaN   22.5425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.94637        60.2844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132101.        1848.56                 NaN            NaN            NaN            NaN   11.1922                 NaN   22.6553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.86406        60.2885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132201.        1848.75                 NaN            NaN            NaN            NaN   11.1576                 NaN   22.7681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.78173        60.2925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132301.        1848.94                 NaN            NaN            NaN            NaN   11.1230                 NaN   22.8810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.69940        60.2966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132401.        1849.13                 NaN            NaN            NaN            NaN   11.0884                 NaN   22.9938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.61706        60.3007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132501.        1849.32                 NaN            NaN            NaN            NaN   11.0539                 NaN   23.1067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.53470        60.3047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132601.        1849.50                 NaN            NaN            NaN            NaN   11.0193                 NaN   23.2196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.45234        60.3088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132701.        1849.69                 NaN            NaN            NaN            NaN   10.9848                 NaN   23.3318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.37052        60.3129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132801.        1849.88                 NaN            NaN            NaN            NaN   10.9220                 NaN   23.5379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.21986        60.3202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  132901.        1850.07                 NaN            NaN            NaN            NaN   10.8398                 NaN   23.8309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.99870        60.3306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133001.        1850.25                 NaN            NaN            NaN            NaN   10.8019                 NaN   23.9556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.90745        60.3351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133101.        1850.44                 NaN            NaN            NaN            NaN   10.7641                 NaN   24.0802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.81619        60.3395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133201.        1850.63                 NaN            NaN            NaN            NaN   10.7262                 NaN   24.2049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.72492        60.3440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133301.        1850.82                 NaN            NaN            NaN            NaN   10.6883                 NaN   24.3296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.63363        60.3485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133401.        1851.01                 NaN            NaN            NaN            NaN   10.6504                 NaN   24.4543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.54233        60.3529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133501.        1851.19                 NaN            NaN            NaN            NaN   10.6570                 NaN   24.4190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.57220        60.3518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133601.        1851.38                 NaN            NaN            NaN            NaN   10.6159                 NaN   24.5551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.47230        60.3567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133701.        1851.57                 NaN            NaN            NaN            NaN   10.5749                 NaN   24.6912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.37239        60.3615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133801.        1851.76                 NaN            NaN            NaN            NaN   10.5338                 NaN   24.8273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.27245        60.3664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  133901.        1851.95                 NaN            NaN            NaN            NaN   10.4928                 NaN   24.9635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.17251        60.3713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  134001.        1852.13                 NaN            NaN            NaN            NaN   10.4517                 NaN   25.0996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.07255        60.3761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
