|6.6.6
mars_t13_atl_1.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  44301.0        1278.20        3531.77        7.91332        4.35415     
  44401.0        1279.57        3531.91        7.91357        4.35394     
  44501.0        1280.94        3531.91        7.91303        4.35344     
  44601.0        1282.31        3532.05        7.91328        4.35324     
  44701.0        1283.68        3532.19        7.91353        4.35303     
  44801.0        1285.04        3532.34        7.91378        4.35283     
  44901.0        1286.40        3532.48        7.91404        4.35263     
  45001.0        1287.76        3532.63        7.91429        4.35243     
  45101.0        1289.11        3532.77        7.91455        4.35223     
  45201.0        1290.46        3532.92        7.91481        4.35203     
  45301.0        1291.81        3533.08        7.91532        4.35193     
  45401.0        1293.16        3533.17        7.91545        4.35169     
  45501.0        1294.50        3533.31        7.91571        4.35149     
  45601.0        1295.83        3533.46        7.91597        4.35130     
  45701.0        1297.17        3533.60        7.91623        4.35110     
  45801.0        1298.50        3533.75        7.91649        4.35091     
  45901.0        1299.83        3533.90        7.91676        4.35071     
  46001.0        1301.16        3534.05        7.91702        4.35052     
  46101.0        1302.48        3534.19        7.91729        4.35033     
  46201.0        1303.80        3534.34        7.91756        4.35014     
  46301.0        1305.12        3534.88        7.91956        4.35062     
  46401.0        1306.43        3535.02        7.91982        4.35042     
  46501.0        1307.74        3535.17        7.92007        4.35023     
  46601.0        1309.05        3535.31        7.92034        4.35004     
  46701.0        1310.36        3535.46        7.92060        4.34985     
  46801.0        1311.66        3535.61        7.92086        4.34966     
  46901.0        1312.96        3535.19        7.91857        4.34849     
  47001.0        1314.25        3535.34        7.91887        4.34831     
  47101.0        1315.54        3535.49        7.91917        4.34813     
  47201.0        1316.83        3535.65        7.91947        4.34796     
  47301.0        1318.12        3535.80        7.91977        4.34779     
  47401.0        1319.41        3535.96        7.92007        4.34761     
  47501.0        1320.69        3536.11        7.92037        4.34744     
  47601.0        1321.96        3536.27        7.92068        4.34727     
  47701.0        1323.24        3536.67        7.92201        4.34749     
  47801.0        1324.51        3536.82        7.92231        4.34732     
  47901.0        1325.78        3536.98        7.92261        4.34715     
  48001.0        1327.05        3537.12        7.92290        4.34698     
  48101.0        1328.31        3537.27        7.92320        4.34681     
  48201.0        1329.57        3536.91        7.92138        4.34583     
  48301.0        1330.83        3537.07        7.92170        4.34567     
  48401.0        1332.08        3537.23        7.92203        4.34552     
  48501.0        1333.33        3537.39        7.92236        4.34536     
  48601.0        1334.58        3537.55        7.92270        4.34520     
  48701.0        1335.83        3538.39        7.92581        4.34611     
  48801.0        1337.07        3538.54        7.92612        4.34594     
  48901.0        1338.31        3538.69        7.92642        4.34578     
  49001.0        1339.55        3538.85        7.92673        4.34562     
  49101.0        1340.78        3539.00        7.92704        4.34545     
  49201.0        1342.01        3539.16        7.92735        4.34529     
  49301.0        1343.24        3539.31        7.92766        4.34513     
  49401.0        1344.47        3539.47        7.92797        4.34497     
  49501.0        1345.69        3539.62        7.92829        4.34482     
  49601.0        1346.91        3539.78        7.92860        4.34466     
  49701.0        1348.13        3539.80        7.92844        4.34431     
  49801.0        1349.34        3539.96        7.92877        4.34415     
  49901.0        1350.55        3540.14        7.92918        4.34403     
  50001.0        1351.76        3540.30        7.92953        4.34389     
  50101.0        1352.96        3540.47        7.92989        4.34375     
  50201.0        1354.17        3540.63        7.93025        4.34362     
  50301.0        1355.37        3540.80        7.93061        4.34348     
  50401.0        1356.56        3540.96        7.93097        4.34334     
  50501.0        1357.76        3541.13        7.93134        4.34321     
  50601.0        1358.95        3541.30        7.93170        4.34308     
  50701.0        1360.14        3541.46        7.93207        4.34294     
  50801.0        1361.32        3541.63        7.93243        4.34281     
  50901.0        1362.50        3541.39        7.93071        4.34187     
